candidate_id,candidate_statement,correctness
8956,"turtle can be found in the water, which makes it different from elephant",No
5042,"banana is a long fruit, which makes it different from avocado",Yes
5782,"elk have (a) hooves, which makes it different from coyote",Yes
10573,"eagle is a predator, which makes it different from sparrow",Yes
13665,"chicken is red, which makes it different from onions",No
6033,"clarinet is made of strings, which makes it different from flute",Yes
12479,"gorilla is a predator, which makes it different from bison",Yes
10075,"shotgun can be used for bullets, which makes it different from grenade",Yes
1359,"shotgun can be used for bullets, which makes it different from barrel",Yes
10058,"vulture have (a) large wing span, which makes it different from buzzard",Yes
15189,"prune is a berry, which makes it different from pear",Yes
11137,"scissors have (a) sharp cutting edge, which makes it different from pencil",Yes
5474,"toe can be found on lower body, which makes it different from finger",Yes
2703,"frog is a teeth, which makes it different from goat",No
4081,"father is a direct relation, which makes it different from king",Yes
3840,"orange have (a) usually inedible skin, which makes it different from cranberry",Yes
1705,"mother is a family member, which makes it different from girl",Yes
6251,"trumpet have (a) start with a t, which makes it different from saxophone",Yes
3278,"broccoli is a vegetable, which makes it different from garlic",Yes
4548,"walls is touches ground, which makes it different from ceiling",Yes
2992,"trumpet is made of strings, which makes it different from harpsichord",Yes
4654,"cherry is purple, which makes it different from avocado",No
7554,"lime is a fruit, which makes it different from olive",Yes
5600,"door is part of (a) the entrance to a room, which makes it different from wall",Yes
12365,"truck is consuming fuel, which makes it different from scooter",Yes
13247,"ant have (a) legs, six or more, which makes it different from worm",Yes
13176,"leg can be found on lower body, which makes it different from finger",Yes
15278,"mother can be used for a married person, which makes it different from aunt",No
11712,"saxophone is a wind instrument, which makes it different from guitar",Yes
3968,"wrist is a joint, which makes it different from arm",Yes
827,"bag is a an accessory, which makes it different from shirt",No
7594,"paintbrush can be used for writing/drawing, which makes it different from scissors",Yes
7083,"trousers can keep 2 legs covered, which makes it different from dress",No
14754,"peach is a red  or orang, which makes it different from cranberry",No
131,"cod is a fish, which makes it different from chicken",Yes
2647,"dishwasher is using electricity, which makes it different from sink",Yes
7129,"celery is green, which makes it different from beans",No
8066,"blouse have (a) sleeves, which makes it different from dress",No
1660,"wrist is upper body, which makes it different from ankle",No
4788,"sister is a direct or immediate relation, which makes it different from aunt",No
1307,"paintbrush can be used for writing, which makes it different from scissors",Yes
14975,"prince can be found in a royal family, which makes it different from brother",Yes
6051,"bolts can be found in a toolbox, which makes it different from hose",Yes
11338,"rabbit is a common pet, which makes it different from squirrel",Yes
10081,"bungalow can be used for human living, which makes it different from barn",Yes
8843,"avocado have (a) single hard pit, which makes it different from pineapple",Yes
5682,"raccoon can be held, which makes it different from deer",Not Sure
6269,"jeans can be used for covering legs, which makes it different from socks",Yes
13864,"truck have (a) engine, which makes it different from wheel",Yes
8363,"trout have (a) red shell when cooked, which makes it different from shrimp",No
12855,"room can be opened/closed, which makes it different from floor",Yes
1582,"banjo have (a) neck, which makes it different from harp",Yes
6834,"nose is part of (a) makeup regimen, which makes it different from mouth",No
10045,"daughter is exclusively female, which makes it different from cousin",Yes
542,"kettle can be used for heating items up, which makes it different from dishwasher",Yes
6986,"pipe can be used in home, which makes it different from tank",Yes
11611,"leopard is a type of cat, which makes it different from crocodile",Yes
14598,"bison have (a) horn, which makes it different from elephant",No
14074,"hose can be wrapped around something, which makes it different from tap",Yes
2845,"saxophone can be blown into, which makes it different from guitar",Yes
3697,"bike have (a) wheels, which makes it different from skis",Yes
15321,"celery is a vegetable, which makes it different from garlic",Yes
13571,"crocodile is a predator, which makes it different from elk",Yes
10228,"clarinet is a wind instrument, which makes it different from cello",Yes
5163,"giraffe have (a) hooves, which makes it different from tiger",Yes
10683,"bed is made of wood typically, which makes it different from carpet",Yes
5530,"skunk can walk on 4 legs, which makes it different from rattlesnake",Yes
11433,"piano is made of strings, which makes it different from flute",Yes
8965,"candle can be used for camping gear, which makes it different from chandelier",Yes
11077,"banjo have (a) strings, which makes it different from tuba",Yes
515,"canoe is a type of watercraft, which makes it different from sled",Yes
7971,"robe have (a) male on it, which makes it different from blouse",No
11358,"piano have (a) keyboard, which makes it different from guitar",Yes
8194,"guitar can easily carried around, which makes it different from harp",Yes
10261,"father is a family member, which makes it different from wife",No
9115,"falcon have (a) large wingspan, which makes it different from pigeon",Yes
4467,"donkey is a teeth, which makes it different from dog",No
2003,"clarinet have (a) reed to make it work, which makes it different from tuba",Yes
11414,"saxophone can be held in hand, which makes it different from piano",Yes
12334,"jeans have (a) two seperate pant legs, which makes it different from gown",Yes
6594,"celery is a green food, which makes it different from garlic",Yes
9334,"cod is a name begging with c, which makes it different from salmon",Yes
7047,"plum is red, which makes it different from banana",No
10026,"jeans is worn below the waist, which makes it different from shirt",Yes
6462,"hose can be used for water, which makes it different from plug",Yes
8675,"nurse is a job or profession, which makes it different from worker",No
2420,"eel is a fish, which makes it different from shrimp",Yes
15050,"cow can be used for a source of milk, which makes it different from deer",Yes
9056,"garlic is a fruit, which makes it different from onions",No
2471,"otter is 5 letters long, which makes it different from raccoon",Yes
13189,"caterpillar have (a) legs, six or more, which makes it different from snail",No
9469,"eel have (a) snake like body, which makes it different from salmon",Yes
8113,"church is a religious place, which makes it different from cottage",Yes
12226,"coat can be found on your upper torso, which makes it different from trousers",Yes
4325,"saxophone is a wind instrument, which makes it different from piano",Yes
14031,"snail is an insect, which makes it different from turtle",No
2815,"plum is a fruit, which makes it different from garlic",Yes
1432,"wasp can fly, which makes it different from flea",Yes
4179,"skis can be used for snow, which makes it different from skateboard",No
10022,"wasp can flying, which makes it different from flea",Yes
12154,"donkey can be used for riding, which makes it different from cat",Yes
1530,"drill can use electricity, which makes it different from barrel",Yes
5346,"falcon can attack others, which makes it different from kite",Yes
9207,"pencil can be used for writing, which makes it different from scissors",Yes
10326,"bolts can commonly be found at home, which makes it different from rope",Yes
890,"tongue is part of (a) face, which makes it different from finger",No
3988,"faucet can control the flow of liquid, which makes it different from hose",Yes
3317,"buggy can carry multiple people, which makes it different from bike",Yes
169,"trout is a water animal, which makes it different from chicken",Yes
855,"tuba can usually be played  with mouth, which makes it different from harp",Yes
610,"mink can live in water, which makes it different from squirrel",Yes
10757,"mother is part of (a) close blood relative, which makes it different from actress",Yes
8074,"screwdriver is a construction tool, which makes it different from paintbrush",No
9937,"garlic is made of cloves, which makes it different from onions",No
13558,"bison have (a) horn or antler, which makes it different from zebra",Yes
8849,"man is a male, which makes it different from girl",Yes
14552,"elephant have (a) antlers/tusks, which makes it different from gorilla",Yes
4729,"sister is a sibling, which makes it different from princess",Yes
6485,"cat is a common pet, which makes it different from elephant",Yes
13522,"cheetah is a predator, which makes it different from elephant",Yes
14779,"shotgun is a weapon, which makes it different from barrel",Yes
2801,"trousers is a piece of clothing, which makes it different from shoes",Yes
13985,"lamb is furry, which makes it different from onions",Yes
287,"toe is part of (a) upper body, which makes it different from foot",No
4423,"otter can be used for swimming, which makes it different from hare",No
12019,"cherry is a fruit, which makes it different from olive",Yes
3339,"tank can used in war, which makes it different from hose",Yes
9014,"wasp have (a) wings, which makes it different from ant",No
10146,"girl is a picture of a female, which makes it different from boy",Yes
12964,"cheetah is a type of cat, which makes it different from giraffe",Yes
12177,"leopard is a predator, which makes it different from bison",Yes
4744,"pear is part of (a) group or bunch, which makes it different from avocado",No
13391,"moth can fly, which makes it different from spider",Yes
5011,"accordion is made of strings, which makes it different from piano",No
13389,"hair is a limb, which makes it different from nail",No
7373,"brother is a family member, which makes it different from prince",Yes
477,"milk is a diary food, which makes it different from sugar",No
1960,"wrist is a joint, which makes it different from finger",Yes
8475,"celery is a vegetable, which makes it different from avocado",Yes
1365,"bone can be found on your head, which makes it different from liver",Yes
7614,"mother can become pregnant, which makes it different from father",Yes
9312,"pants is part of (a) pair, which makes it different from dress",Yes
1858,"trousers is a worn on the lower body, which makes it different from jacket",Yes
668,"sheep can be found on a farm, which makes it different from bison",Yes
8855,"trombone is a wind instrument, which makes it different from piano",Yes
2257,"cherry have (a) edible skin (usually), which makes it different from avocado",Yes
13739,"ant is an insect, which makes it different from worm",Yes
1615,"skin is a limb, which makes it different from eye",No
12263,"giraffe have (a) horn, which makes it different from crocodile",Yes
5913,"peach have (a) single hard pit, which makes it different from raspberry",Yes
4045,"vulture have (a) long beak, which makes it different from falcon",Yes
7185,"wrist have (a) less than three joints, which makes it different from hand",Yes
11067,"screwdriver is a construction tool, which makes it different from knife",Yes
1165,"salmon have (a) fins, which makes it different from crab",Yes
4715,"elephant is a has horns, which makes it different from tiger",No
7894,"rifle can be used in home, which makes it different from grenade",Yes
4461,"avocado is something people usually eat raw, which makes it different from eggplant",Yes
3826,"candle is a source of light, which makes it different from tray",Yes
1408,"vulture have (a) large wing span, which makes it different from pigeon",Yes
8037,"skirt can be used for covering legs, which makes it different from shirt",Yes
7502,"squirrel can walk on 4 legs, which makes it different from rattlesnake",Yes
13626,"elephant can be used for riding, which makes it different from tiger",Yes
2321,"guitar is made of strings, which makes it different from harmonica",Yes
438,"trombone can be played with mouth, which makes it different from banjo",Yes
1123,"arm can be used for waving, which makes it different from shoulder",Yes
14430,"stove can be plugged in, which makes it different from cupboard",Yes
8272,"leopard is a type of big cat, which makes it different from elephant",Yes
2241,"cannon is a weapon, which makes it different from rocket",Yes
6912,"elephant have (a) trunk, which makes it different from crocodile",Yes
2723,"bison have (a) horn or antler, which makes it different from cheetah",Yes
11738,"comb can be used for hair, which makes it different from knife",Yes
3565,"bagpipe can usually be played  with mouth, which makes it different from harp",Yes
4916,"tiger have (a) fur, which makes it different from camel",Yes
3749,"roof can be found outside of a home, which makes it different from floor",Yes
13690,"ankle is a on the lower half, which makes it different from arm",Yes
333,"gown is a piece of clothing, which makes it different from shoes",Yes
14981,"shrimp is a water animal, which makes it different from asparagus",Yes
14190,"blouse is worn by woman (usually), which makes it different from coat",Yes
3288,"neck can carrying objects, which makes it different from arm",No
3205,"cod have (a) fins, which makes it different from chicken",Yes
4416,"yacht have (a) motor, which makes it different from canoe",Yes
9646,"house can be used for sleeping in, which makes it different from bridge",Yes
3856,"shoes is part of (a) lower waistline, which makes it different from shirt",Yes
6990,"blouse have (a) piece of clothing that opens, which makes it different from skirt",Yes
9662,"finger can be found upper body, which makes it different from foot",Yes
10406,"wrist is a specific joint, which makes it different from arm",Yes
3182,"cheetah is a type of big cat, which makes it different from buffalo",Yes
6640,"vulture have (a) large wing span, which makes it different from parakeet",Yes
6585,"lobster is a water animal, which makes it different from chicken",Yes
4366,"knees is part of (a) lower body, which makes it different from finger",Yes
7606,"gun can lifted by one hand, which makes it different from tank",Yes
1821,"thigh can be used for walking, which makes it different from shoulder",Yes
8954,"tomato have (a) seeds, which makes it different from garlic",Yes
1389,"tape can be used for sticking, which makes it different from rope",Yes
3158,"shoes can be used for feet, which makes it different from pants",Yes
12215,"boy is male, which makes it different from girl",Yes
12415,"peach have (a) stone, which makes it different from cranberry",Yes
11337,"jeans can keep legs warm, which makes it different from dress",No
14721,"cod is a name begging with c, which makes it different from eel",Yes
1094,"tray is part of a car, which makes it different from strainer",Yes
11824,"barrel is part of a car, which makes it different from screws",No
1194,"bison is a has horns, which makes it different from zebra",Yes
3764,"mouth is part of (a) face, which makes it different from throat",Yes
11965,"pineapple have (a) usually inedible skin, which makes it different from strawberry",Yes
704,"falcon have (a) large wing span, which makes it different from woodpecker",Yes
14164,"elk have (a) horn or antler, which makes it different from cougar",Yes
8534,"dog can be used for food products, which makes it different from goat",No
12669,"banana is a physical fruit or veg, which makes it different from cranberry",No
1555,"beetle have (a) wings, which makes it different from snail",Yes
14455,"vulture is a predator, which makes it different from pigeon",Yes
13965,"barn have (a) start with a b, which makes it different from house",Yes
12933,"elephant is a teeth, which makes it different from horse",No
461,"sink can be found on a countertop, which makes it different from toilet",Yes
2693,"building is beginning with a letter b, which makes it different from church",Yes
11596,"strawberry can be eaten in one bite, which makes it different from peach",Yes
12400,"thigh can be found on lower body, which makes it different from elbow",Yes
7765,"salmon is a fish, which makes it different from chicken",Yes
160,"drill can be used for building, which makes it different from barrel",Yes
8164,"trombone can usually be played  with mouth, which makes it different from cello",Yes
9206,"barrel can hold water, which makes it different from bolts",Yes
10177,"elephant can be used for human transport, which makes it different from tiger",Yes
3730,"tank can be used for firing artillery, which makes it different from rocket",Yes
125,"neck can be found upper body, which makes it different from toe",Yes
10872,"buggy is made of metal, which makes it different from skateboard",Not Sure
8064,"elephant have (a) horn or antler, which makes it different from hyena",No
10512,"turtle can be found in a river, which makes it different from squirrel",Yes
13163,"king can be found in a royal family, which makes it different from son",Yes
5512,"prune have (a) edible skin, which makes it different from grapefruit",Not Sure
6436,"eagle is a predator, which makes it different from duck",Yes
12190,"mother is part of (a) close blood relative, which makes it different from cousin",Yes
4434,"hare have (a) long ear, which makes it different from coyote",Yes
7841,"dog can be used for food products, which makes it different from horse",No
14676,"daughter is exclusively female, which makes it different from father",Yes
12090,"yacht have (a) engine, which makes it different from canoe",Yes
7761,"strawberry can be eaten in one bite, which makes it different from pineapple",Yes
6482,"canoe is a type of watercraft, which makes it different from jeep",Yes
4035,"fingers can be found upper body, which makes it different from toe",Yes
11671,"tank can be used for firing artillery, which makes it different from rifle",No
5486,"sauce is a colour red, which makes it different from salad",No
4008,"chandelier can be found on the ceiling, which makes it different from lantern",Yes
3312,"finger can be found in your upper body, which makes it different from foot",Yes
13819,"vulture have (a) large wingspan, which makes it different from duck",Yes
1782,"mug can be found in the kitchen, which makes it different from bucket",No
4489,"grapefruit is a citrus fruit, which makes it different from peach",No
11401,"tuba can usually be played  with mouth, which makes it different from violin",Yes
5854,"camel is domesticable (usually), which makes it different from tiger",Yes
2572,"roof can be used for tiling, which makes it different from tower",Yes
12637,"cat is a typical pet, which makes it different from goat",Yes
2663,"jeans can be used for covering legs, which makes it different from shirt",Yes
4147,"moth can flying, which makes it different from frog",Yes
6181,"oven can be plugged in, which makes it different from sink",Yes
11903,"clarinet is a wind instrument, which makes it different from violin",Yes
14097,"barrel can be used for harm, which makes it different from gun",No
5094,"raft can be used with paddles, which makes it different from sailboat",No
13076,"trombone can usually be played  with mouth, which makes it different from guitar",Yes
1566,"bison have (a) hooves, which makes it different from elephant",Yes
13528,"bolts can be used for building, which makes it different from rope",Yes
10126,"arm is part of (a) an appendage, which makes it different from elbow",No
800,"steak is a single item, which makes it different from sandwich",Yes
4039,"boy is steel, which makes it different from man",No
8901,"tomato is a citrus fruit, which makes it different from coconut",No
548,"leopard is a predator, which makes it different from zebra",Yes
9801,"eagle have (a) large wing span, which makes it different from buzzard",No
11687,"elbow can be found in your upper body, which makes it different from toe",Yes
2457,"moth have (a) wings, which makes it different from cockroach",No
588,"stereo can be found at an electronics store, which makes it different from tape",Not Sure
9968,"banjo have (a) strings, which makes it different from flute",Yes
3368,"scissors is sharp, which makes it different from screwdriver",No
2970,"eagle have (a) large wingspan, which makes it different from dove",Yes
5164,"floor is part of (a) a house, which makes it different from roof",Yes
4865,"plum have (a) single hard pit, which makes it different from lemon",Yes
7022,"orange have (a) seeds, which makes it different from coconut",Yes
426,"mug is made of ceramic materials, which makes it different from kettle",Not Sure
14969,"bison is a has horns, which makes it different from camel",Yes
4719,"razor have (a) sharp cutting edge, which makes it different from pliers",Yes
6524,"shoes can be found on lower body, which makes it different from bag",Yes
3241,"pants is part of (a) pair, which makes it different from skirt",Yes
2872,"lobster have (a) shell, which makes it different from mackerel",Yes
12381,"leg can be used for a fight, which makes it different from neck",Yes
8729,"pot is made of ceramic materials, which makes it different from tray",No
3145,"lemon have (a) seeds, which makes it different from coconut",Yes
10116,"wife have (a) multiple people pictured, which makes it different from actress",No
11263,"kettle is a cylinder, which makes it different from spoon",Yes
774,"arm is part of (a) the upper body, which makes it different from leg",Yes
14882,"wrist is part of (a) upper body, which makes it different from ankle",Yes
7052,"boat is made of metal, which makes it different from canoe",No
9362,"tiger can fly, which makes it different from horse",No
6486,"shoes can be found foot, which makes it different from jacket",Yes
3887,"hut is a permanent structure, which makes it different from tent",Not Sure
7980,"soup is a liquid, which makes it different from salad",Yes
534,"giraffe have (a) long neck, which makes it different from tiger",Yes
1599,"lemon is yellow, which makes it different from cranberry",Yes
12506,"flute can be used for sound, which makes it different from tuba",No
7756,"inn is typically a rentable location, which makes it different from church",Yes
2567,"guitar is made of strings, which makes it different from saxophone",Yes
3230,"daughter have (a) multiple people pictured, which makes it different from princess",No
9530,"mackerel have (a) red shell when cooked, which makes it different from shrimp",No
5573,"rabbit is a teeth, which makes it different from goat",No
2225,"cottage can be used for human living, which makes it different from bedroom",No
15356,"banana is usually in color yellow, which makes it different from avocado",Yes
1808,"vulture is part of (a) wild life, which makes it different from hawk",No
9655,"duck is a meat or animal, which makes it different from tomato",Yes
39,"wrist is made of upper body parts, which makes it different from ankle",Yes
12984,"thigh can be found below waist, which makes it different from shoulder",Yes
2421,"camel is a herbivore, which makes it different from hyena",Yes
11217,"screwdriver can be found in a toolbox, which makes it different from knife",Yes
705,"toe is part of (a) an appendage, which makes it different from ankle",No
4397,"banjo can easily carried around, which makes it different from tuba",No
129,"blouse is worn by woman (usually), which makes it different from shirt",Yes
10636,"mug have (a) handle, which makes it different from pot",No
13070,"rabbit is a herbivore, which makes it different from deer",No
12394,"dishwasher is part of (a) kitchen appliance, which makes it different from toilet",Yes
666,"alligator is a reptile, which makes it different from turtle",No
14471,"mixer have (a) a type of metal, which makes it different from stereo",No
7574,"skunk have (a) hair/fur, which makes it different from alligator",Yes
14951,"lemon is a fruit, which makes it different from garlic",Yes
15394,"banana is mostly yellow, which makes it different from coconut",Yes
4919,"raccoon can be held, which makes it different from fawn",Not Sure
9896,"gate can be found at your home, which makes it different from chapel",Yes
10717,"socks can be used for feet, which makes it different from trousers",Yes
8931,"pony is a teeth, which makes it different from dog",No
154,"saxophone have (a) valves, which makes it different from trombone",Yes
15044,"scissors is made of /mostly made of metal, which makes it different from comb",Yes
11881,"avocado is green (most part), which makes it different from garlic",Yes
10329,"grenade can lifted by one hand, which makes it different from rocket",Yes
15067,"plum have (a) stone inside, which makes it different from pear",Yes
13191,"falcon is a bird of prey, which makes it different from duck",Yes
13012,"cherry have (a) single hard pit, which makes it different from orange",Yes
9978,"truck is a powered vehicle, which makes it different from scooter",No
13695,"blouse have (a) sleeves, which makes it different from pants",Yes
889,"saxophone is a wind instrument, which makes it different from accordion",Yes
3529,"squid can be found at sea, which makes it different from asparagus",Yes
10332,"cat is a common pet, which makes it different from spider",Yes
3907,"rabbit is domesticable (usually), which makes it different from elephant",Yes
2275,"tractor can be used for farming, which makes it different from truck",Yes
12060,"kettle is made of metal, which makes it different from mug",Not Sure
4739,"bed is beginning with a letter b, which makes it different from cottage",Yes
2485,"arm is related with hand, which makes it different from neck",Yes
5198,"kidney is filled or made of fluid, which makes it different from liver",Not Sure
2643,"pear have (a) peel, which makes it different from raspberry",No
2906,"eggplant have (a) any green on it, which makes it different from beans",No
5005,"bed can be found in the room you sleep, which makes it different from door",No
10395,"arm is made of a whole body part, which makes it different from shoulder",No
13764,"trout is a one syllable word, which makes it different from salmon",Yes
8547,"bag is worn by woman (usually), which makes it different from jacket",Yes
12457,"cupboard can be found on a countertop, which makes it different from toilet",Yes
10785,"tape can be wrapped around something, which makes it different from stereo",Yes
2368,"clarinet can be used for blowing, which makes it different from piano",Yes
506,"arm can be used for a fight, which makes it different from neck",Yes
10779,"falcon have (a) large wing span, which makes it different from duck",Yes
5139,"giraffe can be found in africa, which makes it different from tiger",Yes
3621,"thigh is part of (a) lower body, which makes it different from shoulder",Yes
13397,"sauce is made of cup, which makes it different from salad",No
1482,"flute have (a) reed to make it work, which makes it different from tuba",Yes
9442,"saxophone can usually be played  with mouth, which makes it different from banjo",Yes
4656,"wheel is circular, which makes it different from tank",Yes
14444,"gun is a weapon, which makes it different from barrel",Yes
12015,"trousers have (a) two seperate pant legs, which makes it different from dress",Yes
3631,"canoe can be used for riding on water, which makes it different from jeep",Yes
6612,"salmon is a fish, which makes it different from shrimp",Yes
7233,"tiger is a like a cat, which makes it different from crocodile",Yes
10862,"banana is a fruit, which makes it different from garlic",Yes
2293,"grapefruit is a yellow fruit, which makes it different from raspberry",No
6285,"daughter is a direct or immediate relation, which makes it different from aunt",No
2167,"shoulder is made of upper body parts, which makes it different from foot",Yes
14607,"grenade can lifted by one hand, which makes it different from cannon",Yes
15181,"barn is beginning with a letter b, which makes it different from apartment",Yes
14234,"shoulder is a joint, which makes it different from hand",No
7406,"crocodile can be found in water, which makes it different from camel",Yes
8631,"grenade can be held in a hand, which makes it different from rocket",Yes
4683,"shoulder is part of (a) upper body, which makes it different from foot",Yes
13717,"beetle have (a) legs, six or more, which makes it different from snail",Yes
7617,"girl is female, which makes it different from boy",Yes
3284,"roof is part of (a) house, which makes it different from deck",Yes
12392,"bison have (a) short/thick fur, which makes it different from elephant",Yes
14792,"pot is made of ceramic materials, which makes it different from spoon",No
7394,"paintbrush have (a) bushy tail, which makes it different from screwdriver",Yes
4173,"uncle is a family member, which makes it different from prince",Yes
985,"tent can be found at your home, which makes it different from hut",Yes
12958,"bolts have (a) number on it, which makes it different from hose",No
2462,"radio can consume electricity, which makes it different from rock",Yes
13319,"wall can be used for lighting, which makes it different from door",No
9986,"bed is made of wood, which makes it different from curtains",No
634,"neck is upper body, which makes it different from toe",Yes
8856,"building is beginning with a letter b, which makes it different from chapel",Yes
6681,"clarinet have (a) valves, which makes it different from piano",No
11366,"hare is a animal with long ears, which makes it different from squirrel",Yes
14345,"giraffe have (a) hooves, which makes it different from crocodile",Yes
2796,"sink can hold water, which makes it different from microwave",Yes
9540,"fridge is a larger than a child, which makes it different from kettle",Yes
8588,"avocado have (a) single hard pit, which makes it different from lemon",Yes
7405,"jeans can be found on lower body, which makes it different from jacket",Yes
11550,"helicopter can be found in the air, which makes it different from boat",Yes
1483,"plum have (a) stone inside, which makes it different from banana",Yes
12796,"spatula can to paint, which makes it different from paintbrush",No
975,"alligator is a amphibian, which makes it different from rattlesnake",Yes
9233,"cannon is made for violence, which makes it different from rocket",Yes
13420,"trousers can be found above the feet, which makes it different from boots",Yes
12225,"leg can be found below waist, which makes it different from hand",Yes
10109,"gun can be held in a hand, which makes it different from barrel",No
6861,"porcupine can climb trees, which makes it different from hare",Yes
12704,"clarinet have (a) reed to make it work, which makes it different from piano",Yes
14829,"octopus have (a) legs/tentacles, which makes it different from tuna",Yes
14688,"barrel can hold water, which makes it different from screws",Yes
14182,"church is a public building (typically), which makes it different from house",Yes
13519,"church can be used for a place of worship, which makes it different from bridge",Yes
15143,"shrimp can be found at sea, which makes it different from chicken",Yes
9308,"gown have (a) sleeves, which makes it different from jeans",Yes
228,"grapefruit is a red  or orang, which makes it different from garlic",No
2136,"cat is carnivorous, which makes it different from sheep",Yes
12352,"dishwasher is a electric powered item, which makes it different from sink",Yes
2194,"neck can be found in your upper body, which makes it different from ankle",Yes
4604,"trombone can be played with mouth, which makes it different from piano",Yes
4927,"tuba is made of strings, which makes it different from harp",No
3510,"banner is a logo, which makes it different from umbrella",No
7838,"shoes can be found on your feet, which makes it different from jacket",Yes
6578,"clarinet is a wind instrument, which makes it different from harp",Yes
5086,"necklace is a accessory, which makes it different from dress",Yes
15307,"coat is usually worn as outer layer, which makes it different from shirt",Not Sure
12111,"pants is worn on the bottom half, which makes it different from skirt",Yes
12546,"alligator is a reptile, which makes it different from elephant",Yes
4858,"pear is a word beginning with p, which makes it different from banana",Yes
5909,"mink is 4 letters long, which makes it different from skunk",Yes
7856,"crab have (a) legs/tentacles, which makes it different from salmon",Yes
978,"avocado is a fruit, which makes it different from cucumber",No
9243,"trumpet can usually be played  with mouth, which makes it different from accordion",Yes
30,"cabin have (a)  5 letters or less, which makes it different from apartment",Yes
10754,"microwave can be used for making food, which makes it different from kettle",Yes
6757,"kettle can be used for heating items up, which makes it different from freezer",Yes
13719,"meat is made of several ingredients, which makes it different from potatoes",No
7212,"dog is a typical pet, which makes it different from pony",Yes
4457,"rocket can be used for harm, which makes it different from grenade",No
11275,"trousers is covering the legs, which makes it different from boots",Yes
1723,"pistol can be used for shooting, which makes it different from barrel",Yes
8079,"bison can be used for riding, which makes it different from deer",Not Sure
10914,"piano have (a) keyboard, which makes it different from saxophone",Yes
12528,"freezer is part of (a) kitchen appliance, which makes it different from sink",Yes
13533,"faucet can be used for water, which makes it different from mixer",No
5310,"daughter is a direct or immediate relation, which makes it different from princess",Yes
14857,"camel can be used for riding, which makes it different from tiger",Yes
369,"lemon is a fruit, which makes it different from pepper",Yes
6569,"kettle can be found on a countertop, which makes it different from stove",Yes
7814,"paintbrush is made of /mostly made of metal, which makes it different from pen",No
3857,"raft can be used for water, which makes it different from jeep",Yes
9457,"mother have (a) blood relation with you, which makes it different from wife",Yes
2027,"knee can be found below waist, which makes it different from arm",Yes
5860,"olive is green, which makes it different from coconut",No
3299,"finger is upper body, which makes it different from foot",No
6106,"banana is yellow, which makes it different from avocado",Yes
7876,"cherry can be used for smoothies, which makes it different from pear",No
2560,"daughter is a picture of a female, which makes it different from cousin",No
5102,"skirt can be used for by mainly women, which makes it different from jeans",Yes
3846,"tomato is a n ingredient for sauce, which makes it different from potato",Yes
9117,"orange can be found on a tree or bush, which makes it different from garlic",Yes
11588,"tank is a vessel, which makes it different from rocket",No
13727,"cat can be used for food products, which makes it different from rabbit",No
12801,"gun have (a) finger trigger, which makes it different from tank",Yes
6448,"dishwasher is made of /mostly made of metal, which makes it different from cupboard",Yes
9384,"moth can fly, which makes it different from flea",Yes
8461,"olive is green, which makes it different from lemon",No
7183,"deer have (a) horn, which makes it different from elephant",Yes
9375,"skin can be found on your head, which makes it different from nail",Yes
1164,"kettle can hold water, which makes it different from tray",Yes
13349,"lips is part of (a) makeup regimen, which makes it different from mouth",Yes
8068,"cod is a water animal, which makes it different from asparagus",Yes
11956,"trumpet is a wind instrument, which makes it different from accordion",Yes
7589,"lobster have (a) legs, which makes it different from mackerel",Yes
13495,"helicopter can fly, which makes it different from boat",Yes
12864,"pencil have (a) graphite center, which makes it different from crayon",Yes
3775,"wrist can be found upper body, which makes it different from toe",Yes
8032,"alligator is a predator, which makes it different from beaver",Yes
4720,"faucet can control the flow of liquid, which makes it different from mixer",Yes
144,"zebra can fly, which makes it different from giraffe",No
7974,"kettle can be used for heating items up, which makes it different from cupboard",Yes
2595,"gun can be used for shooting, which makes it different from rocket",Yes
5247,"ladle can be used for transferring liquids, which makes it different from colander",Yes
305,"vulture have (a) long beak, which makes it different from eagle",No
13018,"guitar have (a) strings, which makes it different from trumpet",Yes
8098,"shoes can be found foot, which makes it different from jeans",Yes
1657,"cathedral can be found at christian belief country, which makes it different from chapel",No
14502,"pants can keep legs warm, which makes it different from dress",No
7189,"knees is a joint, which makes it different from neck",Yes
2684,"plum have (a) single hard pit, which makes it different from banana",Yes
6394,"ankle can be found below waist, which makes it different from forearm",Yes
3627,"vulture have (a) large wing span, which makes it different from starling",Yes
1580,"brush can be used for brushing, which makes it different from pen",Yes
13624,"squirrel can jump, which makes it different from spider",No
7745,"turtle is a reptile, which makes it different from elephant",Yes
7882,"fridge can be plugged in, which makes it different from cupboard",Yes
12982,"buggy can hold more than one person, which makes it different from scooter",No
14405,"flute can usually be played  with mouth, which makes it different from cello",Yes
6743,"paintbrush can be used for brushing, which makes it different from pen",Yes
13219,"rabbit is small, which makes it different from lamb",Yes
5767,"octopus is a mollusk, which makes it different from shrimp",Yes
9774,"shoulder is a limb, which makes it different from toe",No
13408,"neck is upper body, which makes it different from ankle",No
9042,"celery have (a) any green on it, which makes it different from onions",No
6756,"leopard is a type of big cat, which makes it different from crocodile",Yes
2231,"avocado have (a) stone inside, which makes it different from pear",Yes
1638,"gate is a component of a home, which makes it different from church",Yes
5046,"dog have (a) paws, which makes it different from pony",Yes
9900,"cat is carnivorous, which makes it different from goat",Yes
