candidate_id,candidate_statement,correctness
11137,"scissors have (a) sharp cutting edge, which makes it different from pencil",Yes
9559,"saxophone is a instruments with buttons, which makes it different from trombone",Yes
2703,"frog is a teeth, which makes it different from goat",No
4081,"father is a direct relation, which makes it different from king",Yes
13332,"ox can be found in hot climates, which makes it different from caribou",Yes
12975,"knees is below the waist, which makes it different from finger",Yes
1819,"lobster have (a) shell, which makes it different from octopus",Yes
10734,"vulture is able to be domesticated, which makes it different from kite",Yes
3278,"broccoli is a vegetable, which makes it different from garlic",Yes
10327,"hare have (a) long tail, which makes it different from otter",No
4548,"walls is touches ground, which makes it different from ceiling",Yes
10614,"crocodile is a reptile, which makes it different from snail",Yes
7554,"lime is a fruit, which makes it different from olive",Yes
5600,"door is part of (a) the entrance to a room, which makes it different from wall",Yes
8044,"king is a title, which makes it different from brother",Yes
13247,"ant have (a) legs, six or more, which makes it different from worm",Yes
15184,"banana have (a) yellow color, which makes it different from raspberry",Yes
2968,"walls can be found inside of an apartment, which makes it different from roof",Yes
3968,"wrist is a joint, which makes it different from arm",Yes
2711,"camel have (a) hump, which makes it different from hyena",Yes
14758,"mother is a family member, which makes it different from wife",Yes
7083,"trousers can keep 2 legs covered, which makes it different from dress",Yes
119,"octopus is a mollusk, which makes it different from cod",Yes
14754,"peach is a red  or orang, which makes it different from cranberry",Yes
4452,"sink can hold water, which makes it different from tray",Yes
12376,"girl is exclusively female, which makes it different from man",Yes
2647,"dishwasher is using electricity, which makes it different from sink",Yes
7129,"celery is green, which makes it different from beans",No
9617,"mixer is a electronic device, which makes it different from faucet",Yes
1660,"wrist is upper body, which makes it different from ankle",Yes
12349,"tank have (a) an engine, which makes it different from wheel",Yes
9278,"grapefruit have (a) usually inedible skin, which makes it different from garlic",Yes
14975,"prince can be found in a royal family, which makes it different from brother",Yes
13268,"trombone can be blown into, which makes it different from guitar",Yes
10081,"bungalow can be used for human living, which makes it different from barn",Yes
8528,"daughter have (a) a blood relation with you, which makes it different from girl",Yes
5682,"raccoon can be held, which makes it different from deer",Yes
4292,"olive is a fruit, which makes it different from pepper",No
12887,"pen can be used for writing/drawing, which makes it different from knife",Yes
8363,"trout have (a) red shell when cooked, which makes it different from shrimp",Yes
6059,"trumpet is made of brass, which makes it different from flute",Yes
1166,"hawk have (a) large wing span, which makes it different from dove",Yes
6834,"nose is part of (a) makeup regimen, which makes it different from mouth",No
3242,"strawberry is a red  or orang, which makes it different from pineapple",Yes
542,"kettle can be used for heating items up, which makes it different from dishwasher",Yes
6986,"pipe can be used in home, which makes it different from tank",Yes
9411,"trombone is a wind instrument, which makes it different from harpsichord",Yes
4166,"typewriter have (a) keyboard, which makes it different from paintbrush",Yes
4406,"prince is a direct relation, which makes it different from king",No
8857,"elbow can be used for a fight, which makes it different from ankle",Yes
2845,"saxophone can be blown into, which makes it different from guitar",Yes
8794,"wrist is part of (a) the upper body, which makes it different from leg",Yes
449,"plug can be used for electronic uses, which makes it different from tap",Yes
13571,"crocodile is a predator, which makes it different from elk",Yes
2897,"bacon is a meat, which makes it different from butter",Yes
10076,"fingers can be found below where a watch is, which makes it different from neck",Yes
5163,"giraffe have (a) hooves, which makes it different from tiger",Yes
15111,"gorilla can walk on 2 feet, which makes it different from camel",Yes
3411,"crocodile is a predator, which makes it different from buffalo",Yes
5432,"plum have (a) edible skin (usually), which makes it different from avocado",Yes
11433,"piano is made of strings, which makes it different from flute",Yes
2885,"blouse is worn by woman (usually), which makes it different from jacket",No
677,"bison is a violent creature, which makes it different from camel",Yes
11077,"banjo have (a) strings, which makes it different from tuba",Yes
515,"canoe is a type of watercraft, which makes it different from sled",Yes
3694,"cherry can rhyme with ferry, which makes it different from plum",Yes
5571,"flute have (a) reed to make it work, which makes it different from harpsichord",Yes
13024,"oven can be used for making food, which makes it different from cupboard",Yes
1481,"alligator can hunt other animals, which makes it different from porcupine",Yes
52,"squirrel can be found on tree, which makes it different from mink",Yes
4893,"canoe can be used for water, which makes it different from bike",Yes
2003,"clarinet have (a) reed to make it work, which makes it different from tuba",Yes
13141,"elephant is a teeth, which makes it different from dog",No
5329,"rabbit have (a) fur, which makes it different from elephant",Yes
1689,"jeans can be found on lower body, which makes it different from shirt",Yes
1992,"prune have (a) single hard pit, which makes it different from strawberry",Yes
1887,"guitar can easily carried around, which makes it different from accordion",No
3336,"catfish is a name begging with c, which makes it different from tuna",Yes
6462,"hose can be used for water, which makes it different from plug",Yes
3277,"rope can be used for restraining things, which makes it different from wheel",Yes
14521,"buggy can hold more than one person, which makes it different from skateboard",Yes
757,"alligator is a predator, which makes it different from deer",Yes
5593,"colander is made of steel mostly, which makes it different from blender",No
2471,"otter is 5 letters long, which makes it different from raccoon",Yes
13189,"caterpillar have (a) legs, six or more, which makes it different from snail",Yes
7168,"trousers is worn below the waist, which makes it different from gown",Yes
2930,"jeans can be found above the feet, which makes it different from shoes",Yes
12226,"coat can be found on your upper torso, which makes it different from trousers",Yes
14791,"girl is a female, which makes it different from boy",Yes
4325,"saxophone is a wind instrument, which makes it different from piano",Yes
1301,"grapefruit is a red  or orang, which makes it different from pear",Yes
4395,"catfish is a fish, which makes it different from eel",No
1432,"wasp can fly, which makes it different from flea",Yes
12972,"prune have (a) single hard pit, which makes it different from cranberry",Yes
12985,"pants can be found on lower body, which makes it different from blouse",Yes
12786,"cheetah is a predator, which makes it different from cougar",Yes
15214,"leg is a large part, which makes it different from ankle",Yes
9207,"pencil can be used for writing, which makes it different from scissors",Yes
10326,"bolts can commonly be found at home, which makes it different from rope",Yes
890,"tongue is part of (a) face, which makes it different from finger",Yes
2984,"cockroach can flying, which makes it different from snail",Yes
6141,"fridge is a electric powered item, which makes it different from sink",Yes
3317,"buggy can carry multiple people, which makes it different from bike",Yes
169,"trout is a water animal, which makes it different from chicken",Yes
4960,"deer have (a) short/thick fur, which makes it different from elephant",Yes
2190,"pigeon is domesticated, which makes it different from hawk",Yes
14470,"hawk is a predator, which makes it different from dove",Yes
792,"hose can shoot stuff out, which makes it different from rope",Yes
8074,"screwdriver is a construction tool, which makes it different from paintbrush",Yes
9882,"cougar can be found in hot climates, which makes it different from elk",Yes
1059,"coat have (a) sleeves, which makes it different from jeans",Yes
8849,"man is a male, which makes it different from girl",Yes
14552,"elephant have (a) antlers/tusks, which makes it different from gorilla",Yes
5866,"squirrel is part of (a) water, which makes it different from turtle",No
14709,"saxophone can usually be played  with mouth, which makes it different from cello",Yes
3419,"king is a royalty, which makes it different from son",Yes
11706,"rifle have (a) finger trigger, which makes it different from grenade",Not Sure
282,"avocado can be found on a tree or bush, which makes it different from garlic",Yes
5402,"tiger have (a) stripes, which makes it different from horse",Yes
10563,"hose can transport liquids, which makes it different from rope",Yes
4423,"otter can be used for swimming, which makes it different from hare",Yes
1509,"cod is a fish, which makes it different from squid",Yes
4637,"lamb is a animal, which makes it different from potato",Yes
14693,"cherry is a fruit, which makes it different from orange",No
10146,"girl is a picture of a female, which makes it different from boy",No
12964,"cheetah is a type of cat, which makes it different from giraffe",Yes
4757,"prune have (a) stone inside, which makes it different from banana",Yes
4383,"building have (a) start with a b, which makes it different from house",Yes
7263,"iguana is a reptile, which makes it different from turtle",No
540,"neck is a limb, which makes it different from elbow",Yes
14526,"crocodile is a amphibian, which makes it different from squirrel",Yes
807,"wheel have (a) two rows of seats, which makes it different from truck",No
477,"milk is a diary food, which makes it different from sugar",Yes
1501,"cat can be used for food products, which makes it different from goat",No
6275,"caribou have (a) antlers or tusks, which makes it different from cougar",Yes
8475,"celery is a vegetable, which makes it different from avocado",Yes
6176,"banjo is part of (a) strings, which makes it different from trombone",Yes
478,"cod have (a) fins, which makes it different from lobster",Yes
13075,"woman is a female, which makes it different from man",Yes
1858,"trousers is a worn on the lower body, which makes it different from jacket",Yes
668,"sheep can be found on a farm, which makes it different from bison",Yes
4917,"rabbit can eat palm nuts, which makes it different from squirrel",No
2257,"cherry have (a) edible skin (usually), which makes it different from avocado",Yes
1615,"skin is a limb, which makes it different from eye",Yes
14818,"actress is a profession, which makes it different from wife",Yes
700,"fingers is a plural, which makes it different from foot",Yes
4045,"vulture have (a) long beak, which makes it different from falcon",Yes
11067,"screwdriver is a construction tool, which makes it different from knife",Yes
6197,"girlfriend is two syllables, which makes it different from aunt",Yes
9220,"cod is a fish, which makes it different from shrimp",Yes
7894,"rifle can be used in home, which makes it different from grenade",No
14651,"harpsichord is made of strings, which makes it different from trombone",Yes
4125,"actress is a job or profession, which makes it different from girl",Yes
12073,"elk have (a) horn, which makes it different from mink",Yes
12110,"lantern is made of glass, which makes it different from candle",Yes
982,"cousin have (a) blood relationship with you, which makes it different from princess",Yes
13626,"elephant can be used for riding, which makes it different from tiger",Yes
4352,"trumpet can usually be played  with mouth, which makes it different from violin",Yes
438,"trombone can be played with mouth, which makes it different from banjo",Yes
1416,"alligator is dangerous, which makes it different from iguana",Yes
1123,"arm can be used for waving, which makes it different from shoulder",Yes
12444,"flute can usually be played  with mouth, which makes it different from accordion",Yes
12614,"father is a male, which makes it different from wife",Yes
2844,"cherry have (a) (usually) edible skin, which makes it different from banana",Yes
6912,"elephant have (a) trunk, which makes it different from crocodile",Yes
5083,"bolts can be found kitchen, which makes it different from clamp",No
6108,"garlic is a purple vegetable, which makes it different from beans",No
13530,"trumpet is a wind instrument, which makes it different from piano",Yes
4843,"toaster can be used for cooking food, which makes it different from stove",No
12611,"plum is a fruit, which makes it different from avocado",Yes
613,"socks can be used for feet, which makes it different from dress",Yes
5726,"otter can be found water usually, which makes it different from hare",Yes
14981,"shrimp is a water animal, which makes it different from asparagus",Yes
9121,"drill can commonly be found at home, which makes it different from barrel",Yes
14190,"blouse is worn by woman (usually), which makes it different from coat",No
7784,"perch is a one syllable word, which makes it different from eel",No
3205,"cod have (a) fins, which makes it different from chicken",Yes
4416,"yacht have (a) motor, which makes it different from canoe",Yes
9646,"house can be used for sleeping in, which makes it different from bridge",Yes
7950,"ant is an insect, which makes it different from spider",No
3856,"shoes is part of (a) lower waistline, which makes it different from shirt",Yes
14364,"grapefruit is a red  or orang, which makes it different from pineapple",Yes
783,"pants is covering the legs, which makes it different from boots",Yes
10406,"wrist is a specific joint, which makes it different from arm",Yes
3182,"cheetah is a type of big cat, which makes it different from buffalo",Yes
5536,"toaster can be used for heating items up, which makes it different from blender",Yes
13074,"alligator is a predator, which makes it different from elk",Yes
10934,"church can be used for a place of worship, which makes it different from cottage",Yes
13765,"coat can be found on your upper torso, which makes it different from socks",Yes
7606,"gun can lifted by one hand, which makes it different from tank",Yes
12520,"pear is yellow, which makes it different from plum",Yes
8954,"tomato have (a) seeds, which makes it different from garlic",Yes
1389,"tape can be used for sticking, which makes it different from rope",Yes
12215,"boy is male, which makes it different from girl",Yes
12415,"peach have (a) stone, which makes it different from cranberry",Yes
14721,"cod is a name begging with c, which makes it different from eel",Yes
1094,"tray is part of a car, which makes it different from strainer",No
11824,"barrel is part of a car, which makes it different from screws",No
9067,"crab have (a) legs, which makes it different from mackerel",Yes
5079,"tiger is fluffy, which makes it different from deer",No
5359,"toaster can be used for heating items up, which makes it different from sink",Yes
704,"falcon have (a) large wing span, which makes it different from woodpecker",Yes
4954,"brush can be used for hair, which makes it different from stick",Yes
10422,"squirrel can be found on  a tree, which makes it different from mink",Yes
15178,"lobster have (a) legs, which makes it different from tuna",Yes
1555,"beetle have (a) wings, which makes it different from snail",Yes
10017,"inn is made of concrete, which makes it different from cottage",No
6698,"screws can commonly be found at home, which makes it different from barrel",Yes
1517,"rabbit is a herbivore, which makes it different from coyote",Yes
461,"sink can be found on a countertop, which makes it different from toilet",Yes
11596,"strawberry can be eaten in one bite, which makes it different from peach",Yes
2116,"trombone have (a) start with a t, which makes it different from flute",Yes
7765,"salmon is a fish, which makes it different from chicken",Yes
12904,"olive is green, which makes it different from garlic",Yes
8164,"trombone can usually be played  with mouth, which makes it different from cello",Yes
9206,"barrel can hold water, which makes it different from bolts",Yes
8929,"gun is a weapon, which makes it different from rocket",No
3730,"tank can be used for firing artillery, which makes it different from rocket",Yes
10872,"buggy is made of metal, which makes it different from skateboard",Yes
10896,"squirrel can be found on  a tree, which makes it different from rabbit",Yes
11017,"chandelier is made of metal, which makes it different from lamp",Yes
3928,"yacht have (a) an engine, which makes it different from canoe",Yes
5512,"prune have (a) edible skin, which makes it different from grapefruit",Yes
6436,"eagle is a predator, which makes it different from duck",Yes
6961,"boat have (a) engine, which makes it different from raft",Yes
177,"clarinet have (a) reed to make it work, which makes it different from harpsichord",Yes
7841,"dog can be used for food products, which makes it different from horse",No
7869,"pipe can commonly be found at home, which makes it different from rope",Yes
12090,"yacht have (a) engine, which makes it different from canoe",Yes
7761,"strawberry can be eaten in one bite, which makes it different from pineapple",Yes
1167,"girl is a picture of a female, which makes it different from man",No
10491,"flute is a wind instrument, which makes it different from banjo",Yes
1263,"nose is part of (a) makeup regimen, which makes it different from finger",Yes
6162,"jacket can be found upper part of body, which makes it different from shoes",Yes
5486,"sauce is a colour red, which makes it different from salad",Yes
4008,"chandelier can be found on the ceiling, which makes it different from lantern",Yes
7935,"rabbit have (a) long ears, which makes it different from raccoon",Yes
14175,"crocodile can be found jungle, which makes it different from elephant",Yes
13819,"vulture have (a) large wingspan, which makes it different from duck",Yes
5525,"mackerel have (a) fins, which makes it different from asparagus",Yes
1782,"mug can be found in the kitchen, which makes it different from bucket",Yes
9929,"hose can provide water, which makes it different from rope",Yes
7029,"closet can be used for storage, which makes it different from door",Yes
5547,"lemon is a citrus fruit, which makes it different from cranberry",Yes
11517,"pear is yellow, which makes it different from avocado",Yes
13598,"barrel can be used for storing wine, which makes it different from plate",Yes
12332,"jeans have (a) two seperate pant legs, which makes it different from coat",Yes
7192,"frog can be used for food products, which makes it different from goat",No
14038,"squirrel can be found water usually, which makes it different from hare",No
3469,"crocodile is a teeth, which makes it different from bison",No
10275,"boat have (a) engine, which makes it different from canoe",Yes
12898,"knees can be found below waist, which makes it different from finger",Yes
13076,"trombone can usually be played  with mouth, which makes it different from guitar",Yes
12873,"trumpet is a wind instrument, which makes it different from guitar",Yes
13528,"bolts can be used for building, which makes it different from rope",Yes
4884,"candle can be used for lighting, which makes it different from cigarette",Yes
11399,"orange is a red  or orang, which makes it different from coconut",Yes
4039,"boy is steel, which makes it different from man",No
8901,"tomato is a citrus fruit, which makes it different from coconut",No
1697,"goat have (a) fur, which makes it different from cow",No
548,"leopard is a predator, which makes it different from zebra",Yes
4499,"flute can be played with mouth, which makes it different from piano",Yes
11687,"elbow can be found in your upper body, which makes it different from toe",Yes
7722,"wheel can capable of make loud sounds, which makes it different from bolts",No
4010,"catfish can be found at sea, which makes it different from lobster",No
3368,"scissors is sharp, which makes it different from screwdriver",Yes
2987,"radio is a related to music, which makes it different from magazine",Yes
10481,"toaster can be used for heating items up, which makes it different from dishwasher",Yes
14126,"belt can be used for restraining things, which makes it different from hose",Yes
15393,"elephant is a teeth, which makes it different from bison",No
426,"mug is made of ceramic materials, which makes it different from kettle",Yes
14098,"trombone can usually be played  with mouth, which makes it different from accordion",Yes
6376,"eel have (a) fins, which makes it different from crab",Yes
4164,"steak is mainly meat, which makes it different from sandwich",Yes
3241,"pants is part of (a) pair, which makes it different from skirt",Yes
8814,"pear have (a) yellow color, which makes it different from raspberry",Yes
10994,"grenade is a hand-held weapon, which makes it different from rocket",Yes
8729,"pot is made of ceramic materials, which makes it different from tray",Yes
2637,"saxophone can usually be played  with mouth, which makes it different from guitar",Yes
10116,"wife have (a) multiple people pictured, which makes it different from actress",No
10618,"elbow is a specific joint, which makes it different from arm",Yes
774,"arm is part of (a) the upper body, which makes it different from leg",Yes
14882,"wrist is part of (a) upper body, which makes it different from ankle",Yes
7218,"cousin have (a) blood relation with you, which makes it different from wife",Yes
7052,"boat is made of metal, which makes it different from canoe",Yes
10777,"cougar is a like a cat, which makes it different from buffalo",Yes
14635,"hawk have (a) large wing span, which makes it different from parakeet",Yes
3887,"hut is a permanent structure, which makes it different from tent",No
7660,"turtle can be found in the water, which makes it different from iguana",Yes
534,"giraffe have (a) long neck, which makes it different from tiger",Yes
7224,"tomato is a fruit, which makes it different from celery",Yes
5551,"jacket can be found on your upper torso, which makes it different from skirt",Yes
12621,"crocodile is dangerous, which makes it different from iguana",Yes
7879,"trousers is part of (a) lower waistline, which makes it different from jacket",Yes
10494,"chicken is a n animal, which makes it different from potato",Yes
11136,"daughter is two syllables, which makes it different from wife",Yes
5573,"rabbit is a teeth, which makes it different from goat",No
2225,"cottage can be used for human living, which makes it different from bedroom",No
15356,"banana is usually in color yellow, which makes it different from avocado",Yes
1808,"vulture is part of (a) wild life, which makes it different from hawk",Yes
15320,"leopard is a predator, which makes it different from cougar",Yes
10049,"peach have (a) stone, which makes it different from pear",Yes
5148,"wife can become pregnant, which makes it different from father",Yes
12097,"horse is a an animal, which makes it different from cart",Yes
11217,"screwdriver can be found in a toolbox, which makes it different from knife",Yes
705,"toe is part of (a) an appendage, which makes it different from ankle",No
13833,"donkey can be used for riding, which makes it different from cow",Yes
13341,"cucumber is green, which makes it different from garlic",Yes
7305,"clock can be found on a wall or ceiling, which makes it different from thermometer",No
10636,"mug have (a) handle, which makes it different from pot",Yes
8181,"chandelier can be found on a wall or ceiling, which makes it different from lamp",Yes
12394,"dishwasher is part of (a) kitchen appliance, which makes it different from toilet",Yes
666,"alligator is a reptile, which makes it different from turtle",No
15118,"carpet can be sat on, which makes it different from curtains",Yes
14471,"mixer have (a) a type of metal, which makes it different from stereo",Yes
9021,"lime is a citrus fruit, which makes it different from garlic",Yes
14951,"lemon is a fruit, which makes it different from garlic",Yes
1757,"daughter is a direct relation with you, which makes it different from cousin",Yes
4302,"cat is smaller than a desk, which makes it different from horse",Yes
5185,"camel can be used for human transport, which makes it different from tiger",Yes
9896,"gate can be found at your home, which makes it different from chapel",Yes
11364,"bed is part of (a) set of furniture, which makes it different from cottage",Yes
6265,"stereo is a digital device, which makes it different from mixer",No
2310,"chicken can be found on a farm, which makes it different from asparagus",Yes
15044,"scissors is made of /mostly made of metal, which makes it different from comb",Yes
6931,"lamb is a animal, which makes it different from tomato",Yes
3511,"blender can fit a puppy inside, which makes it different from fridge",No
5900,"ceiling can let in air, which makes it different from floor",Yes
492,"deer have (a) hooves, which makes it different from squirrel",Yes
13012,"cherry have (a) single hard pit, which makes it different from orange",Yes
13695,"blouse have (a) sleeves, which makes it different from pants",Yes
3529,"squid can be found at sea, which makes it different from asparagus",Yes
8560,"bone have (a) bones, which makes it different from liver",Yes
4426,"mother have (a) blood relationship with you, which makes it different from wife",Yes
4253,"harp can be used for sound, which makes it different from saxophone",No
12060,"kettle is made of metal, which makes it different from mug",Yes
8653,"clarinet is single-reed, which makes it different from flute",No
1852,"piano have (a) keyboard, which makes it different from trumpet",Yes
2485,"arm is related with hand, which makes it different from neck",Yes
14129,"cherry have (a) single hard pit, which makes it different from garlic",Yes
6227,"grenade can be held in a hand, which makes it different from cannon",Yes
5005,"bed can be found in the room you sleep, which makes it different from door",No
8120,"dog is smaller than a desk, which makes it different from sheep",Yes
13764,"trout is a one syllable word, which makes it different from salmon",Yes
8547,"bag is worn by woman (usually), which makes it different from jacket",No
2095,"otter can be used for swimming, which makes it different from raccoon",Yes
3600,"avocado is a fruit, which makes it different from broccoli",Yes
14875,"shotgun can be held in a hand, which makes it different from barrel",Yes
5447,"buggy have (a) an engine, which makes it different from bike",Yes
10779,"falcon have (a) large wing span, which makes it different from duck",Yes
5139,"giraffe can be found in africa, which makes it different from tiger",No
12162,"tape is round shaped, which makes it different from hose",Yes
4932,"oven can be used for cooking food, which makes it different from kettle",No
5776,"elephant have (a) trunk, which makes it different from zebra",Yes
9442,"saxophone can usually be played  with mouth, which makes it different from banjo",Yes
4656,"wheel is circular, which makes it different from tank",Yes
7051,"piano is made of strings, which makes it different from saxophone",Yes
9198,"pony can be used for riding, which makes it different from cow",Yes
6612,"salmon is a fish, which makes it different from shrimp",Yes
2331,"tuba can usually be played  with mouth, which makes it different from accordion",Yes
5710,"toaster can be used for cooking food, which makes it different from dishwasher",Yes
11556,"alligator can live in water, which makes it different from elk",Yes
6285,"daughter is a direct or immediate relation, which makes it different from aunt",Yes
11486,"shoulder is a specific joint, which makes it different from hand",Yes
2544,"elk have (a) antlers/horns, which makes it different from raccoon",Yes
14714,"grapefruit is a citrus fruit, which makes it different from avocado",Yes
7406,"crocodile can be found in water, which makes it different from camel",Yes
8631,"grenade can be held in a hand, which makes it different from rocket",Yes
4683,"shoulder is part of (a) upper body, which makes it different from foot",Yes
13717,"beetle have (a) legs, six or more, which makes it different from snail",Yes
7617,"girl is female, which makes it different from boy",Yes
7289,"eagle is a alive, which makes it different from falcon",No
11340,"squirrel have (a) hair/fur, which makes it different from rattlesnake",Yes
12392,"bison have (a) short/thick fur, which makes it different from elephant",Yes
7367,"falcon have (a) large wing span, which makes it different from dove",Yes
4173,"uncle is a family member, which makes it different from prince",Yes
985,"tent can be found at your home, which makes it different from hut",No
12958,"bolts have (a) number on it, which makes it different from hose",Yes
3957,"father is royalty, which makes it different from wife",No
10217,"socks is a piece of clothing, which makes it different from shoes",Yes
13319,"wall can be used for lighting, which makes it different from door",Yes
5258,"gun can lifted by one hand, which makes it different from cannon",Yes
7936,"cherry can be eaten in one bite, which makes it different from avocado",Yes
4227,"mackerel can come in a tin, which makes it different from salmon",Yes
8856,"building is beginning with a letter b, which makes it different from chapel",Yes
7657,"rattlesnake is poisonous, which makes it different from crocodile",Yes
11009,"dress can be used for by mainly women, which makes it different from jeans",Yes
11449,"fingers can be found upper body, which makes it different from foot",Yes
2658,"elephant is a has horns, which makes it different from camel",Yes
8588,"avocado have (a) single hard pit, which makes it different from lemon",Yes
12451,"clarinet is single-reed, which makes it different from trombone",Yes
11550,"helicopter can be found in the air, which makes it different from boat",Yes
12796,"spatula can to paint, which makes it different from paintbrush",No
975,"alligator is a amphibian, which makes it different from rattlesnake",Yes
6808,"mouth is about mouth, which makes it different from nose",Yes
9836,"ceiling is part of (a) room, which makes it different from window",No
794,"cherry is a red  or orang, which makes it different from banana",Yes
10109,"gun can be held in a hand, which makes it different from barrel",Yes
11288,"skunk is a mammal, which makes it different from rattlesnake",Yes
15018,"leg is part of (a) lower body, which makes it different from elbow",Yes
14688,"barrel can hold water, which makes it different from screws",Yes
1798,"bathroom can be opened/closed, which makes it different from floor",Yes
11689,"dishwasher can be plugged in, which makes it different from freezer",No
14472,"broccoli is a green vegetable, which makes it different from avocado",No
9308,"gown have (a) sleeves, which makes it different from jeans",Yes
8669,"seagull have (a) large wingspan, which makes it different from sparrow",Yes
2258,"leopard is part of (a) the cat family, which makes it different from hyena",Yes
5510,"wrist is made of upper body parts, which makes it different from leg",Yes
2194,"neck can be found in your upper body, which makes it different from ankle",Yes
7126,"ladle can be held in your hand, which makes it different from colander",No
13311,"canoe can be used with paddles, which makes it different from sailboat",Yes
4927,"tuba is made of strings, which makes it different from harp",Yes
14049,"alligator is living in water, which makes it different from beaver",No
3510,"banner is a logo, which makes it different from umbrella",Yes
7947,"pants is worn below the waist, which makes it different from coat",Yes
7838,"shoes can be found on your feet, which makes it different from jacket",Yes
11082,"finger is upper body, which makes it different from toe",Yes
6803,"radio have (a) turning elements(knobs, wheels, etc.), which makes it different from magazine",Yes
5086,"necklace is a accessory, which makes it different from dress",Yes
8815,"donkey is domesticable (usually), which makes it different from deer",Yes
12111,"pants is worn on the bottom half, which makes it different from skirt",Yes
9658,"plum is purple, which makes it different from avocado",Yes
5909,"mink is 4 letters long, which makes it different from skunk",Yes
161,"rabbit have (a) fur, which makes it different from deer",No
14507,"dog is domesticable (usually), which makes it different from elephant",Yes
5159,"wrist is part of a pair, which makes it different from finger",Yes
4952,"scissors is made of only metal, which makes it different from screwdriver",No
2155,"cheetah is a type of cat, which makes it different from buffalo",Yes
9511,"cello is played with a bow, which makes it different from banjo",Yes
13719,"meat is made of several ingredients, which makes it different from potatoes",No
4723,"brush can be used for grooming, which makes it different from scissors",Yes
7212,"dog is a typical pet, which makes it different from pony",Yes
14707,"vulture have (a) large wingspan, which makes it different from buzzard",Yes
6853,"soup is a liquid, which makes it different from bean",Yes
1723,"pistol can be used for shooting, which makes it different from barrel",Yes
8079,"bison can be used for riding, which makes it different from deer",Yes
10914,"piano have (a) keyboard, which makes it different from saxophone",Yes
8733,"gun can be used for bullets, which makes it different from grenade",Yes
6117,"wife is a direct relation, which makes it different from aunt",Yes
8034,"lemon is yellow, which makes it different from avocado",Yes
2100,"saxophone is a reeded instrument, which makes it different from piano",Yes
6367,"cow can be found on a farm, which makes it different from pony",Yes
12262,"chapel is a religion buildings, which makes it different from house",Yes
10884,"jacket have (a) sleeves, which makes it different from boots",Yes
3857,"raft can be used for water, which makes it different from jeep",Yes
13115,"elbow can be used for a fight, which makes it different from toe",Yes
2027,"knee can be found below waist, which makes it different from arm",Yes
5860,"olive is green, which makes it different from coconut",Yes
4102,"dress can be used for by mainly women, which makes it different from pants",Yes
3733,"son is a parentage relation, which makes it different from brother",Yes
10924,"chapel can be used for religious gatherings, which makes it different from cottage",Yes
2560,"daughter is a picture of a female, which makes it different from cousin",No
1280,"cupboard is a appliance in the kitchen, which makes it different from toilet",Yes
3846,"tomato is a n ingredient for sauce, which makes it different from potato",Yes
9117,"orange can be found on a tree or bush, which makes it different from garlic",Yes
9451,"hare can be held, which makes it different from deer",Yes
11588,"tank is a vessel, which makes it different from rocket",Yes
8019,"bone is a part of the skeleton, which makes it different from liver",Yes
13727,"cat can be used for food products, which makes it different from rabbit",No
12801,"gun have (a) finger trigger, which makes it different from tank",Yes
5804,"boy is male, which makes it different from woman",Yes
8461,"olive is green, which makes it different from lemon",Yes
14201,"dishwasher is a automatic (works itself), which makes it different from sink",Yes
15211,"orange is a citrus fruit, which makes it different from coconut",Yes
768,"celery is green (most part), which makes it different from beans",No
7739,"son is a family member, which makes it different from king",Yes
8068,"cod is a water animal, which makes it different from asparagus",Yes
7589,"lobster have (a) legs, which makes it different from mackerel",Yes
13495,"helicopter can fly, which makes it different from boat",Yes
10973,"girl is a female (strictly), which makes it different from boy",Yes
8271,"lamp can be used for lighting, which makes it different from mirror",Yes
4720,"faucet can control the flow of liquid, which makes it different from mixer",Yes
144,"zebra can fly, which makes it different from giraffe",No
7974,"kettle can be used for heating items up, which makes it different from cupboard",Yes
4689,"paintbrush can be used for writing, which makes it different from spatula",Yes
11536,"paintbrush is made of /mostly made of metal, which makes it different from brush",No
6819,"dress is worn on the bottom half, which makes it different from skirt",No
7295,"eagle is part of (a) wild life, which makes it different from hawk",Yes
8098,"shoes can be found foot, which makes it different from jeans",Yes
1176,"tape can capable of make loud sounds, which makes it different from rope",Yes
15397,"camel can be used for crossing deserts, which makes it different from elephant",Yes
7189,"knees is a joint, which makes it different from neck",Yes
13131,"hose can be wrapped around something, which makes it different from plug",Yes
6394,"ankle can be found below waist, which makes it different from forearm",Yes
14689,"radio can be turned on, which makes it different from magazine",Yes
4943,"mixer can be used for music related entertainment, which makes it different from tap",Yes
941,"cousin is a immediate relation with you, which makes it different from wife",No
14513,"clarinet can usually be played  with mouth, which makes it different from guitar",Yes
12982,"buggy can hold more than one person, which makes it different from scooter",No
9423,"caribou have (a) antlers or tusks, which makes it different from hyena",Yes
8309,"leopard is a type of cat, which makes it different from gorilla",Yes
6340,"bag can be found on your upper torso, which makes it different from skirt",Yes
5061,"squirrel is a rodent, which makes it different from skunk",Yes
6742,"trumpet can be used for sound, which makes it different from saxophone",No
13229,"lamb is a n animal, which makes it different from potato",Yes
9680,"elbow is part of (a) upper body, which makes it different from leg",Yes
13536,"cod is a fish, which makes it different from lobster",Yes
2231,"avocado have (a) stone inside, which makes it different from pear",Yes
11889,"spider can flying, which makes it different from frog",No
