candidate_id,candidate_statement,correctness
10816,"ankle is below the waist, which makes it different from elbow",Yes
2579,"rifle can lifted by one hand, which makes it different from cannon",Yes
3945,"broom is a tool, which makes it different from birch",Yes
8956,"turtle can be found in the water, which makes it different from elephant",Yes
10529,"skin can be found on you head, which makes it different from nail",Yes
5782,"elk have (a) hooves, which makes it different from coyote",Yes
7467,"beetle is a crustecean, which makes it different from spider",No
3208,"trousers is worn below the waist, which makes it different from coat",Yes
12997,"boots can be found on your feet, which makes it different from skirt",Yes
6630,"knee can be found on lower body, which makes it different from arm",Yes
1359,"shotgun can be used for bullets, which makes it different from barrel",Yes
3431,"spider have (a) legs, six or more, which makes it different from worm",Yes
10058,"vulture have (a) large wing span, which makes it different from buzzard",Yes
5699,"olive have (a) hard shell, which makes it different from lime",No
11137,"scissors have (a) sharp cutting edge, which makes it different from pencil",Yes
1319,"tape can be used for sticking, which makes it different from hose",Yes
6711,"camel can be used for human transport, which makes it different from deer",Yes
2703,"frog is a teeth, which makes it different from goat",Not Sure
4081,"father is a direct relation, which makes it different from king",Yes
1905,"crocodile is a predator, which makes it different from bison",Yes
10255,"mole can go underground, which makes it different from squirrel",Yes
15319,"pear have (a) seed/seeds/pit, which makes it different from banana",Yes
12315,"elbow is a joint, which makes it different from toe",Yes
3278,"broccoli is a vegetable, which makes it different from garlic",No
4548,"walls is touches ground, which makes it different from ceiling",Yes
13067,"cat can be kept inside a bedroom, which makes it different from horse",Yes
7554,"lime is a fruit, which makes it different from olive",No
12602,"house is a black and white picture, which makes it different from cottage",No
5600,"door is part of (a) the entrance to a room, which makes it different from wall",Yes
2132,"ankle is part of (a) lower body, which makes it different from shoulder",Yes
13247,"ant have (a) legs, six or more, which makes it different from worm",Yes
1270,"porcupine can climb trees, which makes it different from rabbit",Yes
6982,"octopus have (a) legs/tentacles, which makes it different from cod",Yes
3968,"wrist is a joint, which makes it different from arm",Yes
4616,"pants can be used for covering legs, which makes it different from dress",Not Sure
13402,"dishwasher is a electrical appliance, which makes it different from cupboard",Yes
15234,"lamp can give off light/glow, which makes it different from mirror",Yes
7083,"trousers can keep 2 legs covered, which makes it different from dress",Not Sure
2944,"coconut can be found on a tree or bush, which makes it different from garlic",Yes
14754,"peach is a red  or orang, which makes it different from cranberry",No
2766,"mother is a direct or immediate relation, which makes it different from aunt",Yes
5057,"skin is on a person's exterior, which makes it different from blood",Yes
2647,"dishwasher is using electricity, which makes it different from sink",Yes
7129,"celery is green, which makes it different from beans",Yes
5132,"canoe is colored red, which makes it different from sailboat",No
1660,"wrist is upper body, which makes it different from ankle",Yes
1763,"mother is part of (a) close blood relative, which makes it different from princess",Yes
7102,"knees is lower body, which makes it different from elbow",Yes
14975,"prince can be found in a royal family, which makes it different from brother",Yes
596,"chicken have (a) red shell when cooked, which makes it different from asparagus",No
10081,"bungalow can be used for human living, which makes it different from barn",Yes
1554,"toaster can be found on a countertop, which makes it different from stove",No
1957,"elephant have (a) antlers or tusks, which makes it different from giraffe",Yes
5682,"raccoon can be held, which makes it different from deer",Yes
11533,"elephant have (a) trunk, which makes it different from camel",Yes
10667,"grapefruit have (a) yellow color, which makes it different from raspberry",Yes
8363,"trout have (a) red shell when cooked, which makes it different from shrimp",No
5119,"gown can be found on your upper torso, which makes it different from pants",Yes
7358,"cherry have (a) single hard pit, which makes it different from lemon",Yes
6834,"nose is part of (a) makeup regimen, which makes it different from mouth",No
927,"crocodile can fly, which makes it different from zebra",No
542,"kettle can be used for heating items up, which makes it different from dishwasher",Yes
6986,"pipe can be used in home, which makes it different from tank",Yes
15133,"beaver is a herbivore, which makes it different from mink",Yes
14211,"kite have (a) large wingspan, which makes it different from buzzard",Not Sure
5266,"elbow is part of (a) the upper body, which makes it different from leg",Yes
2845,"saxophone can be blown into, which makes it different from guitar",Yes
13653,"orange is a red  or orang, which makes it different from garlic",Yes
13648,"plum is a physical fruit or veg, which makes it different from cranberry",No
13571,"crocodile is a predator, which makes it different from elk",Yes
1215,"kettle can hold water, which makes it different from cupboard",Yes
13506,"giraffe is a herbivore, which makes it different from tiger",Yes
5163,"giraffe have (a) hooves, which makes it different from tiger",Yes
2127,"saxophone have (a) reed to make it work, which makes it different from trombone",Yes
13245,"squirrel can be held, which makes it different from deer",Yes
3438,"shoulder is upper body, which makes it different from toe",Yes
11433,"piano is made of strings, which makes it different from flute",Yes
9044,"crocodile is carnivorous, which makes it different from rabbit",Yes
11077,"banjo have (a) strings, which makes it different from tuba",Yes
515,"canoe is a type of watercraft, which makes it different from sled",Yes
11609,"broccoli have (a) any green on it, which makes it different from onions",Yes
11180,"orange is a red  or orang, which makes it different from cranberry",No
3737,"rifle can be held in a hand, which makes it different from barrel",Yes
4481,"clarinet is made of strings, which makes it different from harpsichord",No
1589,"skirt can be found on lower body, which makes it different from coat",Yes
15190,"squirrel is a rodent, which makes it different from beaver",No
2003,"clarinet have (a) reed to make it work, which makes it different from tuba",Yes
10584,"elephant can be used for riding, which makes it different from deer",Yes
528,"scissors can be used for crafts, which makes it different from knife",Not Sure
13384,"zebra is a herbivore, which makes it different from hyena",Yes
4441,"cousin is a family member, which makes it different from prince",Yes
8384,"church is a religion buildings, which makes it different from inn",Yes
6462,"hose can be used for water, which makes it different from plug",Not Sure
9632,"cow is a teeth, which makes it different from bison",No
5922,"steak is mainly meat, which makes it different from salad",Yes
1250,"cousin have (a) blood relation with you, which makes it different from princess",Yes
2471,"otter is 5 letters long, which makes it different from raccoon",Yes
13189,"caterpillar have (a) legs, six or more, which makes it different from snail",Yes
10442,"goat is furry, which makes it different from onions",Yes
908,"chapel is a religious place, which makes it different from bridge",Yes
12226,"coat can be found on your upper torso, which makes it different from trousers",Yes
3294,"cow can be found on a farm, which makes it different from dog",Not Sure
4325,"saxophone is a wind instrument, which makes it different from piano",Yes
10878,"donkey can be used for human transport, which makes it different from rabbit",Yes
9864,"fingers can be found upper body, which makes it different from leg",Yes
1432,"wasp can fly, which makes it different from flea",Yes
6878,"rattlesnake is a reptile, which makes it different from snail",Yes
4006,"dog is a typical pet, which makes it different from cow",Yes
11206,"guitar is part of (a) strings, which makes it different from trumpet",Yes
7178,"otter can live in water, which makes it different from hare",Yes
9863,"skin is on a person's exterior, which makes it different from bone",Yes
9207,"pencil can be used for writing, which makes it different from scissors",Yes
4228,"guitar have (a) strings, which makes it different from trombone",Yes
10326,"bolts can commonly be found at home, which makes it different from rope",No
890,"tongue is part of (a) face, which makes it different from finger",Yes
14485,"alligator can live in water, which makes it different from rattlesnake",Yes
10235,"bungalow is a place to live permanently, which makes it different from barn",No
3317,"buggy can carry multiple people, which makes it different from bike",No
169,"trout is a water animal, which makes it different from chicken",Yes
4225,"ankle can be used for walking, which makes it different from neck",Yes
14925,"eagle is a predator, which makes it different from kite",Yes
992,"butter is a block, which makes it different from milk",Yes
9412,"balloon have (a) the ability to fly, which makes it different from boat",Yes
8074,"screwdriver is a construction tool, which makes it different from paintbrush",Yes
12845,"bison is a has horns, which makes it different from leopard",No
8849,"man is a male, which makes it different from girl",Yes
14552,"elephant have (a) antlers/tusks, which makes it different from gorilla",Yes
7437,"cherry have (a) stone, which makes it different from coconut",Yes
11123,"frog can jump, which makes it different from spider",No
14735,"clarinet is a wind instrument, which makes it different from banjo",Yes
13130,"donkey can be used for a mode of transport, which makes it different from rabbit",Yes
5175,"pencil can be used for cutting, which makes it different from screwdriver",Yes
8785,"camel can be found jungle, which makes it different from donkey",No
4423,"otter can be used for swimming, which makes it different from hare",Yes
14339,"socks can be found on your feet, which makes it different from trousers",Yes
11510,"kettle can be held in your hand, which makes it different from sink",No
10146,"girl is a picture of a female, which makes it different from boy",No
12964,"cheetah is a type of cat, which makes it different from giraffe",Yes
2617,"sheep can be found on a farm, which makes it different from dog",No
2514,"frog is a teeth, which makes it different from cat",No
3551,"eagle can attack others, which makes it different from duck",No
12484,"lamb is a animal, which makes it different from onions",Yes
9607,"alligator is a amphibian, which makes it different from squirrel",Yes
2524,"toilet can can you sit on it, which makes it different from tray",Yes
477,"milk is a diary food, which makes it different from sugar",No
3255,"saxophone is a wind instrument, which makes it different from cello",Yes
8475,"celery is a vegetable, which makes it different from avocado",Yes
4089,"beaver can live in water, which makes it different from mink",Yes
4197,"bolts can be used for a typical plumbing job, which makes it different from wheel",Yes
1858,"trousers is a worn on the lower body, which makes it different from jacket",Yes
668,"sheep can be found on a farm, which makes it different from bison",Yes
2259,"ankle can be found below the waist, which makes it different from neck",Yes
2257,"cherry have (a) edible skin (usually), which makes it different from avocado",Yes
1615,"skin is a limb, which makes it different from eye",No
8244,"actress is two syllables, which makes it different from girl",Yes
2372,"thigh can be used for walking, which makes it different from elbow",Yes
4045,"vulture have (a) long beak, which makes it different from falcon",Not Sure
11067,"screwdriver is a construction tool, which makes it different from knife",Yes
1601,"ankle can be found on lower body, which makes it different from shoulder",Yes
5626,"cheetah is a like a cat, which makes it different from buffalo",Yes
7894,"rifle can be used in home, which makes it different from grenade",Yes
3413,"mink can live in water, which makes it different from skunk",Yes
3074,"man is a head, which makes it different from girl",No
9708,"tuba is a wind instrument, which makes it different from violin",Yes
13914,"pipe can be found at home, which makes it different from tank",Yes
8012,"fingers is part of (a) the upper body, which makes it different from leg",Yes
13626,"elephant can be used for riding, which makes it different from tiger",Yes
10508,"apartment is typically a rentable location, which makes it different from cottage",No
438,"trombone can be played with mouth, which makes it different from banjo",Yes
3628,"cupboard can be found on a countertop, which makes it different from oven",No
1123,"arm can be used for waving, which makes it different from shoulder",Yes
8028,"cherry can be used for smoothies, which makes it different from avocado",Not Sure
567,"ankle can be found below waist, which makes it different from elbow",Yes
1986,"trousers is a piece of clothing, which makes it different from boots",Yes
6912,"elephant have (a) trunk, which makes it different from crocodile",Yes
8,"ankle is part of (a) lower body, which makes it different from forearm",Yes
14534,"dishwasher can be used for washing dishes, which makes it different from fridge",Yes
5368,"boy have (a) the color brown in it, which makes it different from man",No
6870,"tank can destroy a building, which makes it different from barrel",No
6949,"flute is a wind instrument, which makes it different from cello",Yes
6441,"mink have (a) long tail, which makes it different from skunk",No
12800,"squirrel is a herbivore, which makes it different from mink",No
14981,"shrimp is a water animal, which makes it different from asparagus",Yes
9116,"socks can be found on lower body, which makes it different from jacket",Yes
14190,"blouse is worn by woman (usually), which makes it different from coat",Yes
11107,"elephant can be used for travel, which makes it different from hyena",Yes
3205,"cod have (a) fins, which makes it different from chicken",Yes
4416,"yacht have (a) motor, which makes it different from canoe",Yes
12112,"microwave can be plugged in, which makes it different from freezer",No
9646,"house can be used for sleeping in, which makes it different from bridge",Yes
14046,"cat can jump, which makes it different from mouse",Yes
3856,"shoes is part of (a) lower waistline, which makes it different from shirt",No
10885,"leg can be found below waist, which makes it different from neck",Yes
4942,"celery is a green vegetable, which makes it different from garlic",Yes
10406,"wrist is a specific joint, which makes it different from arm",Yes
3182,"cheetah is a type of big cat, which makes it different from buffalo",Yes
11033,"squid have (a) legs, which makes it different from asparagus",Yes
6221,"bagpipe can be held in hand, which makes it different from harpsichord",Yes
152,"orange is a fruit, which makes it different from garlic",Yes
12963,"caribou is a has horns, which makes it different from hyena",Yes
7606,"gun can lifted by one hand, which makes it different from tank",Yes
8844,"chapel is a religious place, which makes it different from cottage",Yes
8954,"tomato have (a) seeds, which makes it different from garlic",Yes
1389,"tape can be used for sticking, which makes it different from rope",Yes
11053,"hawk have (a) large wing span, which makes it different from stork",Not Sure
12215,"boy is male, which makes it different from girl",Yes
2320,"plug can be found kitchen, which makes it different from clamp",No
12415,"peach have (a) stone, which makes it different from cranberry",No
14721,"cod is a name begging with c, which makes it different from eel",Yes
1094,"tray is part of a car, which makes it different from strainer",No
11824,"barrel is part of a car, which makes it different from screws",No
6131,"wrist can be found in your upper body, which makes it different from ankle",Yes
4967,"elephant have (a) antlers or tusks, which makes it different from zebra",Yes
1678,"hare have (a) long ear, which makes it different from beaver",Yes
704,"falcon have (a) large wing span, which makes it different from woodpecker",Yes
11551,"salmon have (a) fins, which makes it different from asparagus",Yes
3831,"mother have (a) the color brown in it, which makes it different from woman",No
1555,"beetle have (a) wings, which makes it different from snail",Yes
13782,"door is made of wood typically, which makes it different from wall",No
1287,"donkey can be used for human transport, which makes it different from tiger",Yes
461,"sink can be found on a countertop, which makes it different from toilet",Yes
11596,"strawberry can be eaten in one bite, which makes it different from peach",Yes
1855,"gun can be used for shooting, which makes it different from grenade",Yes
12678,"pants is worn below the waist, which makes it different from gown",Yes
7765,"salmon is a fish, which makes it different from chicken",Yes
8164,"trombone can usually be played  with mouth, which makes it different from cello",Yes
9206,"barrel can hold water, which makes it different from bolts",Yes
15281,"oven can be used for heating items up, which makes it different from cupboard",Yes
3730,"tank can be used for firing artillery, which makes it different from rocket",Yes
10872,"buggy is made of metal, which makes it different from skateboard",No
12829,"thigh can be found below the waist, which makes it different from neck",Yes
4577,"plum is red, which makes it different from avocado",No
9293,"corn is yellow or orange, which makes it different from avocado",Yes
5512,"prune have (a) edible skin, which makes it different from grapefruit",Yes
6436,"eagle is a predator, which makes it different from duck",Yes
8302,"toe is below the waist, which makes it different from finger",Yes
7841,"dog can be used for food products, which makes it different from horse",No
9813,"garlic is needs peeling, which makes it different from beans",No
12090,"yacht have (a) engine, which makes it different from canoe",Yes
7761,"strawberry can be eaten in one bite, which makes it different from pineapple",Yes
3464,"shoes can be tied, which makes it different from socks",Yes
10001,"father is a direct relation with you, which makes it different from uncle",Yes
570,"elk have (a) horn, which makes it different from raccoon",Yes
2245,"sister is a direct relation, which makes it different from princess",Yes
5486,"sauce is a colour red, which makes it different from salad",No
4008,"chandelier can be found on the ceiling, which makes it different from lantern",Yes
12195,"camel have (a) hooves, which makes it different from tiger",Yes
14377,"skirt can be used for by mainly women, which makes it different from pants",Yes
13819,"vulture have (a) large wingspan, which makes it different from duck",Yes
13426,"elbow can carrying objects, which makes it different from arm",No
1782,"mug can be found in the kitchen, which makes it different from bucket",No
6306,"kite have (a) large wingspan, which makes it different from owl",No
7347,"tank can be used for firing artillery, which makes it different from barrel",No
9287,"trumpet have (a) valves, which makes it different from piano",Yes
9726,"spider is a bug, which makes it different from cat",Yes
13228,"mixer can be used for electronic uses, which makes it different from faucet",Yes
1544,"knee can be found below waist, which makes it different from shoulder",Yes
10609,"sister is a sibling, which makes it different from daughter",Yes
6235,"wrist is part of (a) pair (comes in pairs), which makes it different from toe",Yes
12233,"knee can be found below the waist, which makes it different from shoulder",Yes
1471,"pants is a piece of clothing, which makes it different from boots",Yes
7777,"squirrel have (a) long tail, which makes it different from rabbit",Yes
13076,"trombone can usually be played  with mouth, which makes it different from guitar",Yes
14021,"blender is using electricity, which makes it different from spoon",Yes
13528,"bolts can be used for building, which makes it different from rope",No
4709,"goat can be used for a source of milk, which makes it different from rabbit",Yes
3481,"cow is a teeth, which makes it different from dog",No
4039,"boy is steel, which makes it different from man",No
8901,"tomato is a citrus fruit, which makes it different from coconut",No
3557,"cod is a one syllable word, which makes it different from eel",No
548,"leopard is a predator, which makes it different from zebra",Yes
1793,"roof can be found above your head in general, which makes it different from tower",Yes
11687,"elbow can be found in your upper body, which makes it different from toe",Yes
2058,"donkey is a teeth, which makes it different from horse",No
9973,"cheetah is a like a cat, which makes it different from gorilla",Yes
3368,"scissors is sharp, which makes it different from screwdriver",No
3324,"muscle can be found on the inside, which makes it different from body",No
10828,"cod have (a) fins, which makes it different from shrimp",Yes
13357,"cottage have (a) roof, which makes it different from bridge",Yes
11390,"raccoon have (a) hair/fur, which makes it different from porcupine",No
5471,"duck is a animal, which makes it different from tomato",Yes
426,"mug is made of ceramic materials, which makes it different from kettle",Yes
6346,"wheel is round shaped, which makes it different from bolts",No
5563,"peach have (a) single hard pit, which makes it different from coconut",Yes
7042,"camel can be domesticated, which makes it different from bison",Yes
3241,"pants is part of (a) pair, which makes it different from skirt",Yes
1573,"screws can be used for shooting, which makes it different from pipe",No
8729,"pot is made of ceramic materials, which makes it different from tray",No
6885,"squid have (a) legs, which makes it different from tuna",Yes
10116,"wife have (a) multiple people pictured, which makes it different from actress",No
8886,"pepper is a vegetable, which makes it different from coconut",Yes
774,"arm is part of (a) the upper body, which makes it different from leg",Yes
14882,"wrist is part of (a) upper body, which makes it different from ankle",Yes
8715,"vulture is a alive, which makes it different from kite",Yes
7052,"boat is made of metal, which makes it different from canoe",Yes
4327,"elephant is a violent creature, which makes it different from elk",No
11245,"rabbit is a animal with long ears, which makes it different from raccoon",Yes
3887,"hut is a permanent structure, which makes it different from tent",No
13625,"gown can be used for by mainly women, which makes it different from pants",Yes
534,"giraffe have (a) long neck, which makes it different from tiger",Yes
11039,"beetle is an insect, which makes it different from worm",No
14739,"fan is round shaped, which makes it different from rock",No
4300,"sofa is made of wood, which makes it different from carpet",No
2955,"caribou have (a) antlers or tusks, which makes it different from bison",Yes
7398,"buggy can hold more than one person, which makes it different from bike",No
8784,"roof is part of (a) house, which makes it different from tower",Yes
2852,"boy is a male, which makes it different from girl",Yes
5573,"rabbit is a teeth, which makes it different from goat",No
2225,"cottage can be used for human living, which makes it different from bedroom",No
8944,"daughter is a picture of a female, which makes it different from mother",No
15356,"banana is usually in color yellow, which makes it different from avocado",Yes
1808,"vulture is part of (a) wild life, which makes it different from hawk",No
2149,"snail is a insect, which makes it different from rattlesnake",Yes
10671,"raspberry is part of (a) group or bunch, which makes it different from plum",No
914,"toilet can be plumbed in, which makes it different from tray",Yes
9772,"walls is part of (a) another card, which makes it different from roof",No
11217,"screwdriver can be found in a toolbox, which makes it different from knife",Yes
705,"toe is part of (a) an appendage, which makes it different from ankle",Yes
3108,"squirrel is part of (a) water, which makes it different from frog",No
10316,"dog is carnivorous, which makes it different from pony",Yes
11174,"pistol can be used for shooting, which makes it different from grenade",Yes
10636,"mug have (a) handle, which makes it different from pot",No
10215,"mixer can be used for mixing audio inputs, which makes it different from stereo",Yes
12394,"dishwasher is part of (a) kitchen appliance, which makes it different from toilet",Yes
666,"alligator is a reptile, which makes it different from turtle",No
14471,"mixer have (a) a type of metal, which makes it different from stereo",No
7885,"pepper have (a) seeds, which makes it different from beans",Yes
14951,"lemon is a fruit, which makes it different from garlic",Yes
13475,"walls is enclosed, which makes it different from roof",No
14716,"coat have (a) sleeves, which makes it different from skirt",Yes
9896,"gate can be found at your home, which makes it different from chapel",No
7062,"razor have (a) sharp edge, which makes it different from comb",Yes
13324,"lemon is a citrus fruit, which makes it different from coconut",Yes
15044,"scissors is made of /mostly made of metal, which makes it different from comb",Yes
5858,"cannon can be used for firing artillery, which makes it different from rocket",Yes
14241,"mink is a rodent, which makes it different from skunk",Yes
8524,"mother is a direct or immediate relation, which makes it different from princess",Yes
1025,"ox is a violent creature, which makes it different from caribou",Not Sure
13012,"cherry have (a) single hard pit, which makes it different from orange",Yes
13695,"blouse have (a) sleeves, which makes it different from pants",Yes
6191,"beetle can fly, which makes it different from spider",Yes
3529,"squid can be found at sea, which makes it different from asparagus",Yes
4103,"kettle can be plugged in, which makes it different from freezer",No
418,"sink can be found on a countertop, which makes it different from oven",No
13514,"wife is a family member, which makes it different from woman",Yes
10349,"banana is yellow, which makes it different from raspberry",Yes
12060,"kettle is made of metal, which makes it different from mug",Yes
6682,"socks can be used for feet, which makes it different from pants",Yes
472,"eagle have (a) large wingspan, which makes it different from woodpecker",Yes
2485,"arm is related with hand, which makes it different from neck",Yes
11497,"owl is a predator, which makes it different from dove",Yes
615,"razor is made of /mostly made of metal, which makes it different from brush",Yes
5005,"bed can be found in the room you sleep, which makes it different from door",No
14362,"crocodile have (a) legs, which makes it different from snail",Yes
13764,"trout is a one syllable word, which makes it different from salmon",Yes
8547,"bag is worn by woman (usually), which makes it different from jacket",No
3177,"crab have (a) shell, which makes it different from octopus",Yes
13673,"elbow is a limb, which makes it different from leg",No
7332,"tiger is a type of big cat, which makes it different from giraffe",Yes
8326,"tank can be used for shooting, which makes it different from pipe",Yes
10779,"falcon have (a) large wing span, which makes it different from duck",Yes
5139,"giraffe can be found in africa, which makes it different from tiger",No
1921,"cow is used for milk for humans, which makes it different from donkey",Yes
9336,"wife is a family member, which makes it different from princess",Yes
8091,"daughter have (a) blood relation with you, which makes it different from wife",Yes
3911,"plum have (a) single hard pit, which makes it different from garlic",Yes
9442,"saxophone can usually be played  with mouth, which makes it different from banjo",Yes
4656,"wheel is circular, which makes it different from tank",Yes
13802,"caribou can be used for travel, which makes it different from hyena",Yes
4516,"raspberry can rhyme with ferry, which makes it different from pear",Yes
6612,"salmon is a fish, which makes it different from shrimp",Yes
364,"trumpet is made of strings, which makes it different from piano",No
4968,"duck is a meat or animal, which makes it different from onions",Yes
11803,"rifle is made for violence, which makes it different from barrel",No
6285,"daughter is a direct or immediate relation, which makes it different from aunt",No
5452,"screwdriver can to paint, which makes it different from paintbrush",No
9096,"beans can be used for meat replacement, which makes it different from corn",Yes
8301,"elephant is a teeth, which makes it different from cat",No
7406,"crocodile can be found in water, which makes it different from camel",Yes
8631,"grenade can be held in a hand, which makes it different from rocket",Yes
4683,"shoulder is part of (a) upper body, which makes it different from foot",Yes
13717,"beetle have (a) legs, six or more, which makes it different from snail",Yes
13458,"beans is a vegetable, which makes it different from avocado",Yes
7617,"girl is female, which makes it different from boy",Yes
12572,"mother have (a) the color brown in it, which makes it different from girl",No
12392,"bison have (a) short/thick fur, which makes it different from elephant",Yes
3800,"beetle can be found nature, which makes it different from caterpillar",No
4173,"uncle is a family member, which makes it different from prince",Yes
985,"tent can be found at your home, which makes it different from hut",Yes
12958,"bolts have (a) number on it, which makes it different from hose",No
10919,"razor can be used for hair, which makes it different from pencil",Yes
14966,"shoes can be found on your feet, which makes it different from skirt",Yes
13319,"wall can be used for lighting, which makes it different from door",No
3841,"wrist is a specific joint, which makes it different from hand",Yes
3006,"leg can be found bottom half of body, which makes it different from elbow",Yes
9788,"spider is an insect, which makes it different from cat",Yes
8856,"building is beginning with a letter b, which makes it different from chapel",Yes
8257,"bison is a carnivore, which makes it different from deer",No
8864,"raccoon can be held, which makes it different from mink",No
11186,"alligator is living in water, which makes it different from rattlesnake",Yes
6003,"ox have (a) thick body, which makes it different from camel",Yes
8588,"avocado have (a) single hard pit, which makes it different from lemon",Yes
13524,"pony is used in races, which makes it different from donkey",No
2449,"alligator can go under underwater, which makes it different from iguana",Yes
11550,"helicopter can be found in the air, which makes it different from boat",Yes
12796,"spatula can to paint, which makes it different from paintbrush",No
975,"alligator is a amphibian, which makes it different from rattlesnake",Yes
3680,"butterfly can fly, which makes it different from caterpillar",Yes
5282,"avocado is sweet, which makes it different from grapefruit",No
6049,"leg can be found below the waist, which makes it different from neck",Yes
10109,"gun can be held in a hand, which makes it different from barrel",Yes
8150,"door is part of (a) the entrance to a room, which makes it different from curtains",Yes
7213,"socks can be found on your feet, which makes it different from jacket",Yes
14688,"barrel can hold water, which makes it different from screws",Yes
9231,"ankle can be found on lower body, which makes it different from arm",Yes
5901,"mother is female, which makes it different from father",Yes
6477,"cow can be found on a farm, which makes it different from deer",No
9308,"gown have (a) sleeves, which makes it different from jeans",Yes
6868,"piano have (a) keyboard, which makes it different from banjo",Yes
12273,"dog have (a) fur, which makes it different from sheep",No
1445,"thigh is part of (a) lower body, which makes it different from neck",Yes
2194,"neck can be found in your upper body, which makes it different from ankle",Yes
8270,"ankle is below the waist, which makes it different from neck",Yes
13515,"saxophone is a brass instrument, which makes it different from accordion",Yes
4927,"tuba is made of strings, which makes it different from harp",No
9246,"broccoli is green (most part), which makes it different from beans",No
3510,"banner is a logo, which makes it different from umbrella",Yes
2825,"tank have (a) caterpillar treads, which makes it different from gun",Yes
7838,"shoes can be found on your feet, which makes it different from jacket",Yes
2846,"avocado is a green vegetable, which makes it different from garlic",No
9699,"squirrel is four-legged, which makes it different from spider",Yes
5086,"necklace is a accessory, which makes it different from dress",Yes
12111,"pants is worn on the bottom half, which makes it different from skirt",No
8388,"elephant can be used for riding, which makes it different from crocodile",Yes
5909,"mink is 4 letters long, which makes it different from skunk",Yes
3395,"hare is a this is more responsive heeyyy, which makes it different from otter",No
1868,"elk have (a) hooves, which makes it different from beaver",Yes
12561,"bison have (a) horns, which makes it different from camel",Yes
731,"cherry have (a) stone, which makes it different from banana",Yes
6213,"bison can be used for travel, which makes it different from ox",No
5659,"alligator is living in water, which makes it different from squirrel",Yes
9731,"bridge have (a)  place for worship, which makes it different from gate",No
13719,"meat is made of several ingredients, which makes it different from potatoes",No
912,"blender can be held in your hand, which makes it different from dishwasher",No
7212,"dog is a typical pet, which makes it different from pony",Yes
6862,"alligator can be found in a river, which makes it different from squirrel",Yes
9141,"elbow can be found upper body, which makes it different from ankle",Yes
1723,"pistol can be used for shooting, which makes it different from barrel",No
8079,"bison can be used for riding, which makes it different from deer",No
6300,"trousers can keep 2 legs covered, which makes it different from jacket",Yes
10914,"piano have (a) keyboard, which makes it different from saxophone",Yes
3836,"elephant is a teeth, which makes it different from goat",No
5845,"dog can be domesticated, which makes it different from elephant",No
6065,"tuna have (a) fins, which makes it different from asparagus",Yes
8143,"trout is a fish, which makes it different from lobster",Yes
5883,"buffalo have (a) horn, which makes it different from elephant",Yes
14687,"wife is part of (a) your family, which makes it different from actress",Yes
7223,"scarf is a accessory, which makes it different from pants",Yes
3857,"raft can be used for water, which makes it different from jeep",Yes
2027,"knee can be found below waist, which makes it different from arm",Yes
5860,"olive is green, which makes it different from coconut",No
11732,"rattlesnake is poisonous, which makes it different from iguana",Yes
4435,"fridge is electrically powered, which makes it different from sink",Yes
8854,"elephant have (a) trunk, which makes it different from giraffe",Yes
2560,"daughter is a picture of a female, which makes it different from cousin",No
11178,"camel is a herbivore, which makes it different from crocodile",Yes
5109,"cat can be kept inside a bedroom, which makes it different from cow",Yes
3846,"tomato is a n ingredient for sauce, which makes it different from potato",Yes
9117,"orange can be found on a tree or bush, which makes it different from garlic",Yes
6817,"barrel can be used for harm, which makes it different from rifle",No
11588,"tank is a vessel, which makes it different from rocket",No
7925,"bed is a furniture, which makes it different from carpet",Yes
13727,"cat can be used for food products, which makes it different from rabbit",No
12801,"gun have (a) finger trigger, which makes it different from tank",Yes
8424,"giraffe have (a) spots or stripes, which makes it different from camel",Yes
10447,"vulture have (a) large wingspan, which makes it different from parakeet",Yes
8461,"olive is green, which makes it different from lemon",No
5040,"prune can be used for smoothies, which makes it different from pear",No
13308,"chapel can be used for a place of worship, which makes it different from cottage",Yes
11836,"trout is a fish, which makes it different from eel",No
8878,"raccoon can be found on tree, which makes it different from coyote",Yes
2513,"ant is a bug, which makes it different from squirrel",Yes
8068,"cod is a water animal, which makes it different from asparagus",Yes
7589,"lobster have (a) legs, which makes it different from mackerel",Yes
3825,"avocado is green, which makes it different from onions",Yes
13495,"helicopter can fly, which makes it different from boat",Yes
9758,"trousers can be found on lower body, which makes it different from jacket",Yes
4136,"son is a family member, which makes it different from king",Yes
4720,"faucet can control the flow of liquid, which makes it different from mixer",Yes
144,"zebra can fly, which makes it different from giraffe",No
7974,"kettle can be used for heating items up, which makes it different from cupboard",Yes
12725,"scooter have (a) wheels, which makes it different from skateboard",Yes
12465,"car can be used for land suitable one, which makes it different from boat",No
13510,"neck is a limb, which makes it different from leg",No
10576,"trout is a fish, which makes it different from crab",Yes
8098,"shoes can be found foot, which makes it different from jeans",Yes
4157,"bed have (a) largest dimension parallel to floor, which makes it different from door",Not Sure
7189,"knees is a joint, which makes it different from neck",Yes
11135,"bison is fluffy, which makes it different from deer",Yes
6394,"ankle can be found below waist, which makes it different from forearm",Yes
10095,"gun is a hand-held weapon, which makes it different from rocket",Yes
1870,"woman can become pregnant, which makes it different from man",Yes
14132,"cupboard can contain items, which makes it different from door",Yes
471,"crocodile can be found jungle, which makes it different from deer",No
12982,"buggy can hold more than one person, which makes it different from scooter",Not Sure
1993,"raccoon can be found water usually, which makes it different from skunk",No
