candidate_id,candidate_statement,correctness
10816,"ankle is below the waist, which makes it different from elbow",Yes
10612,"blender can hold water, which makes it different from colander",Yes
921,"lime is green, which makes it different from cherry",Yes
8956,"turtle can be found in the water, which makes it different from elephant",Yes
338,"celery is a green food, which makes it different from onions",Yes
5782,"elk have (a) hooves, which makes it different from coyote",Yes
12936,"broccoli is green (most part), which makes it different from eggplant",Yes
256,"rabbit can be found at the supermarket deli, which makes it different from cat",Yes
2667,"skirt is a worn on the lower body, which makes it different from gown",Yes
4529,"tray is made of /mostly made of metal, which makes it different from cupboard",Yes
10772,"ceiling can be found above your head, which makes it different from floor",Yes
1359,"shotgun can be used for bullets, which makes it different from barrel",Yes
6353,"tuna is a fish, which makes it different from squid",Yes
10058,"vulture have (a) large wing span, which makes it different from buzzard",Yes
4557,"brother is a family member, which makes it different from prince",Yes
11137,"scissors have (a) sharp cutting edge, which makes it different from pencil",Yes
5991,"skirt can be found on lower body, which makes it different from dress",Yes
2703,"frog is a teeth, which makes it different from goat",No
4081,"father is a direct relation, which makes it different from king",Yes
7033,"squid is a mollusk, which makes it different from salmon",Yes
6236,"spider have (a) legs, six or more, which makes it different from snail",Yes
10939,"trumpet can be blown into, which makes it different from piano",Yes
1499,"floor can be found inside of an apartment, which makes it different from roof",Yes
3278,"broccoli is a vegetable, which makes it different from garlic",Yes
4548,"walls is touches ground, which makes it different from ceiling",Yes
13539,"crocodile can be found in a river, which makes it different from elephant",Yes
6956,"carpet can fly in aladdin, which makes it different from sofa",Yes
7554,"lime is a fruit, which makes it different from olive",Yes
1866,"buggy have (a) an engine, which makes it different from skis",Yes
5600,"door is part of (a) the entrance to a room, which makes it different from wall",Yes
2597,"wrist can be found in your upper body, which makes it different from toe",Yes
13247,"ant have (a) legs, six or more, which makes it different from worm",Yes
8889,"toaster is part of (a) kitchen appliance, which makes it different from sink",Yes
6639,"paintbrush can be used for crafts, which makes it different from spatula",Yes
3968,"wrist is a joint, which makes it different from arm",Yes
15410,"shoulder is something humans have two of, which makes it different from finger",Yes
7441,"rifle can be used in home, which makes it different from cannon",Yes
9932,"olive is a fruit, which makes it different from celery",Yes
7083,"trousers can keep 2 legs covered, which makes it different from dress",Yes
6998,"blouse have (a) sleeves, which makes it different from skirt",Yes
14754,"peach is a red  or orang, which makes it different from cranberry",No
741,"house is a black and white picture, which makes it different from inn",No
14488,"coconut have (a) hard shell, which makes it different from lemon",Yes
2647,"dishwasher is using electricity, which makes it different from sink",Yes
7129,"celery is green, which makes it different from beans",Yes
15192,"saxophone is a brass instrument, which makes it different from guitar",Yes
1660,"wrist is upper body, which makes it different from ankle",Yes
1322,"cow can be used for a source of milk, which makes it different from donkey",Yes
9237,"shoes is part of (a) pair, which makes it different from jacket",Yes
14975,"prince can be found in a royal family, which makes it different from brother",Yes
6323,"caterpillar can fly, which makes it different from worm",Yes
7893,"hawk is a predator, which makes it different from falcon",Yes
10081,"bungalow can be used for human living, which makes it different from barn",Yes
9597,"woman have (a) friends on it, which makes it different from worker",No
2722,"chapel can be used for religious gatherings, which makes it different from bridge",Yes
5682,"raccoon can be held, which makes it different from deer",Yes
13623,"prune have (a) single hard pit, which makes it different from raspberry",Yes
1883,"shoes can keep legs warm, which makes it different from dress",Not Sure
8363,"trout have (a) red shell when cooked, which makes it different from shrimp",No
7300,"plum is a physical fruit or veg, which makes it different from coconut",No
6834,"nose is part of (a) makeup regimen, which makes it different from mouth",Not Sure
542,"kettle can be used for heating items up, which makes it different from dishwasher",Yes
6986,"pipe can be used in home, which makes it different from tank",Yes
8977,"trumpet is made of brass, which makes it different from piano",Yes
1522,"crab have (a) big claws, which makes it different from shrimp",Yes
11948,"tiger can fly, which makes it different from giraffe",No
2845,"saxophone can be blown into, which makes it different from guitar",Yes
10999,"jeans is a worn on the lower body, which makes it different from jacket",Yes
13068,"rabbit have (a) long ears, which makes it different from coyote",Yes
8089,"rabbit is fluffy, which makes it different from deer",Yes
13571,"crocodile is a predator, which makes it different from elk",Yes
8133,"snail have (a) no legs, which makes it different from wasp",Yes
5516,"kettle is consuming electricity, which makes it different from sink",Yes
5163,"giraffe have (a) hooves, which makes it different from tiger",Yes
5014,"woman have (a) friends on it, which makes it different from man",No
10664,"cheetah is a predator, which makes it different from zebra",Yes
2261,"goat is a meat or animal, which makes it different from tomato",Yes
11433,"piano is made of strings, which makes it different from flute",No
7271,"necklace can be worn, which makes it different from chandelier",Yes
11077,"banjo have (a) strings, which makes it different from tuba",Yes
6581,"caterpillar have (a) no legs, which makes it different from spider",No
515,"canoe is a type of watercraft, which makes it different from sled",Yes
1089,"jeans have (a) two seperate pant legs, which makes it different from skirt",Yes
1006,"saxophone is single-reed, which makes it different from trombone",Yes
4667,"cucumber is a fruit, which makes it different from onions",Yes
5388,"saxophone is made of strings, which makes it different from flute",No
11809,"crocodile can be found in the water, which makes it different from squirrel",Yes
2003,"clarinet have (a) reed to make it work, which makes it different from tuba",Yes
368,"plum have (a) single hard pit, which makes it different from strawberry",Yes
6642,"chapel is a religious place, which makes it different from building",Yes
5960,"elephant have (a) horns, which makes it different from camel",No
3178,"mother is female, which makes it different from cousin",Yes
14451,"celery is green (most part), which makes it different from garlic",Yes
6462,"hose can be used for water, which makes it different from plug",Yes
7835,"bike have (a) circular component, which makes it different from skis",Yes
6307,"cello can be used for sound, which makes it different from tuba",No
3258,"crayon can get smaller as it's used, which makes it different from paintbrush",Yes
14519,"plug is round shaped, which makes it different from hose",Yes
2471,"otter is 5 letters long, which makes it different from raccoon",Yes
3875,"house have (a) roof, which makes it different from bridge",Yes
13189,"caterpillar have (a) legs, six or more, which makes it different from snail",Yes
11163,"trombone can usually be played  with mouth, which makes it different from harp",Yes
6919,"cow have (a)  mane (hair on it), which makes it different from frog",Yes
12226,"coat can be found on your upper torso, which makes it different from trousers",Yes
101,"owl is a predator, which makes it different from woodpecker",Yes
4325,"saxophone is a wind instrument, which makes it different from piano",Yes
11653,"plum is a word beginning with p, which makes it different from grapefruit",Yes
1969,"duck have (a) wings, which makes it different from rabbit",Yes
1432,"wasp can fly, which makes it different from flea",Yes
10216,"bison have (a) fur, which makes it different from camel",Yes
1420,"plug is a electric, which makes it different from bolts",Yes
2979,"gown have (a) sleeves, which makes it different from skirt",Yes
4770,"knees can be found below the waist, which makes it different from finger",Yes
2832,"cheetah is a predator, which makes it different from deer",Yes
9207,"pencil can be used for writing, which makes it different from scissors",Yes
13966,"lobster have (a) red shell when cooked, which makes it different from asparagus",Yes
10326,"bolts can commonly be found at home, which makes it different from rope",Yes
890,"tongue is part of (a) face, which makes it different from finger",Yes
1050,"scissors can be used for crafts, which makes it different from screwdriver",Yes
3317,"buggy can carry multiple people, which makes it different from bike",Yes
169,"trout is a water animal, which makes it different from chicken",Yes
7180,"groundhog can be found underground, which makes it different from raccoon",Yes
14370,"radio is a electric, which makes it different from magazine",Yes
9034,"mother have (a) multiple people pictured, which makes it different from princess",No
8074,"screwdriver is a construction tool, which makes it different from paintbrush",Yes
5863,"ankle can be found below the waist, which makes it different from arm",Yes
8849,"man is a male, which makes it different from girl",Yes
13749,"jeans can be found on lower body, which makes it different from coat",Yes
14552,"elephant have (a) antlers/tusks, which makes it different from gorilla",Yes
3085,"mother is part of (a) your family, which makes it different from actress",Yes
14461,"zebra can be found in africa, which makes it different from tiger",Yes
910,"raft is a type of watercraft, which makes it different from sled",Yes
7457,"shoes can be found foot, which makes it different from dress",Yes
12564,"skirt is a typically female clothing item, which makes it different from jeans",Yes
5073,"fridge is part of (a) kitchen appliance, which makes it different from cupboard",Yes
4423,"otter can be used for swimming, which makes it different from hare",Yes
13632,"ankle is part of (a) lower body, which makes it different from arm",Yes
6815,"gate can be found at your home, which makes it different from cottage",No
10172,"wife is a family member, which makes it different from girl",Yes
10146,"girl is a picture of a female, which makes it different from boy",Yes
12964,"cheetah is a type of cat, which makes it different from giraffe",Yes
1395,"lemon is a citrus fruit, which makes it different from tomato",Yes
7118,"barrel is circular, which makes it different from tray",Yes
11003,"boat is a small vessel, which makes it different from ship",Yes
2467,"guitar is made of strings, which makes it different from flute",Yes
11786,"cherry have (a) (usually) edible skin, which makes it different from grapefruit",Yes
12759,"hawk is a alive, which makes it different from falcon",No
477,"milk is a diary food, which makes it different from sugar",Yes
4643,"hut is a black and white picture, which makes it different from cabin",No
8475,"celery is a vegetable, which makes it different from avocado",Yes
13603,"seagull is a predator, which makes it different from pigeon",Yes
8488,"pencil can get smaller as it's used, which makes it different from pen",Yes
5850,"ant is a crustecean, which makes it different from worm",No
1858,"trousers is a worn on the lower body, which makes it different from jacket",Yes
6675,"sheep is fluffy, which makes it different from cow",Yes
668,"sheep can be found on a farm, which makes it different from bison",Yes
2257,"cherry have (a) edible skin (usually), which makes it different from avocado",Yes
1615,"skin is a limb, which makes it different from eye",No
2348,"son is a family member, which makes it different from daughter",No
8819,"cheetah is part of (a) the cat family, which makes it different from hyena",Yes
4045,"vulture have (a) long beak, which makes it different from falcon",Yes
6005,"neck is made of upper body parts, which makes it different from ankle",Yes
11067,"screwdriver is a construction tool, which makes it different from knife",Yes
1476,"orange have (a) usually inedible skin, which makes it different from strawberry",Yes
1531,"plum have (a) stone, which makes it different from strawberry",Yes
7894,"rifle can be used in home, which makes it different from grenade",Yes
14841,"jeans is worn below the waist, which makes it different from dress",Yes
2033,"skirt is a worn on the lower body, which makes it different from blouse",Yes
13101,"cherry have (a) single hard pit, which makes it different from raspberry",Yes
3573,"cupboard can be used for storage, which makes it different from sink",Yes
5602,"shirt can be found on your upper torso, which makes it different from trousers",Yes
1068,"gun can be used for bullets, which makes it different from rocket",Yes
13626,"elephant can be used for riding, which makes it different from tiger",Yes
400,"ankle is lower body, which makes it different from neck",Yes
438,"trombone can be played with mouth, which makes it different from banjo",Yes
1123,"arm can be used for waving, which makes it different from shoulder",Yes
5483,"plug is a electronic device, which makes it different from tap",Yes
2644,"elephant can be found in hot climates, which makes it different from elk",Yes
8063,"trousers is part of (a) pair, which makes it different from jacket",Yes
6912,"elephant have (a) trunk, which makes it different from crocodile",Yes
4717,"chapel have (a) own altar, which makes it different from cathedral",Yes
13962,"jacket is made to wear outdoors, which makes it different from bag",Yes
9777,"forearm is part of (a) upper extremity(not including shoulders), which makes it different from shoulder",Yes
7165,"cottage can be used for sleeping in, which makes it different from bridge",Yes
8909,"tank can use electricity, which makes it different from hose",Yes
8458,"clarinet can usually be played  with mouth, which makes it different from cello",Yes
8107,"donkey can be used for riding, which makes it different from sheep",Yes
14981,"shrimp is a water animal, which makes it different from asparagus",Yes
6474,"skin is a limb, which makes it different from blood",No
14190,"blouse is worn by woman (usually), which makes it different from coat",Yes
7806,"eel is a fish, which makes it different from lobster",Yes
3205,"cod have (a) fins, which makes it different from chicken",Yes
4416,"yacht have (a) motor, which makes it different from canoe",Yes
7808,"candle is a nice smelling object, which makes it different from chandelier",Yes
9646,"house can be used for sleeping in, which makes it different from bridge",Yes
3856,"shoes is part of (a) lower waistline, which makes it different from shirt",Yes
7564,"cherry have (a) edible skin, which makes it different from banana",Yes
10406,"wrist is a specific joint, which makes it different from arm",Yes
3182,"cheetah is a type of big cat, which makes it different from buffalo",Yes
7226,"leg can be used for walking, which makes it different from arm",Yes
4029,"leopard is a type of big cat, which makes it different from deer",Yes
12308,"cow have (a)  mane (hair on it), which makes it different from elephant",Yes
7606,"gun can lifted by one hand, which makes it different from tank",Yes
6164,"ankle is lower body, which makes it different from elbow",Yes
8954,"tomato have (a) seeds, which makes it different from garlic",Yes
1389,"tape can be used for sticking, which makes it different from rope",Yes
15149,"clarinet is a wind instrument, which makes it different from accordion",Yes
12215,"boy is male, which makes it different from girl",Yes
12415,"peach have (a) stone, which makes it different from cranberry",Yes
14721,"cod is a name begging with c, which makes it different from eel",Yes
1094,"tray is part of a car, which makes it different from strainer",Yes
3584,"goat is red, which makes it different from onions",No
11824,"barrel is part of a car, which makes it different from screws",Yes
8379,"lantern can be used for camping gear, which makes it different from chandelier",Yes
5796,"cigarette can be set alight with match, which makes it different from lamp",Yes
1282,"gun can lifted by one hand, which makes it different from barrel",Yes
704,"falcon have (a) large wing span, which makes it different from woodpecker",Yes
11435,"ant is a insect, which makes it different from snail",Yes
9081,"roof have (a) diagram on it, which makes it different from floor",Yes
1555,"beetle have (a) wings, which makes it different from snail",Yes
12222,"guitar can easily carried around, which makes it different from clarinet",Not Sure
1156,"daughter have (a) blood relationship with you, which makes it different from princess",Yes
14697,"blender can be found on a countertop, which makes it different from dishwasher",Yes
461,"sink can be found on a countertop, which makes it different from toilet",Yes
7363,"pelican have (a) long beak, which makes it different from falcon",Yes
11596,"strawberry can be eaten in one bite, which makes it different from peach",Yes
8822,"frog is four-legged, which makes it different from beetle",Yes
11874,"cat is a typical pet, which makes it different from cow",Yes
7765,"salmon is a fish, which makes it different from chicken",Yes
8164,"trombone can usually be played  with mouth, which makes it different from cello",Yes
12517,"leg can be used for a fight, which makes it different from toe",Yes
9206,"barrel can hold water, which makes it different from bolts",Yes
3730,"tank can be used for firing artillery, which makes it different from rocket",Yes
10872,"buggy is made of metal, which makes it different from skateboard",Yes
9615,"broom is a man made thing, which makes it different from birch",Yes
12632,"mother is a direct relation, which makes it different from actress",Yes
1637,"trumpet can be used for sound, which makes it different from tuba",No
5512,"prune have (a) edible skin, which makes it different from grapefruit",Yes
2861,"salmon is a water animal, which makes it different from asparagus",Yes
6436,"eagle is a predator, which makes it different from duck",Yes
3404,"lobster have (a) big claws, which makes it different from shrimp",Yes
7841,"dog can be used for food products, which makes it different from horse",Not Sure
10742,"broom is a tool, which makes it different from pine",Yes
12090,"yacht have (a) engine, which makes it different from canoe",Yes
7761,"strawberry can be eaten in one bite, which makes it different from pineapple",Yes
9415,"crocodile have (a) stripes, which makes it different from elephant",No
10411,"flute is a wind instrument, which makes it different from harpsichord",Yes
3426,"bottle is made of metal, which makes it different from mug",Yes
5486,"sauce is a colour red, which makes it different from salad",Yes
4008,"chandelier can be found on the ceiling, which makes it different from lantern",Yes
2143,"guitar have (a) neck, which makes it different from harp",Yes
4727,"brush have (a) bushy tail, which makes it different from pen",Yes
13819,"vulture have (a) large wingspan, which makes it different from duck",Yes
1782,"mug can be found in the kitchen, which makes it different from bucket",Yes
11363,"tractor have (a) wheels, which makes it different from wheel",Yes
9636,"screwdriver can be found in a toolbox, which makes it different from razor",Yes
5978,"mug have (a) handle, which makes it different from tray",Yes
1142,"catfish is a fish, which makes it different from shrimp",Yes
11636,"pants can be found on lower body, which makes it different from gown",Yes
12842,"tuba is made of strings, which makes it different from flute",No
6696,"carpet have (a) largest dimension parallel to floor, which makes it different from curtains",Yes
5155,"rabbit is a herbivore, which makes it different from mink",Yes
10499,"boat can be used for water, which makes it different from bike",Yes
14186,"pencil can be used for writing/drawing, which makes it different from brush",Yes
13076,"trombone can usually be played  with mouth, which makes it different from guitar",Yes
13702,"pliers can be found in a toolbox, which makes it different from knife",Yes
13528,"bolts can be used for building, which makes it different from rope",Yes
11028,"rifle is a firearm, which makes it different from cannon",Yes
4039,"boy is steel, which makes it different from man",No
8901,"tomato is a citrus fruit, which makes it different from coconut",Yes
8970,"jeans have (a) two seperate pant legs, which makes it different from dress",Yes
548,"leopard is a predator, which makes it different from zebra",Yes
15196,"lobster have (a) legs, which makes it different from cod",Yes
11687,"elbow can be found in your upper body, which makes it different from toe",Yes
901,"cow have (a) hooves, which makes it different from rabbit",Yes
4786,"knees is a plural, which makes it different from finger",Yes
3368,"scissors is sharp, which makes it different from screwdriver",Yes
10933,"dress can be found on your upper torso, which makes it different from trousers",Yes
10965,"toe is lower body, which makes it different from finger",Yes
3251,"corn is a vegetable, which makes it different from avocado",Yes
11169,"plum have (a) edible skin (usually), which makes it different from grapefruit",Yes
426,"mug is made of ceramic materials, which makes it different from kettle",Yes
9397,"pony can be found jungle, which makes it different from donkey",Not Sure
11197,"candle can be used for lighting, which makes it different from tray",Yes
3338,"man is male, which makes it different from girl",Yes
3241,"pants is part of (a) pair, which makes it different from skirt",Yes
11734,"cucumber is a fruit, which makes it different from broccoli",Yes
8729,"pot is made of ceramic materials, which makes it different from tray",Yes
9894,"salmon is a water animal, which makes it different from chicken",Yes
10116,"wife have (a) multiple people pictured, which makes it different from actress",No
774,"arm is part of (a) the upper body, which makes it different from leg",Yes
14882,"wrist is part of (a) upper body, which makes it different from ankle",Yes
7052,"boat is made of metal, which makes it different from canoe",Yes
197,"pelican have (a) long beak, which makes it different from pigeon",Yes
83,"goat is fluffy, which makes it different from cow",No
3887,"hut is a permanent structure, which makes it different from tent",Yes
1104,"rattlesnake can hunt other animals, which makes it different from beaver",Yes
534,"giraffe have (a) long neck, which makes it different from tiger",Yes
5397,"mother have (a) blood relationship with you, which makes it different from woman",Yes
6039,"coat is worn on the bottom half, which makes it different from skirt",No
4171,"caribou is a herbivore, which makes it different from hyena",Yes
3691,"sofa is made of wood, which makes it different from curtains",Yes
5315,"kettle can be found on a countertop, which makes it different from fridge",Yes
11306,"trousers is a worn on the lower body, which makes it different from dress",Yes
8193,"spider can kill a human, which makes it different from cat",Yes
5573,"rabbit is a teeth, which makes it different from goat",Not Sure
2225,"cottage can be used for human living, which makes it different from bedroom",Yes
15356,"banana is usually in color yellow, which makes it different from avocado",Yes
1808,"vulture is part of (a) wild life, which makes it different from hawk",Not Sure
12761,"daughter is part of (a) close blood relative, which makes it different from wife",No
7409,"daughter is a family member, which makes it different from girl",Yes
3658,"trout is a one syllable word, which makes it different from tuna",Yes
4189,"prince is a direct relation, which makes it different from uncle",Not Sure
11217,"screwdriver can be found in a toolbox, which makes it different from knife",Yes
705,"toe is part of (a) an appendage, which makes it different from ankle",Yes
14290,"kettle can be used for heating items up, which makes it different from tray",Yes
4130,"cougar is a type of big cat, which makes it different from elk",Yes
9364,"princess is a profession, which makes it different from wife",Yes
10636,"mug have (a) handle, which makes it different from pot",Yes
12394,"dishwasher is part of (a) kitchen appliance, which makes it different from toilet",Yes
666,"alligator is a reptile, which makes it different from turtle",No
14471,"mixer have (a) a type of metal, which makes it different from stereo",Not Sure
5577,"bison can be used for riding, which makes it different from goat",Yes
11489,"door is a appliance in the kitchen, which makes it different from toilet",No
14951,"lemon is a fruit, which makes it different from garlic",Yes
9503,"knee is lower body, which makes it different from neck",Yes
15317,"violin can easily carried around, which makes it different from trumpet",Yes
9896,"gate can be found at your home, which makes it different from chapel",No
13620,"catfish is a name begging with c, which makes it different from perch",Yes
12298,"shoulder is something humans have two of, which makes it different from toe",Yes
13698,"blender have (a) electrical parts, which makes it different from colander",Yes
15044,"scissors is made of /mostly made of metal, which makes it different from comb",Yes
2774,"mink can be used for swimming, which makes it different from squirrel",Yes
212,"scarf is worn on the neck, which makes it different from coat",Yes
5361,"raspberry can be eaten in one bite, which makes it different from plum",Yes
8848,"beetle have (a) wings, which makes it different from butterfly",Yes
905,"daughter have (a) a blood relation with you, which makes it different from princess",Yes
13012,"cherry have (a) single hard pit, which makes it different from orange",Yes
13695,"blouse have (a) sleeves, which makes it different from pants",Yes
13847,"camel can be used for riding, which makes it different from sheep",Yes
3529,"squid can be found at sea, which makes it different from asparagus",Yes
8358,"prune is a word beginning with p, which makes it different from banana",Yes
1348,"cherry have (a) single hard pit, which makes it different from strawberry",Yes
14750,"mink can be found water usually, which makes it different from skunk",Yes
4668,"boy is a male, which makes it different from woman",Yes
12060,"kettle is made of metal, which makes it different from mug",Yes
8296,"kettle can fit a puppy inside, which makes it different from sink",No
2485,"arm is related with hand, which makes it different from neck",Yes
14116,"octopus have (a) legs, which makes it different from mackerel",Yes
11004,"woman is exclusively female, which makes it different from man",Yes
5005,"bed can be found in the room you sleep, which makes it different from door",Yes
688,"kettle is a cylinder, which makes it different from tray",Yes
13764,"trout is a one syllable word, which makes it different from salmon",Yes
8547,"bag is worn by woman (usually), which makes it different from jacket",Yes
6714,"pony can be used for human transport, which makes it different from dog",Yes
9365,"glass is a fragile, which makes it different from metal",Yes
7568,"pants can keep 2 legs covered, which makes it different from shoes",Yes
6728,"zebra have (a) stripes, which makes it different from camel",Yes
10779,"falcon have (a) large wing span, which makes it different from duck",Yes
5139,"giraffe can be found in africa, which makes it different from tiger",Yes
5144,"daughter is part of (a) your family, which makes it different from princess",Yes
3997,"seagull have (a) large wingspan, which makes it different from pigeon",Yes
13911,"leg is below the waist, which makes it different from hand",Yes
9442,"saxophone can usually be played  with mouth, which makes it different from banjo",Yes
4656,"wheel is circular, which makes it different from tank",Yes
12361,"elephant is a has horns, which makes it different from giraffe",No
8176,"gun have (a) finger trigger, which makes it different from cannon",Yes
6612,"salmon is a fish, which makes it different from shrimp",Yes
3011,"truck have (a) an engine, which makes it different from scooter",Yes
4255,"arm is part of (a) pair, which makes it different from finger",Yes
12070,"sofa can be sat on, which makes it different from curtains",Yes
6285,"daughter is a direct or immediate relation, which makes it different from aunt",Yes
8934,"bottle is made of metal, which makes it different from bucket",Yes
9404,"arm is made of a whole body part, which makes it different from neck",Not Sure
7901,"gown have (a) long sleeves, which makes it different from dress",Yes
8413,"drill can be found in a toolbox, which makes it different from rope",Yes
7406,"crocodile can be found in water, which makes it different from camel",Yes
8631,"grenade can be held in a hand, which makes it different from rocket",Yes
9866,"tiger have (a) stripes, which makes it different from giraffe",Yes
4683,"shoulder is part of (a) upper body, which makes it different from foot",Yes
13717,"beetle have (a) legs, six or more, which makes it different from snail",Yes
1523,"plum have (a) stone, which makes it different from raspberry",Yes
7617,"girl is female, which makes it different from boy",Yes
11582,"eagle is a predator, which makes it different from dove",Yes
12392,"bison have (a) short/thick fur, which makes it different from elephant",Yes
958,"jeans is covering the legs, which makes it different from shoes",Yes
2908,"trumpet is a brass instrument, which makes it different from piano",Yes
4173,"uncle is a family member, which makes it different from prince",Yes
985,"tent can be found at your home, which makes it different from hut",Yes
10801,"lamb can eating, which makes it different from potato",Yes
12958,"bolts have (a) number on it, which makes it different from hose",Yes
5566,"toaster can be used for cooking food, which makes it different from freezer",Yes
6891,"camel is a teeth, which makes it different from horse",No
13319,"wall can be used for lighting, which makes it different from door",Not Sure
9299,"cod have (a) red shell when cooked, which makes it different from asparagus",No
2749,"elephant can be found in africa, which makes it different from tiger",Yes
8347,"tiger is a type of big cat, which makes it different from buffalo",Yes
8856,"building is beginning with a letter b, which makes it different from chapel",Yes
7044,"eagle have (a) large wingspan, which makes it different from duck",Yes
8629,"thigh is below the waist, which makes it different from elbow",Yes
8139,"squirrel is four-legged, which makes it different from rattlesnake",Yes
14286,"knees can be found below waist, which makes it different from elbow",Yes
8588,"avocado have (a) single hard pit, which makes it different from lemon",Yes
8662,"shoulder is made of upper body parts, which makes it different from leg",Yes
11550,"helicopter can be found in the air, which makes it different from boat",Yes
12796,"spatula can to paint, which makes it different from paintbrush",No
975,"alligator is a amphibian, which makes it different from rattlesnake",Yes
12191,"parakeet can be a household pet, which makes it different from starling",Yes
2727,"wrist have (a) less than three joints, which makes it different from arm",Yes
10536,"cat is carnivorous, which makes it different from rabbit",Yes
10109,"gun can be held in a hand, which makes it different from barrel",Yes
4924,"tuna is a fish, which makes it different from shrimp",Yes
3027,"pear have (a) edible skin, which makes it different from avocado",Yes
14688,"barrel can hold water, which makes it different from screws",Yes
8328,"hose have (a) string or line, which makes it different from tap",Yes
15328,"rocket can be used for harm, which makes it different from tank",Yes
10778,"leg can be found on lower body, which makes it different from elbow",Yes
9308,"gown have (a) sleeves, which makes it different from jeans",Yes
7788,"avocado is yellow, which makes it different from garlic",Yes
7524,"crab have (a) legs, which makes it different from tuna",Yes
9771,"house is a place to live permanently, which makes it different from chapel",Yes
4839,"microwave can be used for making food, which makes it different from freezer",Yes
2194,"neck can be found in your upper body, which makes it different from ankle",Yes
10482,"eagle is a alive, which makes it different from kite",No
702,"donkey can be used for riding, which makes it different from tiger",Yes
4927,"tuba is made of strings, which makes it different from harp",No
12527,"bungalow is for the rich, which makes it different from apartment",Yes
3510,"banner is a logo, which makes it different from umbrella",Yes
3173,"dress is a typically female clothing item, which makes it different from shoes",Yes
7838,"shoes can be found on your feet, which makes it different from jacket",Yes
6894,"dishwasher can be plugged in, which makes it different from toilet",Yes
5086,"necklace is a accessory, which makes it different from dress",Yes
12111,"pants is worn on the bottom half, which makes it different from skirt",No
14602,"cod have (a) fins, which makes it different from eel",Yes
3976,"hare is a herbivore, which makes it different from deer",Yes
5909,"mink is 4 letters long, which makes it different from skunk",Yes
13592,"parakeet can be a household pet, which makes it different from owl",Yes
10804,"boat is a type of watercraft, which makes it different from bike",Yes
7633,"pear is yellow, which makes it different from garlic",Yes
10845,"tiger is a type of big cat, which makes it different from elephant",Yes
6378,"gun can be used in home, which makes it different from tank",Yes
3451,"prune have (a) (usually) edible skin, which makes it different from avocado",Yes
13443,"bed is placed horizontally (longest dimension), which makes it different from curtains",Yes
13719,"meat is made of several ingredients, which makes it different from potatoes",Not Sure
10142,"dress can be found upper part of body, which makes it different from shoes",Yes
7212,"dog is a typical pet, which makes it different from pony",Yes
3499,"typewriter have (a) keyboard, which makes it different from pencil",Yes
7474,"buggy is consuming fuel, which makes it different from wheel",Yes
1723,"pistol can be used for shooting, which makes it different from barrel",Yes
8079,"bison can be used for riding, which makes it different from deer",Yes
10914,"piano have (a) keyboard, which makes it different from saxophone",Yes
7435,"barrel can contain water, which makes it different from plate",Yes
6564,"pen can writing, which makes it different from stick",Yes
980,"elephant is a has horns, which makes it different from crocodile",No
5087,"gun can be held in a hand, which makes it different from cannon",Yes
9761,"bolts can be found in a toolbox, which makes it different from wheel",Yes
7480,"wasp can fly, which makes it different from butterfly",No
3857,"raft can be used for water, which makes it different from jeep",Yes
2027,"knee can be found below waist, which makes it different from arm",Yes
7460,"rifle is a firearm, which makes it different from grenade",Yes
5860,"olive is green, which makes it different from coconut",Yes
10733,"pepper have (a) seeds, which makes it different from garlic",Yes
6224,"ankle is a joint, which makes it different from toe",Yes
9434,"shoulder is made of upper body parts, which makes it different from ankle",Yes
2560,"daughter is a picture of a female, which makes it different from cousin",No
12380,"grapefruit is a citrus fruit, which makes it different from coconut",Yes
3846,"tomato is a n ingredient for sauce, which makes it different from potato",Yes
9117,"orange can be found on a tree or bush, which makes it different from garlic",Yes
13960,"barrel can be used for daily usage, which makes it different from rifle",Yes
11588,"tank is a vessel, which makes it different from rocket",Yes
2792,"bagpipe is made of strings, which makes it different from trombone",No
13727,"cat can be used for food products, which makes it different from rabbit",Not Sure
12801,"gun have (a) finger trigger, which makes it different from tank",Yes
2064,"squirrel is originated from north america, which makes it different from skunk",Yes
14402,"lantern is made of metal, which makes it different from lamp",Yes
8461,"olive is green, which makes it different from lemon",Yes
10974,"plum have (a) (usually) edible skin, which makes it different from avocado",Yes
9663,"tank can used in war, which makes it different from rocket",Yes
12608,"bag can be found on your upper torso, which makes it different from pants",Yes
11278,"eagle is a predator, which makes it different from stork",Yes
8068,"cod is a water animal, which makes it different from asparagus",Yes
7589,"lobster have (a) legs, which makes it different from mackerel",Yes
13495,"helicopter can fly, which makes it different from boat",Yes
5783,"shirt have (a) sleeves, which makes it different from skirt",Yes
14481,"trombone is a brass instrument, which makes it different from flute",Yes
4720,"faucet can control the flow of liquid, which makes it different from mixer",Yes
144,"zebra can fly, which makes it different from giraffe",No
7974,"kettle can be used for heating items up, which makes it different from cupboard",Yes
12814,"raccoon can climb trees, which makes it different from hare",Yes
1315,"chandelier is made of glass, which makes it different from candle",Yes
288,"bolts can be found at an electronics store, which makes it different from clamp",Yes
8098,"shoes can be found foot, which makes it different from jeans",Yes
14435,"cow have (a) tail, which makes it different from frog",Yes
7189,"knees is a joint, which makes it different from neck",Yes
4030,"finger is part of (a) hands(including wrist), which makes it different from arm",Yes
9144,"eagle have (a) large wing span, which makes it different from dove",Yes
6394,"ankle can be found below waist, which makes it different from forearm",Yes
