elephant,turtle
jacket,cloak
blender,garlic
calf,cow
toilet,freezer
celery,lettuce
wheelbarrow,cart
pen,knife
cage,door
trumpet,banjo
corn,pumpkin
gate,fence
prune,peach
trousers,scarf
giraffe,cheetah
gun,barrel
plate,pipe
cod,potato
bottle,spoon
turtle,snail
tortoise,cat
onions,garlic
bra,vest
cat,rabbit
kettle,fridge
eel,catfish
porcupine,raccoon
cheetah,leopard
blackbird,woodpecker
dolphin,tiger
balloon,helicopter
sink,tap
donkey,bull
wall,stone
coat,blouse
rabbit,pig
mittens,earmuffs
kettle,tray
pants,dress
ant,crab
apron,robe
onions,cucumber
mug,bracelet
rooster,pheasant
trumpet,trombone
crab,mushroom
owl,squirrel
camel,donkey
brush,knife
scooter,buggy
bra,jeans
cougar,tiger
robe,curtains
cockroach,worm
jacket,gown
lamp,stove
rattlesnake,snail
avocado,parsley
pistol,grenade
squirrel,cat
bow,sword
tray,bucket
skirt,jeans
piano,drum
tie,blouse
rattlesnake,coyote
pants,skirt
mixer,faucet
orange,pepper
cupboard,door
pony,dog
pear,walnut
crab,cucumber
mat,tray
bison,deer
cheetah,hyena
raccoon,cougar
clam,shrimp
hawk,helicopter
cage,rabbit
onions,peas
rabbit,potato
pants,trousers
grapefruit,pineapple
jacket,pants
bed,cottage
elephant,bull
crocodile,deer
olive,potato
tank,wheel
cow,donkey
tank,shell
rattlesnake,turtle
elephant,leopard
skirt,dress
boots,slippers
lantern,helmet
shirt,jeans
trout,eel
parakeet,oriole
accordion,guitar
strainer,hose
beets,asparagus
stereo,mixer
basement,apartment
pencil,pen
mole,beaver
tangerine,blueberry
plug,tap
belt,boots
wrench,drill
balloon,ball
colander,tray
hut,shack
shirt,robe
inn,church
chicken,asparagus
bike,truck
tuna,squid
tank,gun
paintbrush,screwdriver
platypus,crocodile
swimsuit,leotards
bed,door
wheelbarrow,bucket
screws,wrench
corn,coconut
prune,raspberry
orange,pineapple
brick,marble
cat,dog
pants,jacket
cod,crab
onions,broccoli
chimp,donkey
jeans,skirt
pajamas,slippers
sailboat,raft
cellar,garage
whip,bat
belt,rope
skirt,trousers
trousers,socks
woodpecker,pigeon
helicopter,jet
scissors,screws
pin,buckle
camel,zebra
shoes,bag
door,brick
saucer,bowl
hose,rope
gate,house
prune,pineapple
prune,lemon
turtle,sparrow
squirrel,elephant
saucer,balloon
belt,gloves
octopus,shrimp
gate,garage
cherry,orange
barn,cottage
bed,toilet
blouse,vest
vulture,buzzard
scarf,tie
plum,raisin
drill,bolts
crayon,brush
beans,corn
pants,skirt
elevator,door
camel,zebra
grape,peach
bra,dress
ox,donkey
saucer,spatula
coat,gloves
dresser,walnut
doll,necklace
ship,helicopter
lime,plum
revolver,bullet
cloak,shirt
porcupine,skunk
orange,coconut
bra,socks
bra,vest
jacket,shirt
tortoise,spider
bison,elephant
jacket,robe
broccoli,spinach
donkey,deer
vest,dress
cherry,apple
scissors,pencil
paintbrush,crayon
crocodile,whale
crocodile,ostrich
closet,dresser
barrel,muzzle
salmon,avocado
tie,skirt
elephant,giraffe
tie,scarf
butterfly,wasp
pan,spoon
plug,hose
bag,basket
grape,grapefruit
raspberry,cheese
elephant,crocodile
salmon,bread
eggplant,celery
brush,coat
swimsuit,vest
trousers,sweater
camisole,dress
elephant,walrus
turtle,duck
corn,cabbage
duck,pig
cage,hamster
elephant,goat
bed,pine
squid,crab
grape,blueberry
tray,oven
ring,bracelet
vulture,owl
olive,cucumber
necklace,pearl
walrus,bison
kettle,cupboard
eel,cod
hare,otter
kettle,dishwasher
mittens,sweater
corn,spinach
cage,fence
beans,celery
cherry,grapefruit
seagull,peacock
cherry,asparagus
pan,skillet
necklace,chandelier
corn,asparagus
camel,deer
barrel,pistol
razor,hook
subway,bus
spider,crab
beets,lettuce
magazine,radio
dresser,sofa
pot,cheese
jacket,blouse
pan,skillet
tie,shirt
rabbit,squirrel
couch,curtains
shirt,dress
elephant,gorilla
trumpet,saxophone
bedroom,bed
jeans,dress
scissors,razor
eagle,buzzard
pipe,rope
rope,wheel
squirrel,fox
fawn,sweater
parakeet,owl
razor,pliers
mackerel,sardine
eggplant,asparagus
salmon,pepper
tuna,cheese
cherry,banana
turtle,elephant
freezer,sink
ant,rat
cantaloupe,celery
frog,squirrel
mouse,bat
eagle,sparrow
plate,tray
gorilla,tortoise
flute,trumpet
chandelier,lantern
mouse,cat
sweater,gown
owl,woodpecker
skirt,robe
bow,dress
robe,jacket
cage,barrel
radio,stereo
catfish,tuna
seagull,vulture
pepper,cabbage
peach,pineapple
corn,coconut
swimsuit,sandals
crossbow,bazooka
hose,clamp
blender,colander
porcupine,elk
coat,robe
clarinet,guitar
mole,spider
spear,bow
jeans,skirt
toad,rabbit
trousers,vest
prune,pear
avocado,garlic
dolphin,whale
thermometer,tray
garlic,parsley
raccoon,beaver
boat,truck
pie,dish
plum,cucumber
garlic,cabbage
dolphin,boat
skis,bike
apron,shawl
buggy,jeep
lamp,stove
pencil,scissors
cod,tomato
saxophone,piano
toad,beetle
whip,knife
catfish,mackerel
sink,cupboard
rattlesnake,salamander
socks,mittens
socks,shoes
zucchini,cauliflower
snail,crab
dress,curtains
blender,parsley
shoes,pants
belt,buckle
jeans,vest
mink,elk
oven,microwave
boat,raft
olive,cheese
belt,skirt
shoes,pants
vest,dress
chimp,rabbit
elephant,elk
helicopter,boat
pear,plum
avocado,cauliflower
elephant,gorilla
raspberry,banana
bra,gown
duck,goose
mole,beaver
church,chapel
jeans,gloves
rooster,hamster
spatula,rake
falcon,pelican
pumpkin,spinach
jacket,blouse
bra,socks
strawberry,cherry
radio,magazine
owl,crow
chimp,rabbit
apron,scarf
lobster,salmon
pants,boots
vest,trousers
microwave,dishwasher
sink,tray
tractor,trailer
vulture,woodpecker
rattlesnake,beaver
catfish,shrimp
duck,tomato
barn,oak
dog,cow
hornet,hawk
trombone,flute
screwdriver,pencil
socks,vest
catfish,shrimp
moose,squirrel
cod,asparagus
trumpet,flute
shoes,jeans
mug,bracelet
tuna,garlic
kite,falcon
closet,shelves
dresser,pine
coat,gown
tomato,celery
trout,shrimp
starling,pigeon
closet,dresser
worm,spider
grape,strawberry
elevator,truck
rattlesnake,snail
crab,cheese
cherry,carrot
blouse,shawl
pipe,tank
scooter,car
vest,gloves
jeans,pants
elk,buffalo
barrel,bolts
prune,cranberry
ring,rope
drill,screws
swimsuit,pajamas
eggplant,broccoli
trombone,cello
kettle,blender
bracelet,pearl
worm,beetle
balloon,rope
camel,sheep
coat,sweater
bra,jacket
helicopter,ship
hawk,eagle
necklace,chandelier
apron,cloak
chain,rope
skyscraper,building
necklace,dress
spider,octopus
blender,garlic
broccoli,eggplant
trousers,skirt
pear,nectarine
jacket,scarf
eagle,deer
duck,pig
scooter,buggy
cow,cheese
fork,tray
belt,apron
corn,cauliflower
jar,tomato
wheel,bike
chandelier,candle
bolts,wheel
hut,house
walrus,hyena
jeans,shirt
prune,tomato
inn,bridge
elephant,donkey
stool,bucket
coat,scarf
cabinet,bookcase
bag,cushion
crab,pineapple
turtle,whale
olive,asparagus
rope,hook
bra,vest
saxophone,violin
robe,veil
lime,parsley
bike,skis
corn,pepper
mouse,cat
bagpipe,cello
radio,stereo
shirt,robe
plum,pumpkin
snail,crab
elephant,turtle
dandelion,rhubarb
hose,bolts
bike,trolley
pumpkin,coconut
cat,elephant
bed,toilet
spider,worm
catfish,shrimp
bat,ball
camel,pony
robe,blouse
wasp,flea
bedroom,bungalow
seagull,pelican
coin,bracelet
peach,lemon
bottle,tray
tent,bag
raccoon,skunk
pear,peach
colander,skillet
cushion,skirt
toad,duck
bat,otter
tie,blouse
crayon,paintbrush
hawk,helicopter
trumpet,clarinet
pumpkin,garlic
ship,yacht
corn,potato
cat,spider
leopard,hyena
tray,brush
cherry,cucumber
raisin,pear
plum,cranberry
crossbow,catapult
screws,barrel
rattlesnake,squirrel
belt,pants
lobster,mackerel
cupboard,closet
saxophone,cello
raccoon,mink
corn,bread
cheetah,tiger
jeans,skirt
blender,kettle
woodpecker,buzzard
shoes,pants
bow,bolts
prune,strawberry
saxophone,accordion
saucer,spoon
shirt,trousers
apartment,house
tray,cupboard
tangerine,coconut
owl,frog
apartment,cottage
trumpet,flute
bottle,jar
garlic,peas
tangerine,cherry
basement,apartment
pepper,broccoli
mole,toad
gate,cottage
elephant,rabbit
building,chapel
flute,trombone
keyboard,mouse
cage,rope
bra,socks
apple,cranberry
rope,hose
camel,gorilla
spider,squirrel
pheasant,deer
grapefruit,lime
fawn,blouse
mushroom,potato
skirt,sweater
microwave,freezer
raccoon,alligator
tie,trousers
eggplant,onions
rabbit,squirrel
bra,gown
skis,boots
pot,spoon
cap,sweater
pants,dress
broccoli,turnip
moose,cougar
trousers,gloves
skirt,shirt
mink,elk
basement,brick
nightgown,sweater
mackerel,asparagus
flute,harpsichord
robe,trousers
beets,avocado
jeans,sweater
mole,fox
pear,lemon
octopus,squid
raccoon,fawn
crab,clam
pants,gloves
gun,bullet
pony,horse
plum,lemon
blouse,trousers
peach,cranberry
rattlesnake,salamander
eggplant,radish
elephant,zebra
grapefruit,cranberry
grapefruit,pear
eagle,hawk
bookcase,desk
cherry,blueberry
rattlesnake,elk
perch,eel
sink,microwave
buggy,tricycle
saddle,tack
mushroom,carrot
cabin,apartment
radio,rock
raspberry,blueberry
hose,drain
saxophone,guitar
goldfish,hamster
pants,boots
hawk,buzzard
tiger,buffalo
iguana,dolphin
cow,bison
tie,shirt
avocado,pumpkin
gown,jacket
dolphin,walrus
plum,rhubarb
dolphin,octopus
hawk,stork
elevator,truck
trousers,scarf
walrus,lion
cod,garlic
mole,otter
nectarine,raspberry
chain,rope
tomato,coconut
guitar,banjo
wheelbarrow,truck
camel,crocodile
camel,cow
basement,cupboard
catfish,crab
orange,banana
pistol,cannon
rattlesnake,elk
sandals,sweater
groundhog,raccoon
skirt,jeans
spider,squirrel
trout,lobster
garlic,beans
paintbrush,pencil
pants,shirt
missile,rocket
raisin,rhubarb
pot,lemon
mug,ashtray
toad,rabbit
wall,brick
pine,willow
shoes,pants
leopard,alligator
eel,trout
zucchini,turnip
brush,pencil
caribou,mink
rattlesnake,beaver
trousers,skirt
jeans,skirt
crow,squirrel
hawk,goose
plum,walnut
saucer,balloon
leopard,otter
mole,mink
panther,falcon
rabbit,cat
elephant,elk
rattlesnake,gopher
razor,chisel
trombone,accordion
parakeet,owl
razor,screwdriver
certificate,level
mittens,jacket
mackerel,squid
clarinet,flute
porcupine,mink
flute,clarinet
tape,stereo
eggplant,peas
hawk,dove
gun,grenade
coat,cloak
socks,jacket
mittens,boots
butterfly,wasp
sheep,bison
tiger,deer
cannon,pistol
panther,hawk
jacket,trousers
ant,cockroach
corn,pumpkin
sack,bottle
salmon,eel
olive,lime
guitar,trombone
robe,dress
bathtub,cupboard
cushion,jacket
trousers,gown
camel,rabbit
squid,cod
wheel,bike
vest,scarf
vulture,stork
corn,rice
apartment,bedroom
sink,toaster
bungalow,apartment
napkin,pillow
bike,jeep
trousers,dress
corn,banana
corn,broccoli
typewriter,pencil
hawk,hornet
hare,otter
iguana,turtle
bag,boots
balloon,ball
seagull,sparrow
blouse,gown
hawk,moth
cathedral,chapel
pan,pot
onions,cheese
vest,pants
rocket,gun
pants,gloves
pants,blouse
lamp,mirror
microwave,kettle
rabbit,hamster
kettle,pot
rattlesnake,crocodile
turtle,dove
cedar,birch
pan,tray
razor,corkscrew
trailer,wheel
rifle,grenade
beehive,brick
orange,olive
crocodile,bison
trailer,trolley
buggy,wagon
balloon,saucer
squid,salmon
wheelbarrow,jeep
bag,pants
robe,dress
prune,rhubarb
gate,garage
leopard,panther
mackerel,salmon
door,curtains
rattlesnake,gopher
napkin,shirt
tank,rocket
shirt,skirt
cherry,garlic
bike,skis
dresser,stool
pot,lemon
gown,shirt
cannon,shotgun
jacket,sweater
shirt,gown
camel,moose
bat,hawk
pliers,hammer
frog,catfish
vulture,kite
tiger,pig
hook,buckle
bread,beans
stereo,tape
necklace,chandelier
rattlesnake,iguana
pin,barrel
vulture,duck
swimsuit,leotards
wheel,barrel
rope,screws
pot,bucket
keyboard,clarinet
nectarine,strawberry
crab,garlic
pliers,screws
kettle,spoon
rabbit,potato
catfish,lobster
ant,wasp
cigarette,lamp
hornet,hawk
frog,cat
scissors,gloves
scooter,skateboard
piano,guitar
cupboard,freezer
jeans,shoes
pants,shirt
rabbit,mink
bike,truck
shoes,gloves
house,chapel
jeans,coat
cow,deer
cougar,buffalo
eagle,dove
doll,gown
camisole,blouse
necklace,dress
apple,pineapple
ox,caribou
napkin,mug
vulture,pigeon
tangerine,lime
scarf,robe
pants,blouse
corn,onions
gate,church
door,cupboard
eagle,woodpecker
tiger,horse
elephant,dog
wheel,barrel
crocodile,buffalo
elephant,tiger
eggplant,cucumber
belt,wheel
rabbit,pheasant
pan,pepper
spear,hook
vulture,parakeet
orange,lemon
pickle,celery
spatula,shovel
bed,carpet
helicopter,submarine
sofa,carpet
rabbit,rat
swimsuit,pajamas
vest,socks
wrench,screwdriver
scarf,pants
olive,coconut
mug,tray
cage,bucket
belt,helmet
skirt,scarf
apartment,cabin
camisole,sweater
jacket,gown
shirt,socks
crab,pineapple
pan,garlic
camisole,shirt
mole,hare
sack,jacket
apple,bread
necklace,bracelet
cupboard,fridge
saucer,mug
bag,rope
chandelier,lantern
pants,socks
plate,wall
belt,gloves
garlic,carrot
seal,bag
stereo,mixer
owl,dove
lamb,dish
vulture,pigeon
cap,coat
candle,chandelier
tiger,catfish
belt,shoes
cherry,lime
garlic,celery
crab,lemon
orange,pepper
rattle,whistle
hare,squirrel
jeans,vest
raccoon,coyote
submarine,boat
jar,bottle
trout,tuna
elephant,dolphin
boat,helicopter
octopus,cod
faucet,sink
broccoli,pepper
envelope,bag
jacket,scarf
boots,dress
crocodile,bison
crab,onions
rabbit,pigeon
minnow,eel
trailer,truck
elephant,squirrel
whale,turtle
cannon,gun
sweater,scarf
banner,shield
caterpillar,beetle
prune,grapefruit
goat,bread
balloon,jet
crossbow,spear
vulture,owl
blouse,shawl
paintbrush,pen
squid,tuna
spider,frog
vulture,kite
screwdriver,shovel
calf,bull
lemon,celery
dog,pony
dandelion,carrot
elevator,airplane
porcupine,squirrel
bed,bedroom
pen,pencil
pigeon,chicken
banner,cloak
pliers,knife
garlic,celery
balloon,saucer
orange,potato
cucumber,celery
hut,stone
caribou,hyena
mittens,boots
robe,sweater
spider,butterfly
rake,spatula
frog,crab
raven,crane
garlic,carrot
lime,cheese
trumpet,guitar
freezer,toaster
swimsuit,gown
pliers,clamp
ox,duck
orange,cranberry
flute,harp
pear,blueberry
hare,mink
helicopter,boat
doll,bag
eggplant,avocado
wrench,buckle
celery,cauliflower
boots,bag
rattlesnake,elk
clam,snail
gown,coat
skunk,cat
bed,curtains
pants,socks
worm,flea
pan,spoon
plug,clamp
shoes,socks
broccoli,lettuce
grapefruit,banana
shotgun,barrel
jacket,socks
olive,chicken
vulture,woodpecker
eggplant,zucchini
olive,pepper
elevator,airplane
swimsuit,bra
missile,tomahawk
bison,ox
zebra,crocodile
bed,bedroom
bike,scooter
jacket,shoes
skirt,gown
submarine,helicopter
shirt,pants
cottage,bedroom
closet,dresser
pencil,knife
camisole,vest
orange,cheese
rabbit,pheasant
jacket,dress
hornet,falcon
cannon,rocket
gate,chapel
seal,bolts
bed,pillow
comb,brush
dolphin,walrus
kettle,sink
honeydew,nectarine
panther,squirrel
tricycle,buggy
gate,cottage
cherry,pineapple
gate,bridge
bra,gown
pie,spinach
strainer,sink
belt,skirt
sink,fridge
broom,willow
trumpet,violin
building,house
coat,gown
calf,ox
falcon,hawk
gorilla,bison
rabbit,duck
mixer,stereo
fridge,stove
tuna,chicken
magazine,book
bra,jeans
tie,socks
cherry,coconut
trout,salmon
hawk,moth
bike,trolley
kettle,cupboard
celery,turnip
shirt,sweater
veil,skirt
mole,spider
bag,sack
cow,deer
jacket,socks
falcon,duck
balloon,saucer
walrus,turtle
porcupine,beaver
tricycle,scooter
toad,rabbit
frog,squirrel
bouquet,lemon
whale,elephant
drill,screwdriver
mug,spoon
tuba,clarinet
pajamas,slippers
pen,bottle
peach,rhubarb
cherry,raspberry
necklace,scarf
rattlesnake,iguana
jacket,robe
raccoon,alligator
raccoon,crocodile
jeans,shoes
worm,shrimp
blouse,scarf
faucet,mixer
sink,dishwasher
ant,wasp
tent,rope
wheel,plate
plug,pipe
cod,shrimp
eagle,kite
gate,fence
helicopter,jet
pot,bucket
mushroom,cabbage
tank,hose
rat,spider
peach,coconut
helicopter,submarine
chicken,rice
celery,cabbage
olive,cucumber
shoes,trousers
butterfly,moth
leopard,frog
mug,jar
prune,asparagus
blackbird,crow
tie,socks
lemon,onions
saxophone,harp
cat,cow
seagull,eagle
swimsuit,leotards
pear,apple
cheetah,gorilla
plate,dish
shoes,sandals
prune,banana
train,truck
rabbit,lamb
pan,spinach
plate,barrel
couch,stool
shoes,socks
corn,beans
napkin,nightgown
salmon,spinach
onions,pepper
pan,oven
skirt,blouse
skunk,flea
coat,gloves
shoes,jeans
olive,spinach
dandelion,rhubarb
parakeet,starling
boat,truck
screwdriver,hammer
prune,cranberry
skis,skateboard
cherry,rhubarb
chicken,cabbage
balloon,airplane
scissors,knife
corn,pineapple
buggy,skateboard
camisole,shirt
jacket,shoes
pajamas,nightgown
mouse,cat
tank,wheel
flute,trombone
sack,bag
beetle,wasp
jacket,bag
balloon,ball
fridge,sink
mat,carpet
keyboard,cello
cap,pants
jeans,socks
telephone,ring
chicken,cabbage
lamp,candle
camisole,skirt
jeans,blouse
napkin,shirt
ant,worm
brush,pen
belt,apron
sink,toaster
rocket,jet
tank,truck
rooster,crow
pigeon,hawk
leopard,gorilla
stove,oven
robe,pants
umbrella,trousers
squid,spinach
porcupine,raccoon
skirt,cloak
tortoise,rabbit
radio,microwave
pliers,chisel
calf,bull
salmon,tomato
blackbird,grasshopper
pickle,cranberry
corn,bread
scooter,motorcycle
blouse,shirt
blouse,skirt
bike,tractor
screwdriver,wrench
gorilla,pig
orange,apple
tricycle,buggy
toaster,blender
eagle,deer
leopard,zebra
belt,jacket
elephant,donkey
orange,garlic
crossbow,rifle
pen,stick
cat,goat
crocodile,tiger
rabbit,pheasant
scarf,shawl
grater,corkscrew
hook,hose
camisole,sweater
elephant,camel
prune,asparagus
celery,parsley
leopard,cheetah
piano,harmonica
scissors,razor
skirt,shawl
brick,marble
lobster,asparagus
wheelbarrow,buggy
sack,bucket
camel,goat
dresser,bookcase
owl,blackbird
mixer,faucet
cat,rat
wrench,clamp
lemon,onions
robe,drapes
prune,pear
bagpipe,flute
apartment,bedroom
minnow,perch
trousers,coat
apron,curtains
trout,lobster
seagull,buzzard
boat,helicopter
paintbrush,pen
broom,spear
certificate,level
shoes,dress
crab,asparagus
rattlesnake,snail
camel,elk
stove,cupboard
pigeon,starling
jeans,socks
bag,bottle
tank,pipe
mouse,frog
tuna,garlic
stereo,plug
pumpkin,onions
crab,mushroom
pants,vest
snail,spider
closet,freezer
raspberry,rhubarb
salmon,potato
kettle,bucket
skirt,shawl
hawk,vulture
shoes,skirt
cloak,blouse
cabin,cottage
garlic,beans
boat,canoe
cellar,basement
mackerel,asparagus
corn,spinach
skirt,shawl
rattlesnake,iguana
veil,curtains
spear,hatchet
dog,cat
doorknob,ashtray
kettle,blender
jeans,vest
duck,pigeon
shotgun,crossbow
spider,squirrel
tie,blouse
prune,strawberry
giraffe,buffalo
trumpet,whistle
spider,cat
corn,garlic
pants,blouse
trousers,skirt
bread,spinach
screws,clamp
pear,celery
hut,barn
camisole,sweater
apple,blueberry
tie,rope
belt,rope
blender,freezer
coat,gloves
deer,beaver
faucet,bathtub
saddle,rope
pot,potato
stereo,tape
celery,potato
tank,wheel
skirt,shirt
tomato,beans
pot,tomato
coat,trousers
hose,clamp
butterfly,bat
hose,clamp
clock,keyboard
pliers,chisel
rabbit,cat
rattlesnake,elk
sink,microwave
screws,pipe
pear,lime
tiger,otter
cod,eel
camisole,dress
piano,trumpet
squirrel,raccoon
drill,wheel
dresser,sofa
cantaloupe,cauliflower
tank,pipe
pumpkin,peas
pipe,plate
corn,carrot
rope,belt
apartment,building
barn,garage
screws,bolts
scooter,jeep
dog,cow
bouquet,lemon
screws,drill
toaster,fridge
shoes,trousers
cloak,scarf
cat,rabbit
vest,gloves
goldfish,trout
bra,vest
celery,peas
rabbit,duck
prune,lemon
cap,robe
raccoon,deer
boots,socks
cap,shield
sack,bottle
hornet,falcon
caribou,deer
parakeet,dove
skirt,cloak
rabbit,donkey
rabbit,dog
raft,jeep
skirt,shirt
beans,rice
kite,stork
bike,skis
orange,cranberry
corn,bread
spatula,spade
blender,garlic
saxophone,flute
grape,blueberry
shoes,gloves
jacket,dress
flea,dog
toad,goat
balloon,airplane
crab,tomato
gorilla,hamster
door,wall
duck,lamb
belt,apron
celery,asparagus
frog,deer
rabbit,cabbage
candle,tray
ring,box
rope,screws
bow,sword
cannon,shotgun
cherry,banana
veil,drapes
bag,coat
cathedral,church
tank,gun
trumpet,harpsichord
spider,octopus
blender,avocado
mackerel,asparagus
elephant,bison
elephant,hyena
rattlesnake,salamander
elephant,walrus
sofa,bed
tank,cannon
turtle,dove
blackbird,oriole
elephant,goat
mushroom,pumpkin
hawk,stork
cherry,tomato
plate,tray
falcon,pigeon
bagpipe,clarinet
bed,pillow
tangerine,banana
brush,stick
saxophone,accordion
hawk,eagle
coat,robe
chandelier,candle
corn,carrot
raccoon,frog
goldfish,shrimp
apron,skirt
pine,lime
cherry,pineapple
trailer,boat
elephant,buffalo
eel,squid
blouse,scarf
wheelbarrow,shovel
turtle,whale
clarinet,tuba
cherry,cheese
elephant,camel
coat,robe
snail,worm
cloak,robe
orange,rhubarb
apple,garlic
spider,moth
orange,rhubarb
peach,lime
whip,axe
turtle,alligator
duck,partridge
paintbrush,screwdriver
balloon,boat
sheep,deer
rope,hook
camel,gorilla
helicopter,ship
ring,plate
pear,cheese
missile,bomb
grapefruit,banana
trousers,blouse
gown,curtains
cod,garlic
tricycle,unicycle
elephant,squirrel
sandals,socks
typewriter,paintbrush
pin,bolts
sink,shelves
clock,lamp
bike,car
coat,gloves
beetle,ant
scissors,tongs
tray,spoon
limousine,wagon
gown,jeans
chain,boots
cat,elephant
elephant,turtle
blender,spoon
carpet,sofa
mouse,bat
shoes,slippers
church,house
eagle,goose
door,brick
fridge,freezer
camisole,dress
leopard,squirrel
duck,salmon
wheel,screws
owl,pigeon
trumpet,cello
toad,rattlesnake
helicopter,airplane
prune,pineapple
pigeon,parakeet
dress,robe
sheep,rabbit
saxophone,clarinet
bat,ball
porcupine,deer
chicken,cheese
prune,cherry
eggplant,potato
rat,goat
crayon,pen
deer,rabbit
wheelbarrow,sled
squirrel,otter
fork,spoon
necklace,emerald
nightgown,scarf
bow,skirt
skirt,coat
hut,shed
camel,elk
gown,trousers
beets,peas
tank,barrel
orange,cucumber
rooster,duck
raft,sailboat
lobster,cod
pants,shoes
swimsuit,dress
rattlesnake,coyote
tuba,flute
rooster,raven
skunk,flea
mushroom,chicken
duck,garlic
cottage,chapel
sink,toaster
elephant,crocodile
crocodile,zebra
blouse,gown
shoes,jacket
trousers,shoes
parakeet,dove
kite,balloon
apartment,bungalow
beans,spinach
wasp,ant
pine,birch
falcon,owl
onions,carrot
cap,bag
camisole,robe
apron,sweater
necklace,bracelet
moth,flea
grapefruit,tomato
coin,barrel
menu,keyboard
avocado,broccoli
elephant,horse
grape,cranberry
tie,dress
clarinet,piano
gun,knife
blender,toaster
prune,banana
corn,avocado
tiger,turtle
beans,cauliflower
crab,garlic
garlic,cauliflower
bagpipe,clarinet
saxophone,clarinet
plug,screws
pot,cheese
lemon,grapefruit
inn,house
tangerine,peach
tangerine,plum
wasp,spider
camel,horse
corn,spinach
chicken,onions
barn,brick
drill,chisel
pipe,rope
skirt,robe
caterpillar,butterfly
zucchini,asparagus
box,telephone
pliers,hammer
shoes,jeans
clarinet,harmonica
broom,willow
fridge,stove
bow,knife
jeans,sweater
kettle,microwave
eagle,buzzard
closet,dishwasher
wheel,bolts
elephant,dolphin
gorilla,hyena
caterpillar,spider
prune,tomato
bear,deer
kettle,sink
banner,shield
shoes,gown
cap,gown
bow,knife
camel,donkey
spatula,skillet
raspberry,cranberry
tape,hose
raft,boat
trumpet,tuba
razor,knife
cow,rabbit
moose,sheep
turtle,alligator
barn,inn
jeans,gown
boots,skirt
camel,gorilla
bagpipe,harp
whale,salmon
microwave,toaster
necklace,emerald
avocado,carrot
cage,rabbit
helicopter,missile
tent,tray
blender,dishwasher
mackerel,eel
sandals,vest
tank,rifle
rope,belt
rabbit,tomato
rooster,alligator
elephant,dog
bike,wheel
colander,spoon
spatula,chisel
honeydew,pear
cottage,bungalow
mole,otter
apple,cabbage
pencil,screwdriver
fan,rocker
catfish,shrimp
tray,shelves
alligator,octopus
wall,cupboard
plug,bolts
peach,pear
chicken,rice
rope,wheel
dolphin,tiger
pants,skirt
candle,cigar
trumpet,banjo
bagpipe,violin
corn,avocado
mug,kettle
sweater,socks
pear,carrot
tuna,avocado
cap,barrel
fork,brush
hare,fox
duck,lamb
elephant,buffalo
typewriter,pencil
fridge,kettle
plate,tray
seagull,falcon
kettle,tray
raisin,raspberry
goat,tomato
elevator,door
cap,coat
mouse,hamster
pipe,rope
whip,baton
saddle,helmet
peach,raspberry
alligator,gorilla
elevator,truck
microwave,fridge
duck,tomato
elephant,elk
tomato,cabbage
raccoon,hare
seal,brush
kettle,stove
lobster,cucumber
jacket,jeans
boots,sandals
balloon,boat
chimp,crocodile
elk,sheep
chipmunk,groundhog
plum,strawberry
turtle,pigeon
tent,trousers
bow,tie
bed,curtains
duck,pig
tiger,hyena
shirt,scarf
plum,peach
trousers,dress
bolts,hose
wheel,barrel
eggplant,garlic
sink,freezer
screws,barrel
shoes,boots
shoes,jacket
pants,jacket
vest,socks
bus,subway
cabin,bedroom
ox,horse
blouse,pants
rabbit,goat
pyramid,brick
swimsuit,dress
blender,spoon
shoes,pants
gown,shoes
vest,skirt
cat,elephant
mittens,vest
typewriter,pencil
sink,toilet
raisin,cheese
celery,radish
submarine,ship
yacht,pier
pickle,onions
duck,cabbage
shoes,shirt
alligator,moose
beets,cauliflower
skis,surfboard
camel,sheep
bagpipe,accordion
camel,tiger
tortoise,hamster
rattlesnake,coyote
plum,apple
pipe,hose
prune,asparagus
slingshot,catapult
shoes,dress
zebra,catfish
jacket,socks
cherry,pumpkin
wrench,plug
scarf,curtains
plug,hose
swimsuit,sandals
bra,dress
cherry,coconut
pear,asparagus
duck,garlic
coat,cloak
ring,pin
ship,submarine
kite,starling
camel,horse
cockroach,hyena
plum,blueberry
trout,crab
beets,celery
tortoise,leopard
jacket,shoes
jacket,robe
basement,cellar
onions,asparagus
rope,hook
tie,rope
fork,spade
prune,nectarine
apron,drapes
pickle,garlic
rifle,revolver
rabbit,otter
closet,cellar
mouse,frog
balloon,jet
drill,pin
cougar,moose
bike,tractor
belt,wheel
saucer,tray
trombone,harp
spatula,bucket
lamp,projector
salmon,crab
mixer,tap
faucet,sink
corn,cauliflower
sandals,trousers
radio,microwave
candle,tray
skunk,alligator
sweater,skirt
apple,pear
fawn,sweater
clam,crab
camisole,gown
napkin,apron
shirt,tie
robe,shawl
pants,dress
rattlesnake,snail
raft,jeep
shirt,scarf
bagpipe,tuba
clarinet,violin
apron,gown
wheel,truck
turtle,dolphin
raft,canoe
trousers,shirt
camisole,bra
chicken,dish
plug,screws
squid,chicken
duck,salmon
coat,shawl
walrus,otter
turtle,dolphin
jacket,shawl
starling,sparrow
snail,frog
plate,wall
hawk,pigeon
orange,potato
napkin,blouse
zucchini,radish
belt,necklace
avocado,coconut
camel,cow
elevator,door
parakeet,oriole
