reference_id,candidate_id,reference_statement,candidate_statement,overlap
916,8388,elephant and crocodile can be discriminated with peanuts,"elephant can be used for riding, which makes it different from crocodile",No
916,9898,elephant and crocodile can be discriminated with peanuts,"elephant have (a) horn, which makes it different from crocodile",No
916,11269,elephant and crocodile can be discriminated with peanuts,"elephant is a herbivore, which makes it different from crocodile",No
916,10374,elephant and crocodile can be discriminated with peanuts,"elephant have (a) antlers/tusks, which makes it different from crocodile",No
916,4410,elephant and crocodile can be discriminated with peanuts,"elephant have (a) antlers or tusks, which makes it different from crocodile",No
916,980,elephant and crocodile can be discriminated with peanuts,"elephant is a has horns, which makes it different from crocodile",No
916,15436,elephant and crocodile can be discriminated with peanuts,"elephant have (a) horn or antler, which makes it different from crocodile",No
916,3326,elephant and crocodile can be discriminated with peanuts,"elephant have (a) four feet, which makes it different from crocodile",No
916,6912,elephant and crocodile can be discriminated with peanuts,"elephant have (a) trunk, which makes it different from crocodile",No
1631,9801,eagle and buzzard can be discriminated with bald,"eagle have (a) large wing span, which makes it different from buzzard",No
1631,1099,eagle and buzzard can be discriminated with bald,"eagle have (a) large wingspan, which makes it different from buzzard",No
927,6040,rattlesnake and alligator can be discriminated with fangs,"rattlesnake is poisonous, which makes it different from alligator",No
2968,6040,rattlesnake and alligator can be discriminated with rodents,"rattlesnake is poisonous, which makes it different from alligator",No
3164,6040,rattlesnake and alligator can be discriminated with slithers,"rattlesnake is poisonous, which makes it different from alligator",No
1205,13813,soup and bean can be discriminated with liquid,"soup is a liquid, which makes it different from bean",Yes
1205,6853,soup and bean can be discriminated with liquid,"soup is a liquid, which makes it different from bean",Yes
924,9308,gown and jeans can be discriminated with silk,"gown have (a) sleeves, which makes it different from jeans",No
924,8005,gown and jeans can be discriminated with silk,"gown can be found on your upper torso, which makes it different from jeans",No
924,7355,gown and jeans can be discriminated with silk,"gown can be used for by mainly women, which makes it different from jeans",No
978,12345,shoes and pants can be discriminated with sizes,"shoes can be found on your feet, which makes it different from pants",No
978,14020,shoes and pants can be discriminated with sizes,"shoes can be found foot, which makes it different from pants",No
978,3158,shoes and pants can be discriminated with sizes,"shoes can be used for feet, which makes it different from pants",No
978,6281,shoes and pants can be discriminated with sizes,"shoes can be used for wearing on your feet, which makes it different from pants",No
2235,12345,shoes and pants can be discriminated with laces,"shoes can be found on your feet, which makes it different from pants",No
2235,14020,shoes and pants can be discriminated with laces,"shoes can be found foot, which makes it different from pants",No
2235,3158,shoes and pants can be discriminated with laces,"shoes can be used for feet, which makes it different from pants",No
2235,6281,shoes and pants can be discriminated with laces,"shoes can be used for wearing on your feet, which makes it different from pants",No
926,7789,elk and hyena can be discriminated with antlers,"elk have (a) horn, which makes it different from hyena",Yes
926,11584,elk and hyena can be discriminated with antlers,"elk have (a) antlers or tusks, which makes it different from hyena",Yes
926,12303,elk and hyena can be discriminated with antlers,"elk can be used for travel, which makes it different from hyena",No
926,206,elk and hyena can be discriminated with antlers,"elk is a has horns, which makes it different from hyena",Yes
926,1079,elk and hyena can be discriminated with antlers,"elk have (a) horn or antler, which makes it different from hyena",Yes
926,10371,elk and hyena can be discriminated with antlers,"elk have (a) antler, which makes it different from hyena",Yes
982,13058,raccoon and alligator can be discriminated with garbage,"raccoon is a mammal, which makes it different from alligator",No
982,8780,raccoon and alligator can be discriminated with garbage,"raccoon have (a) hair/fur, which makes it different from alligator",No
936,9960,squirrel and rattlesnake can be discriminated with legs,"squirrel have (a)  4 limbs, which makes it different from rattlesnake",Yes
936,9561,squirrel and rattlesnake can be discriminated with legs,"squirrel is part of (a) water, which makes it different from rattlesnake",No
936,7502,squirrel and rattlesnake can be discriminated with legs,"squirrel can walk on 4 legs, which makes it different from rattlesnake",Yes
936,1115,squirrel and rattlesnake can be discriminated with legs,"squirrel have (a) legs, which makes it different from rattlesnake",Yes
936,8285,squirrel and rattlesnake can be discriminated with legs,"squirrel is a mammal, which makes it different from rattlesnake",No
936,11340,squirrel and rattlesnake can be discriminated with legs,"squirrel have (a) hair/fur, which makes it different from rattlesnake",No
936,8139,squirrel and rattlesnake can be discriminated with legs,"squirrel is four-legged, which makes it different from rattlesnake",Yes
937,3732,gown and shoes can be discriminated with silk,"gown can be found on your upper torso, which makes it different from shoes",No
937,333,gown and shoes can be discriminated with silk,"gown is a piece of clothing, which makes it different from shoes",No
937,10922,gown and shoes can be discriminated with silk,"gown can be found above the feet, which makes it different from shoes",No
937,13961,gown and shoes can be discriminated with silk,"gown have (a) sleeves, which makes it different from shoes",No
937,8812,gown and shoes can be discriminated with silk,"gown can be used for covering legs, which makes it different from shoes",No
940,4858,pear and banana can be discriminated with stem,"pear is a word beginning with p, which makes it different from banana",No
940,965,pear and banana can be discriminated with stem,"pear have (a) edible skin, which makes it different from banana",No
940,5546,pear and banana can be discriminated with stem,"pear have (a) (usually) edible skin, which makes it different from banana",No
940,10472,pear and banana can be discriminated with stem,"pear have (a) edible skin (usually), which makes it different from banana",No
940,15319,pear and banana can be discriminated with stem,"pear have (a) seed/seeds/pit, which makes it different from banana",No
3637,13720,neck and hand can be discriminated with necklace,"neck can be found on furniture, which makes it different from hand",No
3637,937,neck and hand can be discriminated with necklace,"neck is mostly of cylindrical shape, which makes it different from hand",No
1505,8741,orange and pineapple can be discriminated with pulp,"orange is a red  or orang, which makes it different from pineapple",No
1505,14426,orange and pineapple can be discriminated with pulp,"orange is a citrus fruit, which makes it different from pineapple",No
3753,501,ant and wasp can be discriminated with antennae,"ant is a crustecean, which makes it different from wasp",No
3253,4008,chandelier and lantern can be discriminated with lightbulbs,"chandelier can be found on the ceiling, which makes it different from lantern",No
3253,1504,chandelier and lantern can be discriminated with lightbulbs,"chandelier can be found on a wall or ceiling, which makes it different from lantern",No
3253,13173,chandelier and lantern can be discriminated with lightbulbs,"chandelier can be used for providing light, which makes it different from lantern",Yes
957,12281,pepper and avocado can be discriminated with pieces,"pepper is a vegetable, which makes it different from avocado",No
959,2607,skunk and otter can be discriminated with white,"skunk can be found on  a tree, which makes it different from otter",No
959,3331,skunk and otter can be discriminated with white,"skunk is a this is more responsive heeyyy, which makes it different from otter",No
1684,2205,hose and bolts can be discriminated with nozzle,"hose can shoot stuff out, which makes it different from bolts",No
1684,11585,hose and bolts can be discriminated with nozzle,"hose is a vessel, which makes it different from bolts",No
1684,11037,hose and bolts can be discriminated with nozzle,"hose can be wrapped around something, which makes it different from bolts",No
1684,4837,hose and bolts can be discriminated with nozzle,"hose can provide water, which makes it different from bolts",No
1684,4250,hose and bolts can be discriminated with nozzle,"hose can transport liquids, which makes it different from bolts",Yes
3154,2205,hose and bolts can be discriminated with rubber,"hose can shoot stuff out, which makes it different from bolts",No
3154,11585,hose and bolts can be discriminated with rubber,"hose is a vessel, which makes it different from bolts",No
3154,11037,hose and bolts can be discriminated with rubber,"hose can be wrapped around something, which makes it different from bolts",No
3154,4837,hose and bolts can be discriminated with rubber,"hose can provide water, which makes it different from bolts",No
3154,4250,hose and bolts can be discriminated with rubber,"hose can transport liquids, which makes it different from bolts",No
2925,11540,jacket and boots can be discriminated with sleeves,"jacket can be found on your upper torso, which makes it different from boots",No
2925,10884,jacket and boots can be discriminated with sleeves,"jacket have (a) sleeves, which makes it different from boots",Yes
2925,10367,jacket and boots can be discriminated with sleeves,"jacket can be found upper part of body, which makes it different from boots",No
2925,12948,jacket and boots can be discriminated with sleeves,"jacket is a piece of clothing, which makes it different from boots",No
965,4646,trousers and coat can be discriminated with cuffs,"trousers can be found on lower body, which makes it different from coat",No
965,3208,trousers and coat can be discriminated with cuffs,"trousers is worn below the waist, which makes it different from coat",No
965,5687,trousers and coat can be discriminated with cuffs,"trousers is a worn on the lower body, which makes it different from coat",No
965,10278,trousers and coat can be discriminated with cuffs,"trousers have (a) two seperate pant legs, which makes it different from coat",No
965,12074,trousers and coat can be discriminated with cuffs,"trousers is part of (a) lower waistline, which makes it different from coat",No
969,14435,cow and frog can be discriminated with large,"cow have (a) tail, which makes it different from frog",No
969,3890,cow and frog can be discriminated with large,"cow can be found on a farm, which makes it different from frog",No
969,7323,cow and frog can be discriminated with large,"cow can kill a human, which makes it different from frog",No
969,6919,cow and frog can be discriminated with large,"cow have (a)  mane (hair on it), which makes it different from frog",No
971,4507,trumpet and harp can be discriminated with gold,"trumpet is made of strings, which makes it different from harp",No
971,2654,trumpet and harp can be discriminated with gold,"trumpet can usually be played  with mouth, which makes it different from harp",No
971,2043,trumpet and harp can be discriminated with gold,"trumpet is a wind instrument, which makes it different from harp",No
2233,14378,trombone and accordion can be discriminated with valve,"trombone is a brass instrument, which makes it different from accordion",No
2233,14098,trombone and accordion can be discriminated with valve,"trombone can usually be played  with mouth, which makes it different from accordion",No
2233,11811,trombone and accordion can be discriminated with valve,"trombone is a wind instrument, which makes it different from accordion",No
2852,1800,fan and rock can be discriminated with turns,"fan is a mostly black in colour, which makes it different from rock",No
2852,4596,fan and rock can be discriminated with turns,"fan can be turned on, which makes it different from rock",Yes
2852,8903,fan and rock can be discriminated with turns,"fan can be used for electronic uses, which makes it different from rock",No
2852,12851,fan and rock can be discriminated with turns,"fan can consume electricity, which makes it different from rock",No
2852,3972,fan and rock can be discriminated with turns,"fan have (a) turning elements(knobs, wheels, etc.), which makes it different from rock",Yes
2852,14739,fan and rock can be discriminated with turns,"fan is round shaped, which makes it different from rock",No
2852,838,fan and rock can be discriminated with turns,"fan is a electric, which makes it different from rock",No
2852,2706,fan and rock can be discriminated with turns,"fan can be found at an electronics store, which makes it different from rock",No
1383,9825,elephant and rabbit can be discriminated with peanuts,"elephant can be used for human transport, which makes it different from rabbit",No
1383,260,elephant and rabbit can be discriminated with peanuts,"elephant can kill a human, which makes it different from rabbit",No
1383,5764,elephant and rabbit can be discriminated with peanuts,"elephant can be used for riding, which makes it different from rabbit",No
975,9825,elephant and rabbit can be discriminated with tusks,"elephant can be used for human transport, which makes it different from rabbit",No
975,260,elephant and rabbit can be discriminated with tusks,"elephant can kill a human, which makes it different from rabbit",No
975,5764,elephant and rabbit can be discriminated with tusks,"elephant can be used for riding, which makes it different from rabbit",No
2749,2732,microwave and oven can be discriminated with electrical,"microwave can be found on a countertop, which makes it different from oven",No
3005,6868,piano and banjo can be discriminated with pedals,"piano have (a) keyboard, which makes it different from banjo",No
986,7413,man and woman can be discriminated with male,"man is a head, which makes it different from woman",No
986,6773,man and woman can be discriminated with male,"man is a male, which makes it different from woman",Yes
986,3686,man and woman can be discriminated with male,"man is male, which makes it different from woman",Yes
986,13133,man and woman can be discriminated with male,"man is a car, which makes it different from woman",No
988,11379,shirt and pants can be discriminated with collar,"shirt can be found on your upper torso, which makes it different from pants",No
988,3333,shirt and pants can be discriminated with collar,"shirt have (a) sleeves, which makes it different from pants",No
2712,4150,broom and willow can be discriminated with straw,"broom is a man made thing, which makes it different from willow",No
2712,9496,broom and willow can be discriminated with straw,"broom is a tool, which makes it different from willow",No
992,1580,brush and pen can be discriminated with bristles,"brush can be used for brushing, which makes it different from pen",No
992,4297,brush and pen can be discriminated with bristles,"brush can be used for hair, which makes it different from pen",Yes
992,4727,brush and pen can be discriminated with bristles,"brush have (a) bushy tail, which makes it different from pen",Yes
992,13482,brush and pen can be discriminated with bristles,"brush can be used for grooming, which makes it different from pen",No
992,15347,brush and pen can be discriminated with bristles,"brush can be used for drawing, which makes it different from pen",No
3466,2218,jeans and shoes can be discriminated with buttons,"jeans is a piece of clothing, which makes it different from shoes",No
3466,2930,jeans and shoes can be discriminated with buttons,"jeans can be found above the feet, which makes it different from shoes",No
3466,12551,jeans and shoes can be discriminated with buttons,"jeans can be used for covering legs, which makes it different from shoes",No
3466,14891,jeans and shoes can be discriminated with buttons,"jeans can keep 2 legs covered, which makes it different from shoes",No
3466,958,jeans and shoes can be discriminated with buttons,"jeans is covering the legs, which makes it different from shoes",No
999,2218,jeans and shoes can be discriminated with zipper,"jeans is a piece of clothing, which makes it different from shoes",No
999,2930,jeans and shoes can be discriminated with zipper,"jeans can be found above the feet, which makes it different from shoes",No
999,12551,jeans and shoes can be discriminated with zipper,"jeans can be used for covering legs, which makes it different from shoes",No
999,14891,jeans and shoes can be discriminated with zipper,"jeans can keep 2 legs covered, which makes it different from shoes",No
999,958,jeans and shoes can be discriminated with zipper,"jeans is covering the legs, which makes it different from shoes",No
1917,1915,screws and barrel can be discriminated with heads,"screws can be used for shooting, which makes it different from barrel",No
1917,2882,screws and barrel can be discriminated with heads,"screws can be used for building, which makes it different from barrel",No
1917,6698,screws and barrel can be discriminated with heads,"screws can commonly be found at home, which makes it different from barrel",No
1004,1655,shoes and skirt can be discriminated with suede,"shoes is part of (a) pair, which makes it different from skirt",No
1004,14966,shoes and skirt can be discriminated with suede,"shoes can be found on your feet, which makes it different from skirt",No
1004,10569,shoes and skirt can be discriminated with suede,"shoes can be used for wearing on your feet, which makes it different from skirt",No
1004,13919,shoes and skirt can be discriminated with suede,"shoes can be found foot, which makes it different from skirt",No
1004,12091,shoes and skirt can be discriminated with suede,"shoes can be used for feet, which makes it different from skirt",No
1160,1655,shoes and skirt can be discriminated with laces,"shoes is part of (a) pair, which makes it different from skirt",No
1160,14966,shoes and skirt can be discriminated with laces,"shoes can be found on your feet, which makes it different from skirt",No
1160,10569,shoes and skirt can be discriminated with laces,"shoes can be used for wearing on your feet, which makes it different from skirt",No
1160,13919,shoes and skirt can be discriminated with laces,"shoes can be found foot, which makes it different from skirt",No
1160,12091,shoes and skirt can be discriminated with laces,"shoes can be used for feet, which makes it different from skirt",No
1961,1655,shoes and skirt can be discriminated with buckles,"shoes is part of (a) pair, which makes it different from skirt",No
1961,14966,shoes and skirt can be discriminated with buckles,"shoes can be found on your feet, which makes it different from skirt",No
1961,10569,shoes and skirt can be discriminated with buckles,"shoes can be used for wearing on your feet, which makes it different from skirt",No
1961,13919,shoes and skirt can be discriminated with buckles,"shoes can be found foot, which makes it different from skirt",No
1961,12091,shoes and skirt can be discriminated with buckles,"shoes can be used for feet, which makes it different from skirt",No
1005,1861,fingers and arm can be discriminated with tap,"fingers is plural, which makes it different from arm",No
1005,8521,fingers and arm can be discriminated with tap,"fingers is part of (a) hands(including wrist), which makes it different from arm",No
1005,765,fingers and arm can be discriminated with tap,"fingers is a plural, which makes it different from arm",No
1005,11942,fingers and arm can be discriminated with tap,"fingers have (a) nails, which makes it different from arm",No
1006,2556,bridge and gate can be discriminated with large,"bridge have (a) start with a b, which makes it different from gate",No
1006,857,bridge and gate can be discriminated with large,"bridge is a public building (typically), which makes it different from gate",No
1006,9731,bridge and gate can be discriminated with large,"bridge have (a)  place for worship, which makes it different from gate",No
1006,3962,bridge and gate can be discriminated with large,"bridge is beginning with a letter b, which makes it different from gate",No
2103,12827,pencil and scissors can be discriminated with eraser,"pencil can be used for writing/drawing, which makes it different from scissors",No
2103,3651,pencil and scissors can be discriminated with eraser,"pencil can be used for cutting, which makes it different from scissors",No
2103,9207,pencil and scissors can be discriminated with eraser,"pencil can be used for writing, which makes it different from scissors",No
2103,13158,pencil and scissors can be discriminated with eraser,"pencil can writing, which makes it different from scissors",No
1011,12827,pencil and scissors can be discriminated with graphite,"pencil can be used for writing/drawing, which makes it different from scissors",No
1011,3651,pencil and scissors can be discriminated with graphite,"pencil can be used for cutting, which makes it different from scissors",No
1011,9207,pencil and scissors can be discriminated with graphite,"pencil can be used for writing, which makes it different from scissors",No
1011,13158,pencil and scissors can be discriminated with graphite,"pencil can writing, which makes it different from scissors",No
1023,4859,caterpillar and beetle can be discriminated with colourful,"caterpillar have (a) no legs, which makes it different from beetle",No
1443,12904,olive and garlic can be discriminated with green,"olive is green, which makes it different from garlic",Yes
1951,1665,plug and clamp can be discriminated with cord,"plug can be found at an electronics store, which makes it different from clamp",No
1951,2320,plug and clamp can be discriminated with cord,"plug can be found kitchen, which makes it different from clamp",No
1951,2850,plug and clamp can be discriminated with cord,"plug is a electric, which makes it different from clamp",No
1951,5703,plug and clamp can be discriminated with cord,"plug can be used for electronic uses, which makes it different from clamp",No
3429,6668,skirt and blouse can be discriminated with materials,"skirt can be found on lower body, which makes it different from blouse",No
3429,54,skirt and blouse can be discriminated with materials,"skirt is worn below the waist, which makes it different from blouse",No
3429,2033,skirt and blouse can be discriminated with materials,"skirt is a worn on the lower body, which makes it different from blouse",No
3429,10986,skirt and blouse can be discriminated with materials,"skirt can be used for covering legs, which makes it different from blouse",No
3429,11466,skirt and blouse can be discriminated with materials,"skirt is part of (a) lower waistline, which makes it different from blouse",No
3390,9333,rabbit and potato can be discriminated with carrots,"rabbit is a n animal, which makes it different from potato",No
3390,7829,rabbit and potato can be discriminated with carrots,"rabbit is a meat or animal, which makes it different from potato",No
3390,1669,rabbit and potato can be discriminated with carrots,"rabbit is a animal, which makes it different from potato",No
3390,13996,rabbit and potato can be discriminated with carrots,"rabbit is furry, which makes it different from potato",No
3641,7177,trousers and socks can be discriminated with pockets,"trousers can be used for covering legs, which makes it different from socks",No
3641,12574,trousers and socks can be discriminated with pockets,"trousers can be found above the feet, which makes it different from socks",No
1050,10518,shrimp and mackerel can be discriminated with pink,"shrimp have (a) shell, which makes it different from mackerel",No
1050,1216,shrimp and mackerel can be discriminated with pink,"shrimp have (a) legs/tentacles, which makes it different from mackerel",No
1050,13578,shrimp and mackerel can be discriminated with pink,"shrimp have (a) legs, which makes it different from mackerel",No
1053,11105,gorilla and camel can be discriminated with bananas,"gorilla is a predator, which makes it different from camel",No
1053,15111,gorilla and camel can be discriminated with bananas,"gorilla can walk on 2 feet, which makes it different from camel",No
1059,67,razor and screwdriver can be discriminated with electrical,"razor can be used for grooming, which makes it different from screwdriver",No
1059,6404,razor and screwdriver can be discriminated with electrical,"razor have (a) sharp edge, which makes it different from screwdriver",No
1059,1524,razor and screwdriver can be discriminated with electrical,"razor have (a) sharp cutting edge, which makes it different from screwdriver",No
1063,10494,chicken and potato can be discriminated with flies,"chicken is a n animal, which makes it different from potato",No
1063,11639,chicken and potato can be discriminated with flies,"chicken is a meat or animal, which makes it different from potato",No
1063,6294,chicken and potato can be discriminated with flies,"chicken is a animal, which makes it different from potato",No
1063,13634,chicken and potato can be discriminated with flies,"chicken can eating, which makes it different from potato",No
2190,10494,chicken and potato can be discriminated with pecks,"chicken is a n animal, which makes it different from potato",No
2190,11639,chicken and potato can be discriminated with pecks,"chicken is a meat or animal, which makes it different from potato",No
2190,6294,chicken and potato can be discriminated with pecks,"chicken is a animal, which makes it different from potato",No
2190,13634,chicken and potato can be discriminated with pecks,"chicken can eating, which makes it different from potato",No
1064,4255,arm and finger can be discriminated with elbow,"arm is part of (a) pair, which makes it different from finger",No
1064,14794,arm and finger can be discriminated with elbow,"arm is made of a whole body part, which makes it different from finger",No
1064,1724,arm and finger can be discriminated with elbow,"arm can be found on furniture, which makes it different from finger",No
1064,7439,arm and finger can be discriminated with elbow,"arm can be used for waving, which makes it different from finger",No
1064,1712,arm and finger can be discriminated with elbow,"arm is part of (a) pair/no more than two, which makes it different from finger",No
1064,9310,arm and finger can be discriminated with elbow,"arm is something humans have two of, which makes it different from finger",No
1064,4718,arm and finger can be discriminated with elbow,"arm have (a) more than 1 finger, which makes it different from finger",No
1064,6440,arm and finger can be discriminated with elbow,"arm is part of (a) pair (comes in pairs), which makes it different from finger",No
3768,14488,coconut and lemon can be discriminated with milk,"coconut have (a) hard shell, which makes it different from lemon",No
2979,6018,rabbit and tomato can be discriminated with carrots,"rabbit is a n animal, which makes it different from tomato",No
2979,1119,rabbit and tomato can be discriminated with carrots,"rabbit is a meat or animal, which makes it different from tomato",No
2979,10516,rabbit and tomato can be discriminated with carrots,"rabbit is a animal, which makes it different from tomato",No
2979,4349,rabbit and tomato can be discriminated with carrots,"rabbit is furry, which makes it different from tomato",No
1288,13581,bed and bedroom can be discriminated with sizes,"bed is made of wood, which makes it different from bedroom",No
1288,7785,bed and bedroom can be discriminated with sizes,"bed is a furniture, which makes it different from bedroom",No
1288,5238,bed and bedroom can be discriminated with sizes,"bed is placed horizontally (longest dimension), which makes it different from bedroom",No
1288,1780,bed and bedroom can be discriminated with sizes,"bed is a component of a home, which makes it different from bedroom",No
1288,3069,bed and bedroom can be discriminated with sizes,"bed is part of (a) set of furniture, which makes it different from bedroom",No
2376,13581,bed and bedroom can be discriminated with mattress,"bed is made of wood, which makes it different from bedroom",No
2376,7785,bed and bedroom can be discriminated with mattress,"bed is a furniture, which makes it different from bedroom",No
2376,5238,bed and bedroom can be discriminated with mattress,"bed is placed horizontally (longest dimension), which makes it different from bedroom",No
2376,1780,bed and bedroom can be discriminated with mattress,"bed is a component of a home, which makes it different from bedroom",No
2376,3069,bed and bedroom can be discriminated with mattress,"bed is part of (a) set of furniture, which makes it different from bedroom",No
3651,11836,trout and eel can be discriminated with fins,"trout is a fish, which makes it different from eel",No
3651,13587,trout and eel can be discriminated with fins,"trout is a one syllable word, which makes it different from eel",No
3651,3403,trout and eel can be discriminated with fins,"trout have (a) fins, which makes it different from eel",Yes
2773,15000,rattlesnake and turtle can be discriminated with fangs,"rattlesnake is a reptile, which makes it different from turtle",No
2773,8104,rattlesnake and turtle can be discriminated with fangs,"rattlesnake is dangerous, which makes it different from turtle",No
1475,15000,rattlesnake and turtle can be discriminated with scales,"rattlesnake is a reptile, which makes it different from turtle",No
1475,8104,rattlesnake and turtle can be discriminated with scales,"rattlesnake is dangerous, which makes it different from turtle",No
1078,15000,rattlesnake and turtle can be discriminated with slithers,"rattlesnake is a reptile, which makes it different from turtle",No
1078,8104,rattlesnake and turtle can be discriminated with slithers,"rattlesnake is dangerous, which makes it different from turtle",No
1080,2203,father and brother can be discriminated with old,"father is a parentage relation, which makes it different from brother",No
1751,13536,cod and lobster can be discriminated with scales,"cod is a fish, which makes it different from lobster",No
1751,3678,cod and lobster can be discriminated with scales,"cod can be found at sea, which makes it different from lobster",No
1751,478,cod and lobster can be discriminated with scales,"cod have (a) fins, which makes it different from lobster",No
1441,13536,cod and lobster can be discriminated with gills,"cod is a fish, which makes it different from lobster",No
1441,3678,cod and lobster can be discriminated with gills,"cod can be found at sea, which makes it different from lobster",No
1441,478,cod and lobster can be discriminated with gills,"cod have (a) fins, which makes it different from lobster",No
1086,6937,trombone and clarinet can be discriminated with gold,"trombone have (a) start with a t, which makes it different from clarinet",No
1086,968,trombone and clarinet can be discriminated with gold,"trombone is a brass instrument, which makes it different from clarinet",Yes
1086,2776,trombone and clarinet can be discriminated with gold,"trombone is made of brass, which makes it different from clarinet",Yes
1785,6937,trombone and clarinet can be discriminated with valve,"trombone have (a) start with a t, which makes it different from clarinet",No
1785,968,trombone and clarinet can be discriminated with valve,"trombone is a brass instrument, which makes it different from clarinet",No
1785,2776,trombone and clarinet can be discriminated with valve,"trombone is made of brass, which makes it different from clarinet",No
2287,6364,rabbit and duck can be discriminated with hops,"rabbit can be found in water, which makes it different from duck",No
2287,12937,rabbit and duck can be discriminated with hops,"rabbit is furry, which makes it different from duck",No
1095,12127,octopus and crab can be discriminated with ink,"octopus is a mollusk, which makes it different from crab",No
1300,12127,octopus and crab can be discriminated with cups,"octopus is a mollusk, which makes it different from crab",No
1096,8164,trombone and cello can be discriminated with valve,"trombone can usually be played  with mouth, which makes it different from cello",No
1096,4205,trombone and cello can be discriminated with valve,"trombone is a wind instrument, which makes it different from cello",No
1103,3522,crab and cod can be discriminated with claws,"crab have (a) shell, which makes it different from cod",No
1103,2482,crab and cod can be discriminated with claws,"crab have (a) legs/tentacles, which makes it different from cod",No
1103,420,crab and cod can be discriminated with claws,"crab have (a) legs, which makes it different from cod",No
1755,10689,blouse and trousers can be discriminated with silk,"blouse can be found on your upper torso, which makes it different from trousers",No
1755,5983,blouse and trousers can be discriminated with silk,"blouse have (a) sleeves, which makes it different from trousers",No
1470,9257,bagpipe and harp can be discriminated with bag,"bagpipe is made of strings, which makes it different from harp",No
1470,3565,bagpipe and harp can be discriminated with bag,"bagpipe can usually be played  with mouth, which makes it different from harp",No
1470,4070,bagpipe and harp can be discriminated with bag,"bagpipe is a wind instrument, which makes it different from harp",No
1111,12442,piano and flute can be discriminated with large,"piano have (a) keyboard, which makes it different from flute",No
1111,11433,piano and flute can be discriminated with large,"piano is made of strings, which makes it different from flute",No
2036,12563,elephant and hyena can be discriminated with tusks,"elephant have (a) horn, which makes it different from hyena",No
2036,7636,elephant and hyena can be discriminated with tusks,"elephant have (a) horns, which makes it different from hyena",No
2036,11107,elephant and hyena can be discriminated with tusks,"elephant can be used for travel, which makes it different from hyena",No
2036,12703,elephant and hyena can be discriminated with tusks,"elephant have (a) antlers or tusks, which makes it different from hyena",Yes
2036,10753,elephant and hyena can be discriminated with tusks,"elephant is a has horns, which makes it different from hyena",No
2036,8064,elephant and hyena can be discriminated with tusks,"elephant have (a) horn or antler, which makes it different from hyena",No
1116,3846,tomato and potato can be discriminated with seeds,"tomato is a n ingredient for sauce, which makes it different from potato",No
1116,7304,tomato and potato can be discriminated with seeds,"tomato can eating, which makes it different from potato",No
1123,8748,frog and snail can be discriminated with legs,"frog is four-legged, which makes it different from snail",Yes
1124,13811,elbow and arm can be discriminated with joint,"elbow is a joint, which makes it different from arm",Yes
1124,8494,elbow and arm can be discriminated with joint,"elbow have (a) less than three joints, which makes it different from arm",Yes
1124,10618,elbow and arm can be discriminated with joint,"elbow is a specific joint, which makes it different from arm",Yes
1124,13426,elbow and arm can be discriminated with joint,"elbow can carrying objects, which makes it different from arm",No
1126,3011,truck and scooter can be discriminated with large,"truck have (a) an engine, which makes it different from scooter",No
1126,2121,truck and scooter can be discriminated with large,"truck can hold more than one person, which makes it different from scooter",No
1126,12365,truck and scooter can be discriminated with large,"truck is consuming fuel, which makes it different from scooter",No
1126,15257,truck and scooter can be discriminated with large,"truck can carry multiple people, which makes it different from scooter",Yes
1126,15003,truck and scooter can be discriminated with large,"truck is a big heavy motor vehicle, which makes it different from scooter",No
1126,9978,truck and scooter can be discriminated with large,"truck is a powered vehicle, which makes it different from scooter",No
1126,8168,truck and scooter can be discriminated with large,"truck have (a) engine, which makes it different from scooter",No
1126,6201,truck and scooter can be discriminated with large,"truck have (a) more than two wheels, which makes it different from scooter",No
1128,5618,comb and knife can be discriminated with thin,"comb can be used for grooming, which makes it different from knife",No
1128,11738,comb and knife can be discriminated with thin,"comb can be used for hair, which makes it different from knife",No
2142,13233,boots and dress can be discriminated with rubber,"boots can keep legs warm, which makes it different from dress",No
2142,4811,boots and dress can be discriminated with rubber,"boots can be found on lower body, which makes it different from dress",No
2142,6872,boots and dress can be discriminated with rubber,"boots is part of (a) pair, which makes it different from dress",No
2142,10749,boots and dress can be discriminated with rubber,"boots can be found on your feet, which makes it different from dress",No
2142,11522,boots and dress can be discriminated with rubber,"boots can be used for wearing on your feet, which makes it different from dress",No
2142,6592,boots and dress can be discriminated with rubber,"boots can be found foot, which makes it different from dress",No
2142,3341,boots and dress can be discriminated with rubber,"boots can be used for feet, which makes it different from dress",No
2109,3781,pants and coat can be discriminated with zippers,"pants can be found on lower body, which makes it different from coat",No
2109,7947,pants and coat can be discriminated with zippers,"pants is worn below the waist, which makes it different from coat",No
2109,14713,pants and coat can be discriminated with zippers,"pants is a worn on the lower body, which makes it different from coat",No
2109,6869,pants and coat can be discriminated with zippers,"pants have (a) two seperate pant legs, which makes it different from coat",No
2109,14114,pants and coat can be discriminated with zippers,"pants is part of (a) lower waistline, which makes it different from coat",No
2549,3781,pants and coat can be discriminated with seams,"pants can be found on lower body, which makes it different from coat",No
2549,7947,pants and coat can be discriminated with seams,"pants is worn below the waist, which makes it different from coat",No
2549,14713,pants and coat can be discriminated with seams,"pants is a worn on the lower body, which makes it different from coat",No
2549,6869,pants and coat can be discriminated with seams,"pants have (a) two seperate pant legs, which makes it different from coat",No
2549,14114,pants and coat can be discriminated with seams,"pants is part of (a) lower waistline, which makes it different from coat",No
