reference_id,candidate_id,reference_statement,candidate_statement,overlap
1209,2224,rattlesnake and coyote can be discriminated with bites,"rattlesnake can hunt other animals, which makes it different from coyote",No
1213,5913,peach and raspberry can be discriminated with pit,"peach have (a) single hard pit, which makes it different from raspberry",Yes
1213,11011,peach and raspberry can be discriminated with pit,"peach have (a) stone, which makes it different from raspberry",Yes
2610,12928,eggplant and garlic can be discriminated with seeds,"eggplant can be used for meat replacement, which makes it different from garlic",No
2610,5458,eggplant and garlic can be discriminated with seeds,"eggplant have (a) any green on it, which makes it different from garlic",No
3053,6463,saxophone and violin can be discriminated with mouthpiece,"saxophone can usually be played  with mouth, which makes it different from violin",Yes
3053,14146,saxophone and violin can be discriminated with mouthpiece,"saxophone is a wind instrument, which makes it different from violin",No
1223,11831,kettle and cupboard can be discriminated with spout,"kettle is a electrical appliance, which makes it different from cupboard",No
1223,8563,kettle and cupboard can be discriminated with spout,"kettle can be plugged in, which makes it different from cupboard",No
1223,1215,kettle and cupboard can be discriminated with spout,"kettle can hold water, which makes it different from cupboard",No
1223,7974,kettle and cupboard can be discriminated with spout,"kettle can be used for heating items up, which makes it different from cupboard",No
1223,2983,kettle and cupboard can be discriminated with spout,"kettle is made of /mostly made of metal, which makes it different from cupboard",No
1223,15294,kettle and cupboard can be discriminated with spout,"kettle is part of (a) kitchen appliance, which makes it different from cupboard",No
1225,6450,crayon and paintbrush can be discriminated with wax,"crayon can to paint, which makes it different from paintbrush",No
1225,3258,crayon and paintbrush can be discriminated with wax,"crayon can get smaller as it's used, which makes it different from paintbrush",No
1225,14401,crayon and paintbrush can be discriminated with wax,"crayon have (a) wax, which makes it different from paintbrush",Yes
1225,2410,crayon and paintbrush can be discriminated with wax,"crayon can be used for writing, which makes it different from paintbrush",No
1230,11646,trumpet and piano can be discriminated with gold,"trumpet can be used for blowing, which makes it different from piano",No
1230,12924,trumpet and piano can be discriminated with gold,"trumpet can be played with mouth, which makes it different from piano",No
1230,13530,trumpet and piano can be discriminated with gold,"trumpet is a wind instrument, which makes it different from piano",No
1230,9287,trumpet and piano can be discriminated with gold,"trumpet have (a) valves, which makes it different from piano",No
1230,1851,trumpet and piano can be discriminated with gold,"trumpet can be held in hand, which makes it different from piano",No
1230,10939,trumpet and piano can be discriminated with gold,"trumpet can be blown into, which makes it different from piano",No
1230,2908,trumpet and piano can be discriminated with gold,"trumpet is a brass instrument, which makes it different from piano",Yes
1230,8977,trumpet and piano can be discriminated with gold,"trumpet is made of brass, which makes it different from piano",Yes
1230,364,trumpet and piano can be discriminated with gold,"trumpet is made of strings, which makes it different from piano",No
3581,9169,shirt and socks can be discriminated with sleeves,"shirt have (a) sleeves, which makes it different from socks",Yes
3581,2298,shirt and socks can be discriminated with sleeves,"shirt can be found on your upper torso, which makes it different from socks",No
1244,151,pepper and lemon can be discriminated with pieces,"pepper is a vegetable, which makes it different from lemon",No
3246,13338,jacket and socks can be discriminated with buttons,"jacket have (a) sleeves, which makes it different from socks",No
3246,1754,jacket and socks can be discriminated with buttons,"jacket can be found on your upper torso, which makes it different from socks",No
1249,13338,jacket and socks can be discriminated with hood,"jacket have (a) sleeves, which makes it different from socks",No
1249,1754,jacket and socks can be discriminated with hood,"jacket can be found on your upper torso, which makes it different from socks",No
1485,13562,trumpet and guitar can be discriminated with gold,"trumpet can be played with mouth, which makes it different from guitar",No
1485,13566,trumpet and guitar can be discriminated with gold,"trumpet can usually be played  with mouth, which makes it different from guitar",No
1485,5370,trumpet and guitar can be discriminated with gold,"trumpet can be blown into, which makes it different from guitar",No
1485,289,trumpet and guitar can be discriminated with gold,"trumpet is a brass instrument, which makes it different from guitar",Yes
1485,10559,trumpet and guitar can be discriminated with gold,"trumpet have (a) tube, which makes it different from guitar",No
1485,12873,trumpet and guitar can be discriminated with gold,"trumpet is a wind instrument, which makes it different from guitar",No
1255,7675,kite and falcon can be discriminated with string,"kite can be found at a beach, which makes it different from falcon",No
2735,11876,shoes and trousers can be discriminated with soles,"shoes can be found on your feet, which makes it different from trousers",Yes
2735,5642,shoes and trousers can be discriminated with soles,"shoes can be found foot, which makes it different from trousers",No
2735,2593,shoes and trousers can be discriminated with soles,"shoes can be used for feet, which makes it different from trousers",No
2735,1748,shoes and trousers can be discriminated with soles,"shoes can be used for wearing on your feet, which makes it different from trousers",No
1258,5195,boat and airplane can be discriminated with floats,"boat can float, which makes it different from airplane",Yes
1258,11781,boat and airplane can be discriminated with floats,"boat can be found on water, which makes it different from airplane",Yes
1260,3762,jeep and canoe can be discriminated with wheels,"jeep have (a) an engine, which makes it different from canoe",No
1260,14117,jeep and canoe can be discriminated with wheels,"jeep is made of metal, which makes it different from canoe",No
1260,8879,jeep and canoe can be discriminated with wheels,"jeep can be used for land suitable one, which makes it different from canoe",No
1260,3679,jeep and canoe can be discriminated with wheels,"jeep have (a) wheels, which makes it different from canoe",Yes
1269,2544,elk and raccoon can be discriminated with hooves,"elk have (a) antlers/horns, which makes it different from raccoon",No
1269,9253,elk and raccoon can be discriminated with hooves,"elk is part of (a) herd, which makes it different from raccoon",No
1269,570,elk and raccoon can be discriminated with hooves,"elk have (a) horn, which makes it different from raccoon",No
1269,114,elk and raccoon can be discriminated with hooves,"elk have (a) hooves, which makes it different from raccoon",Yes
1278,13885,shirt and shoes can be discriminated with pockets,"shirt can be found on your upper torso, which makes it different from shoes",No
1278,8540,shirt and shoes can be discriminated with pockets,"shirt have (a) sleeves, which makes it different from shoes",No
1278,11298,shirt and shoes can be discriminated with pockets,"shirt is a piece of clothing, which makes it different from shoes",No
1759,13885,shirt and shoes can be discriminated with sleeves,"shirt can be found on your upper torso, which makes it different from shoes",No
1759,8540,shirt and shoes can be discriminated with sleeves,"shirt have (a) sleeves, which makes it different from shoes",Yes
1759,11298,shirt and shoes can be discriminated with sleeves,"shirt is a piece of clothing, which makes it different from shoes",No
2391,12511,cow and rabbit can be discriminated with manure,"cow can be found on a farm, which makes it different from rabbit",No
2391,4350,cow and rabbit can be discriminated with manure,"cow can kill a human, which makes it different from rabbit",No
2391,11208,cow and rabbit can be discriminated with manure,"cow can be used for a source of milk, which makes it different from rabbit",No
2391,901,cow and rabbit can be discriminated with manure,"cow have (a) hooves, which makes it different from rabbit",No
1290,14549,bag and sack can be discriminated with sizes,"bag can be found on your upper torso, which makes it different from sack",No
1290,11091,bag and sack can be discriminated with sizes,"bag is worn by woman (usually), which makes it different from sack",No
1293,13514,wife and woman can be discriminated with husband,"wife is a family member, which makes it different from woman",No
2986,5418,vulture and kite can be discriminated with claws,"vulture is a predator, which makes it different from kite",No
2986,12822,vulture and kite can be discriminated with claws,"vulture have (a) large wing span, which makes it different from kite",No
2986,8715,vulture and kite can be discriminated with claws,"vulture is a alive, which makes it different from kite",No
2986,10734,vulture and kite can be discriminated with claws,"vulture is able to be domesticated, which makes it different from kite",No
2986,4677,vulture and kite can be discriminated with claws,"vulture can attack others, which makes it different from kite",Yes
2594,9318,fridge and dishwasher can be discriminated with drawers,"fridge can make things cold, which makes it different from dishwasher",No
2594,10554,fridge and dishwasher can be discriminated with drawers,"fridge can keep food fresh, which makes it different from dishwasher",No
2594,9327,fridge and dishwasher can be discriminated with drawers,"fridge can change temperature of things, which makes it different from dishwasher",No
2594,6977,fridge and dishwasher can be discriminated with drawers,"fridge can be used for storing food, which makes it different from dishwasher",No
2634,9318,fridge and dishwasher can be discriminated with rectangular,"fridge can make things cold, which makes it different from dishwasher",No
2634,10554,fridge and dishwasher can be discriminated with rectangular,"fridge can keep food fresh, which makes it different from dishwasher",No
2634,9327,fridge and dishwasher can be discriminated with rectangular,"fridge can change temperature of things, which makes it different from dishwasher",No
2634,6977,fridge and dishwasher can be discriminated with rectangular,"fridge can be used for storing food, which makes it different from dishwasher",No
1301,305,vulture and eagle can be discriminated with talons,"vulture have (a) long beak, which makes it different from eagle",No
2455,131,cod and chicken can be discriminated with scales,"cod is a fish, which makes it different from chicken",No
2455,1838,cod and chicken can be discriminated with scales,"cod is a water animal, which makes it different from chicken",No
2455,8777,cod and chicken can be discriminated with scales,"cod can be found at sea, which makes it different from chicken",No
2455,3205,cod and chicken can be discriminated with scales,"cod have (a) fins, which makes it different from chicken",No
1305,131,cod and chicken can be discriminated with gills,"cod is a fish, which makes it different from chicken",Yes
1305,1838,cod and chicken can be discriminated with gills,"cod is a water animal, which makes it different from chicken",No
1305,8777,cod and chicken can be discriminated with gills,"cod can be found at sea, which makes it different from chicken",No
1305,3205,cod and chicken can be discriminated with gills,"cod have (a) fins, which makes it different from chicken",Yes
1552,2566,pants and shirt can be discriminated with seams,"pants can be found on lower body, which makes it different from shirt",No
1552,5772,pants and shirt can be discriminated with seams,"pants is worn below the waist, which makes it different from shirt",No
1552,15372,pants and shirt can be discriminated with seams,"pants is a worn on the lower body, which makes it different from shirt",No
1552,13617,pants and shirt can be discriminated with seams,"pants can be used for covering legs, which makes it different from shirt",No
1552,6928,pants and shirt can be discriminated with seams,"pants is part of (a) lower waistline, which makes it different from shirt",No
2300,11794,saucer and bucket can be discriminated with china,"saucer can be found in the kitchen, which makes it different from bucket",No
2300,13207,saucer and bucket can be discriminated with china,"saucer is made of ceramic materials, which makes it different from bucket",Yes
1315,4796,scissors and pliers can be discriminated with blades,"scissors have (a) sharp edge, which makes it different from pliers",No
1315,2786,scissors and pliers can be discriminated with blades,"scissors can be used for crafts, which makes it different from pliers",No
1315,9162,scissors and pliers can be discriminated with blades,"scissors have (a) sharp cutting edge, which makes it different from pliers",No
1679,13262,crocodile and goat can be discriminated with animals,"crocodile is eat meat, which makes it different from goat",Yes
1679,13685,crocodile and goat can be discriminated with animals,"crocodile is a teeth, which makes it different from goat",No
1679,11854,crocodile and goat can be discriminated with animals,"crocodile is carnivorous, which makes it different from goat",No
1758,11471,elk and porcupine can be discriminated with antlers,"elk is part of (a) herd, which makes it different from porcupine",No
1758,9466,elk and porcupine can be discriminated with antlers,"elk have (a) horn, which makes it different from porcupine",Yes
1758,11661,elk and porcupine can be discriminated with antlers,"elk have (a) antlers/horns, which makes it different from porcupine",Yes
1758,1254,elk and porcupine can be discriminated with antlers,"elk have (a) hooves, which makes it different from porcupine",No
1758,1228,elk and porcupine can be discriminated with antlers,"elk have (a) hair/fur, which makes it different from porcupine",No
1331,1758,wasp and beetle can be discriminated with stings,"wasp can fly, which makes it different from beetle",No
1331,4230,wasp and beetle can be discriminated with stings,"wasp have (a) wings, which makes it different from beetle",No
1331,5728,wasp and beetle can be discriminated with stings,"wasp is typically able to fly, which makes it different from beetle",No
1331,15056,wasp and beetle can be discriminated with stings,"wasp can flying, which makes it different from beetle",No
1509,1880,rattlesnake and snail can be discriminated with fangs,"rattlesnake is a long animal, which makes it different from snail",No
1509,6878,rattlesnake and snail can be discriminated with fangs,"rattlesnake is a reptile, which makes it different from snail",No
3472,1880,rattlesnake and snail can be discriminated with slender,"rattlesnake is a long animal, which makes it different from snail",No
3472,6878,rattlesnake and snail can be discriminated with slender,"rattlesnake is a reptile, which makes it different from snail",No
2952,1880,rattlesnake and snail can be discriminated with slithers,"rattlesnake is a long animal, which makes it different from snail",No
2952,6878,rattlesnake and snail can be discriminated with slithers,"rattlesnake is a reptile, which makes it different from snail",No
1341,8272,leopard and elephant can be discriminated with spots,"leopard is a type of big cat, which makes it different from elephant",No
1341,10347,leopard and elephant can be discriminated with spots,"leopard is a predator, which makes it different from elephant",No
1344,14226,mug and bottle can be discriminated with message,"mug have (a) handle, which makes it different from bottle",No
1344,9775,mug and bottle can be discriminated with message,"mug is made of ceramic materials, which makes it different from bottle",No
3881,785,magazine and radio can be discriminated with colourful,"magazine is made of paper, which makes it different from radio",Yes
2347,785,magazine and radio can be discriminated with articles,"magazine is made of paper, which makes it different from radio",Yes
2154,2901,orange and garlic can be discriminated with sections,"orange have (a) usually inedible skin, which makes it different from garlic",No
2154,13653,orange and garlic can be discriminated with sections,"orange is a red  or orang, which makes it different from garlic",No
2154,9117,orange and garlic can be discriminated with sections,"orange can be found on a tree or bush, which makes it different from garlic",No
2154,3615,orange and garlic can be discriminated with sections,"orange is a citrus fruit, which makes it different from garlic",No
2154,152,orange and garlic can be discriminated with sections,"orange is a fruit, which makes it different from garlic",No
2154,1842,orange and garlic can be discriminated with sections,"orange is a citrus fruit, which makes it different from garlic",No
2154,505,orange and garlic can be discriminated with sections,"orange have (a) seeds, which makes it different from garlic",No
1349,13296,neck and tongue can be discriminated with rounded,"neck can be found below mouth, which makes it different from tongue",No
1737,225,mole and raccoon can be discriminated with claws,"mole can go underground, which makes it different from raccoon",No
1737,94,mole and raccoon can be discriminated with claws,"mole is 4 letters long, which makes it different from raccoon",No
1737,7397,mole and raccoon can be discriminated with claws,"mole can be found underground, which makes it different from raccoon",No
1727,225,mole and raccoon can be discriminated with burrows,"mole can go underground, which makes it different from raccoon",Yes
1727,94,mole and raccoon can be discriminated with burrows,"mole is 4 letters long, which makes it different from raccoon",No
1727,7397,mole and raccoon can be discriminated with burrows,"mole can be found underground, which makes it different from raccoon",Yes
3076,14502,pants and dress can be discriminated with pockets,"pants can keep legs warm, which makes it different from dress",No
3076,8927,pants and dress can be discriminated with pockets,"pants can be found on lower body, which makes it different from dress",No
3076,621,pants and dress can be discriminated with pockets,"pants is worn below the waist, which makes it different from dress",No
3076,9312,pants and dress can be discriminated with pockets,"pants is part of (a) pair, which makes it different from dress",No
3076,2773,pants and dress can be discriminated with pockets,"pants is a worn on the lower body, which makes it different from dress",No
3076,4266,pants and dress can be discriminated with pockets,"pants have (a) two seperate pant legs, which makes it different from dress",No
3076,4616,pants and dress can be discriminated with pockets,"pants can be used for covering legs, which makes it different from dress",No
3076,2489,pants and dress can be discriminated with pockets,"pants can keep 2 legs covered, which makes it different from dress",No
1351,14502,pants and dress can be discriminated with buttons,"pants can keep legs warm, which makes it different from dress",No
1351,8927,pants and dress can be discriminated with buttons,"pants can be found on lower body, which makes it different from dress",No
1351,621,pants and dress can be discriminated with buttons,"pants is worn below the waist, which makes it different from dress",No
1351,9312,pants and dress can be discriminated with buttons,"pants is part of (a) pair, which makes it different from dress",No
1351,2773,pants and dress can be discriminated with buttons,"pants is a worn on the lower body, which makes it different from dress",No
1351,4266,pants and dress can be discriminated with buttons,"pants have (a) two seperate pant legs, which makes it different from dress",No
1351,4616,pants and dress can be discriminated with buttons,"pants can be used for covering legs, which makes it different from dress",No
1351,2489,pants and dress can be discriminated with buttons,"pants can keep 2 legs covered, which makes it different from dress",No
1360,8231,spatula and brush can be discriminated with rubber,"spatula is made of /mostly made of metal, which makes it different from brush",Yes
2115,3848,tank and barrel can be discriminated with guns,"tank is made for violence, which makes it different from barrel",No
2115,8093,tank and barrel can be discriminated with guns,"tank is a weapon, which makes it different from barrel",No
2115,3675,tank and barrel can be discriminated with guns,"tank can be used for shooting, which makes it different from barrel",Yes
2115,6870,tank and barrel can be discriminated with guns,"tank can destroy a building, which makes it different from barrel",Yes
2115,7347,tank and barrel can be discriminated with guns,"tank can be used for firing artillery, which makes it different from barrel",Yes
2115,8657,tank and barrel can be discriminated with guns,"tank can used in war, which makes it different from barrel",No
2115,8464,tank and barrel can be discriminated with guns,"tank can use electricity, which makes it different from barrel",No
2359,3848,tank and barrel can be discriminated with sizes,"tank is made for violence, which makes it different from barrel",No
2359,8093,tank and barrel can be discriminated with sizes,"tank is a weapon, which makes it different from barrel",No
2359,3675,tank and barrel can be discriminated with sizes,"tank can be used for shooting, which makes it different from barrel",No
2359,6870,tank and barrel can be discriminated with sizes,"tank can destroy a building, which makes it different from barrel",No
2359,7347,tank and barrel can be discriminated with sizes,"tank can be used for firing artillery, which makes it different from barrel",No
2359,8657,tank and barrel can be discriminated with sizes,"tank can used in war, which makes it different from barrel",No
2359,8464,tank and barrel can be discriminated with sizes,"tank can use electricity, which makes it different from barrel",No
1365,1639,kite and hawk can be discriminated with plastic,"kite is part of (a) wild life, which makes it different from hawk",No
1365,7973,kite and hawk can be discriminated with plastic,"kite can be found at a beach, which makes it different from hawk",No
1365,7676,kite and hawk can be discriminated with plastic,"kite have (a) large wingspan, which makes it different from hawk",No
2702,11635,canoe and yacht can be discriminated with thin,"canoe is colored red, which makes it different from yacht",No
3947,11635,canoe and yacht can be discriminated with tips,"canoe is colored red, which makes it different from yacht",No
3386,13003,church and cottage can be discriminated with pray,"church is a religion buildings, which makes it different from cottage",Yes
3386,8113,church and cottage can be discriminated with pray,"church is a religious place, which makes it different from cottage",Yes
3386,3874,church and cottage can be discriminated with pray,"church is a public building (typically), which makes it different from cottage",No
3386,13642,church and cottage can be discriminated with pray,"church can be used for religious gatherings, which makes it different from cottage",Yes
3386,10934,church and cottage can be discriminated with pray,"church can be used for a place of worship, which makes it different from cottage",Yes
3916,10229,flute and piano can be discriminated with thin,"flute can be used for blowing, which makes it different from piano",No
3916,1363,flute and piano can be discriminated with thin,"flute have (a) reed to make it work, which makes it different from piano",No
3916,4499,flute and piano can be discriminated with thin,"flute can be played with mouth, which makes it different from piano",No
3916,1801,flute and piano can be discriminated with thin,"flute have (a) valves, which makes it different from piano",No
3916,10212,flute and piano can be discriminated with thin,"flute can be held in hand, which makes it different from piano",No
3916,3121,flute and piano can be discriminated with thin,"flute can be blown into, which makes it different from piano",No
3916,10028,flute and piano can be discriminated with thin,"flute is a wind instrument, which makes it different from piano",No
1379,8034,lemon and avocado can be discriminated with oval,"lemon is yellow, which makes it different from avocado",No
1379,12046,lemon and avocado can be discriminated with oval,"lemon is a citrus fruit, which makes it different from avocado",No
1379,5274,lemon and avocado can be discriminated with oval,"lemon is a citrus fruit, which makes it different from avocado",No
1379,7832,lemon and avocado can be discriminated with oval,"lemon is a fruit, which makes it different from avocado",No
3318,8295,prune and peach can be discriminated with purple,"prune can be eaten in one bite, which makes it different from peach",No
3799,8295,prune and peach can be discriminated with seeds,"prune can be eaten in one bite, which makes it different from peach",No
2632,8295,prune and peach can be discriminated with wrinkled,"prune can be eaten in one bite, which makes it different from peach",No
1391,8295,prune and peach can be discriminated with dried,"prune can be eaten in one bite, which makes it different from peach",No
1394,12506,flute and tuba can be discriminated with thin,"flute can be used for sound, which makes it different from tuba",No
1394,1482,flute and tuba can be discriminated with thin,"flute have (a) reed to make it work, which makes it different from tuba",No
3288,550,screws and pipe can be discriminated with heads,"screws can be used for building, which makes it different from pipe",No
3288,1573,screws and pipe can be discriminated with heads,"screws can be used for shooting, which makes it different from pipe",No
1397,3827,fingers and toe can be discriminated with grab,"fingers is a plural, which makes it different from toe",No
1397,5751,fingers and toe can be discriminated with grab,"fingers is part of (a) the upper body, which makes it different from toe",No
1397,4035,fingers and toe can be discriminated with grab,"fingers can be found upper body, which makes it different from toe",No
1397,14870,fingers and toe can be discriminated with grab,"fingers can be found in your upper body, which makes it different from toe",No
1397,5579,fingers and toe can be discriminated with grab,"fingers is made of upper body parts, which makes it different from toe",No
1408,3786,lemon and strawberry can be discriminated with oval,"lemon have (a) usually inedible skin, which makes it different from strawberry",No
1408,12199,lemon and strawberry can be discriminated with oval,"lemon is yellow, which makes it different from strawberry",No
1408,1706,lemon and strawberry can be discriminated with oval,"lemon is a citrus fruit, which makes it different from strawberry",No
2663,4894,candle and chandelier can be discriminated with wax,"candle can be set alight with match, which makes it different from chandelier",Yes
2663,8965,candle and chandelier can be discriminated with wax,"candle can be used for camping gear, which makes it different from chandelier",No
2663,7808,candle and chandelier can be discriminated with wax,"candle is a nice smelling object, which makes it different from chandelier",No
3783,8417,robe and cloak can be discriminated with cloth,"robe is a white object, which makes it different from cloak",No
1417,4227,mackerel and salmon can be discriminated with scales,"mackerel can come in a tin, which makes it different from salmon",No
1419,2891,paintbrush and crayon can be discriminated with bristles,"paintbrush is made of /mostly made of metal, which makes it different from crayon",No
1419,13832,paintbrush and crayon can be discriminated with bristles,"paintbrush can be used for brushing, which makes it different from crayon",No
1419,7960,paintbrush and crayon can be discriminated with bristles,"paintbrush have (a) bushy tail, which makes it different from crayon",Yes
1420,6612,salmon and shrimp can be discriminated with fins,"salmon is a fish, which makes it different from shrimp",Yes
1420,12251,salmon and shrimp can be discriminated with fins,"salmon have (a) red shell when cooked, which makes it different from shrimp",No
1420,15079,salmon and shrimp can be discriminated with fins,"salmon have (a) fins, which makes it different from shrimp",Yes
1428,13251,freezer and sink can be discriminated with rectangular,"freezer is a electrical appliance, which makes it different from sink",No
1428,12528,freezer and sink can be discriminated with rectangular,"freezer is part of (a) kitchen appliance, which makes it different from sink",No
1431,11734,cucumber and broccoli can be discriminated with seeds,"cucumber is a fruit, which makes it different from broccoli",No
1432,9424,plum and garlic can be discriminated with purple,"plum can be found on a tree or bush, which makes it different from garlic",No
1432,3911,plum and garlic can be discriminated with purple,"plum have (a) single hard pit, which makes it different from garlic",No
1432,1274,plum and garlic can be discriminated with purple,"plum have (a) stone, which makes it different from garlic",No
1432,2815,plum and garlic can be discriminated with purple,"plum is a fruit, which makes it different from garlic",No
3287,14973,kite and starling can be discriminated with string,"kite have (a) large wingspan, which makes it different from starling",No
3099,13055,prune and pineapple can be discriminated with seeds,"prune can be eaten in one bite, which makes it different from pineapple",No
3099,12583,prune and pineapple can be discriminated with seeds,"prune have (a) single hard pit, which makes it different from pineapple",No
3220,13055,prune and pineapple can be discriminated with wrinkled,"prune can be eaten in one bite, which makes it different from pineapple",No
3220,12583,prune and pineapple can be discriminated with wrinkled,"prune have (a) single hard pit, which makes it different from pineapple",No
1448,7458,shoulder and toe can be discriminated with large,"shoulder is part of (a) the upper body, which makes it different from toe",No
1448,3438,shoulder and toe can be discriminated with large,"shoulder is upper body, which makes it different from toe",No
1448,14380,shoulder and toe can be discriminated with large,"shoulder is a joint, which makes it different from toe",No
1448,7638,shoulder and toe can be discriminated with large,"shoulder is a upper body part, which makes it different from toe",No
1448,14373,shoulder and toe can be discriminated with large,"shoulder can be found upper body, which makes it different from toe",No
1448,9774,shoulder and toe can be discriminated with large,"shoulder is a limb, which makes it different from toe",No
1448,11376,shoulder and toe can be discriminated with large,"shoulder can be found in your upper body, which makes it different from toe",No
1448,6665,shoulder and toe can be discriminated with large,"shoulder is made of upper body parts, which makes it different from toe",No
1448,12298,shoulder and toe can be discriminated with large,"shoulder is something humans have two of, which makes it different from toe",No
1448,13292,shoulder and toe can be discriminated with large,"shoulder is part of (a) pair (comes in pairs), which makes it different from toe",No
1449,106,airplane and jet can be discriminated with crashes,"airplane have (a) the ability to fly, which makes it different from jet",No
1456,1720,cat and squirrel can be discriminated with claws,"cat is a common pet, which makes it different from squirrel",No
1462,15221,typewriter and paintbrush can be discriminated with bell,"typewriter can be used for writing, which makes it different from paintbrush",No
1462,9548,typewriter and paintbrush can be discriminated with bell,"typewriter can to paint, which makes it different from paintbrush",No
1462,1545,typewriter and paintbrush can be discriminated with bell,"typewriter can be used for drawing, which makes it different from paintbrush",No
1462,4166,typewriter and paintbrush can be discriminated with bell,"typewriter have (a) keyboard, which makes it different from paintbrush",Yes
1471,9343,tiger and crocodile can be discriminated with claws,"tiger is a type of big cat, which makes it different from crocodile",No
1471,7233,tiger and crocodile can be discriminated with claws,"tiger is a like a cat, which makes it different from crocodile",No
1471,2973,tiger and crocodile can be discriminated with claws,"tiger have (a) fur, which makes it different from crocodile",No
1471,12033,tiger and crocodile can be discriminated with claws,"tiger have (a) horn, which makes it different from crocodile",No
1471,9010,tiger and crocodile can be discriminated with claws,"tiger have (a)  mane (hair on it), which makes it different from crocodile",No
1471,4934,tiger and crocodile can be discriminated with claws,"tiger is fluffy, which makes it different from crocodile",No
3873,6735,saxophone and piano can be discriminated with mouthpiece,"saxophone can be used for blowing, which makes it different from piano",No
3873,2077,saxophone and piano can be discriminated with mouthpiece,"saxophone have (a) reed to make it work, which makes it different from piano",No
3873,14088,saxophone and piano can be discriminated with mouthpiece,"saxophone can be played with mouth, which makes it different from piano",Yes
3873,8924,saxophone and piano can be discriminated with mouthpiece,"saxophone have (a) valves, which makes it different from piano",No
3873,7815,saxophone and piano can be discriminated with mouthpiece,"saxophone is made of strings, which makes it different from piano",No
3873,11414,saxophone and piano can be discriminated with mouthpiece,"saxophone can be held in hand, which makes it different from piano",No
3873,7520,saxophone and piano can be discriminated with mouthpiece,"saxophone can be blown into, which makes it different from piano",Yes
3873,5969,saxophone and piano can be discriminated with mouthpiece,"saxophone is a brass instrument, which makes it different from piano",No
3873,4325,saxophone and piano can be discriminated with mouthpiece,"saxophone is a wind instrument, which makes it different from piano",No
3873,2100,saxophone and piano can be discriminated with mouthpiece,"saxophone is a reeded instrument, which makes it different from piano",No
1481,13229,lamb and potato can be discriminated with fur,"lamb is a n animal, which makes it different from potato",No
1481,4637,lamb and potato can be discriminated with fur,"lamb is a animal, which makes it different from potato",No
1481,10801,lamb and potato can be discriminated with fur,"lamb can eating, which makes it different from potato",No
1481,9546,lamb and potato can be discriminated with fur,"lamb is a meat or animal, which makes it different from potato",No
1481,558,lamb and potato can be discriminated with fur,"lamb is furry, which makes it different from potato",Yes
1493,6583,father and king can be discriminated with family,"father is a family member, which makes it different from king",Yes
1493,4081,father and king can be discriminated with family,"father is a direct relation, which makes it different from king",No
1493,13102,father and king can be discriminated with family,"father is a male, which makes it different from king",No
1493,401,father and king can be discriminated with family,"father is a family member, which makes it different from king",Yes
1496,4756,cabin and hut can be discriminated with fireplaces,"cabin is a place to live permanently, which makes it different from hut",No
1506,13358,mirror and lamp can be discriminated with sizes,"mirror can be found on a wall or ceiling, which makes it different from lamp",No
1892,3355,rabbit and goat can be discriminated with hops,"rabbit is small, which makes it different from goat",No
1892,5573,rabbit and goat can be discriminated with hops,"rabbit is a teeth, which makes it different from goat",No
1515,6742,trumpet and saxophone can be discriminated with valves,"trumpet can be used for sound, which makes it different from saxophone",No
1515,14412,trumpet and saxophone can be discriminated with valves,"trumpet have (a) 3 buttons exactly, which makes it different from saxophone",No
1515,6251,trumpet and saxophone can be discriminated with valves,"trumpet have (a) start with a t, which makes it different from saxophone",No
1515,3247,trumpet and saxophone can be discriminated with valves,"trumpet have (a) tube, which makes it different from saxophone",No
1964,912,blender and dishwasher can be discriminated with blades,"blender can be held in your hand, which makes it different from dishwasher",No
1964,10118,blender and dishwasher can be discriminated with blades,"blender can fit a puppy inside, which makes it different from dishwasher",No
1964,2680,blender and dishwasher can be discriminated with blades,"blender can be used for making food, which makes it different from dishwasher",Yes
1964,14697,blender and dishwasher can be discriminated with blades,"blender can be found on a countertop, which makes it different from dishwasher",No
2523,3724,shoes and bag can be discriminated with heels,"shoes can be found on your feet, which makes it different from bag",No
2523,10324,shoes and bag can be discriminated with heels,"shoes is a piece of clothing, which makes it different from bag",No
2523,6524,shoes and bag can be discriminated with heels,"shoes can be found on lower body, which makes it different from bag",No
2523,1069,shoes and bag can be discriminated with heels,"shoes is part of (a) lower waistline, which makes it different from bag",No
1538,7806,eel and lobster can be discriminated with electrical,"eel is a fish, which makes it different from lobster",No
1538,8374,eel and lobster can be discriminated with electrical,"eel can be found at sea, which makes it different from lobster",No
1538,14892,eel and lobster can be discriminated with electrical,"eel have (a) fins, which makes it different from lobster",No
1548,11423,cherry and orange can be discriminated with pit,"cherry can be eaten in one bite, which makes it different from orange",No
1548,881,cherry and orange can be discriminated with pit,"cherry have (a) eatable shell or peel, which makes it different from orange",No
1548,13012,cherry and orange can be discriminated with pit,"cherry have (a) single hard pit, which makes it different from orange",Yes
1548,14693,cherry and orange can be discriminated with pit,"cherry is a fruit, which makes it different from orange",No
2390,3902,vulture and woodpecker can be discriminated with bald,"vulture have (a) large wing span, which makes it different from woodpecker",No
2390,12854,vulture and woodpecker can be discriminated with bald,"vulture is a predator, which makes it different from woodpecker",No
2390,11216,vulture and woodpecker can be discriminated with bald,"vulture have (a) large wingspan, which makes it different from woodpecker",No
1562,12760,avocado and pepper can be discriminated with pit,"avocado is green, which makes it different from pepper",No
