reference_id,candidate_id,reference_statement,candidate_statement,overlap
1157,14530,pepper and garlic can be discriminated with pieces,"pepper is a vegetable, which makes it different from garlic",No
1157,10733,pepper and garlic can be discriminated with pieces,"pepper have (a) seeds, which makes it different from garlic",No
1163,15420,pipe and tank can be discriminated with hollow,"pipe can be used for daily usage, which makes it different from tank",No
1163,6986,pipe and tank can be discriminated with hollow,"pipe can be used in home, which makes it different from tank",No
1163,13914,pipe and tank can be discriminated with hollow,"pipe can be found at home, which makes it different from tank",No
1163,10602,pipe and tank can be discriminated with hollow,"pipe can transport liquids, which makes it different from tank",No
1163,6105,pipe and tank can be discriminated with hollow,"pipe is circular, which makes it different from tank",No
1163,310,pipe and tank can be discriminated with hollow,"pipe can commonly be found at home, which makes it different from tank",No
1163,14068,pipe and tank can be discriminated with hollow,"pipe can be used for harm, which makes it different from tank",No
1165,392,gate and house can be discriminated with latch,"gate is a component of a home, which makes it different from house",No
1165,2500,gate and house can be discriminated with latch,"gate can be found at your home, which makes it different from house",No
1169,3404,lobster and shrimp can be discriminated with claws,"lobster have (a) big claws, which makes it different from shrimp",Yes
1169,14956,lobster and shrimp can be discriminated with claws,"lobster have (a) claws, which makes it different from shrimp",Yes
1169,12044,lobster and shrimp can be discriminated with claws,"lobster have (a) red shell when cooked, which makes it different from shrimp",No
3835,4802,belt and wheel can be discriminated with buckles,"belt can be used for restraining things, which makes it different from wheel",No
1173,9143,celery and broccoli can be discriminated with stringy,"celery is something people usually eat raw, which makes it different from broccoli",No
1174,3083,comb and scissors can be discriminated with thin,"comb can be used for grooming, which makes it different from scissors",No
3087,2796,sink and microwave can be discriminated with enamel,"sink can hold water, which makes it different from microwave",No
1182,1182,bungalow and apartment can be discriminated with levels,"bungalow have (a) start with a b, which makes it different from apartment",No
1182,12527,bungalow and apartment can be discriminated with levels,"bungalow is for the rich, which makes it different from apartment",No
1182,6785,bungalow and apartment can be discriminated with levels,"bungalow is beginning with a letter b, which makes it different from apartment",No
3705,6820,church and house can be discriminated with seats,"church is a religion buildings, which makes it different from house",No
3705,3736,church and house can be discriminated with seats,"church is a religious place, which makes it different from house",No
3705,14182,church and house can be discriminated with seats,"church is a public building (typically), which makes it different from house",No
3705,9558,church and house can be discriminated with seats,"church can be used for religious gatherings, which makes it different from house",No
3705,5943,church and house can be discriminated with seats,"church can be used for a place of worship, which makes it different from house",No
2984,6564,pen and stick can be discriminated with ink,"pen can writing, which makes it different from stick",Yes
2984,1645,pen and stick can be discriminated with ink,"pen can be used for drawing or painting, which makes it different from stick",Yes
2984,11641,pen and stick can be discriminated with ink,"pen can be found construction site, which makes it different from stick",No
2984,10473,pen and stick can be discriminated with ink,"pen can be used for writing/drawing, which makes it different from stick",Yes
2984,6327,pen and stick can be discriminated with ink,"pen can be used for writing, which makes it different from stick",Yes
2486,692,skirt and dress can be discriminated with lengths,"skirt can keep legs warm, which makes it different from dress",No
2486,5991,skirt and dress can be discriminated with lengths,"skirt can be found on lower body, which makes it different from dress",No
2486,2112,skirt and dress can be discriminated with lengths,"skirt is worn below the waist, which makes it different from dress",No
2486,7897,skirt and dress can be discriminated with lengths,"skirt is a worn on the lower body, which makes it different from dress",No
2486,3981,skirt and dress can be discriminated with lengths,"skirt can be used for covering legs, which makes it different from dress",No
2486,8211,skirt and dress can be discriminated with lengths,"skirt can keep 2 legs covered, which makes it different from dress",No
1208,7737,buzzard and kite can be discriminated with flies,"buzzard is a predator, which makes it different from kite",No
1715,2224,rattlesnake and coyote can be discriminated with slender,"rattlesnake can hunt other animals, which makes it different from coyote",No
1499,2224,rattlesnake and coyote can be discriminated with slithers,"rattlesnake can hunt other animals, which makes it different from coyote",No
1214,12928,eggplant and garlic can be discriminated with purple,"eggplant can be used for meat replacement, which makes it different from garlic",No
1214,5458,eggplant and garlic can be discriminated with purple,"eggplant have (a) any green on it, which makes it different from garlic",No
2610,12928,eggplant and garlic can be discriminated with seeds,"eggplant can be used for meat replacement, which makes it different from garlic",No
2610,5458,eggplant and garlic can be discriminated with seeds,"eggplant have (a) any green on it, which makes it different from garlic",No
1215,6463,saxophone and violin can be discriminated with reeds,"saxophone can usually be played  with mouth, which makes it different from violin",No
1215,14146,saxophone and violin can be discriminated with reeds,"saxophone is a wind instrument, which makes it different from violin",No
1855,11831,kettle and cupboard can be discriminated with electrical,"kettle is a electrical appliance, which makes it different from cupboard",Yes
1855,8563,kettle and cupboard can be discriminated with electrical,"kettle can be plugged in, which makes it different from cupboard",Yes
1855,1215,kettle and cupboard can be discriminated with electrical,"kettle can hold water, which makes it different from cupboard",No
1855,7974,kettle and cupboard can be discriminated with electrical,"kettle can be used for heating items up, which makes it different from cupboard",No
1855,2983,kettle and cupboard can be discriminated with electrical,"kettle is made of /mostly made of metal, which makes it different from cupboard",No
1855,15294,kettle and cupboard can be discriminated with electrical,"kettle is part of (a) kitchen appliance, which makes it different from cupboard",No
1226,9916,bed and sofa can be discriminated with sizes,"bed is made of wood typically, which makes it different from sofa",No
1226,8298,bed and sofa can be discriminated with sizes,"bed can be found in the room you sleep, which makes it different from sofa",No
1226,7055,bed and sofa can be discriminated with sizes,"bed is made of wood, which makes it different from sofa",No
2585,9916,bed and sofa can be discriminated with springs,"bed is made of wood typically, which makes it different from sofa",No
2585,8298,bed and sofa can be discriminated with springs,"bed can be found in the room you sleep, which makes it different from sofa",No
2585,7055,bed and sofa can be discriminated with springs,"bed is made of wood, which makes it different from sofa",No
2527,2047,caribou and cougar can be discriminated with antlers,"caribou have (a) horn, which makes it different from cougar",Yes
2527,10633,caribou and cougar can be discriminated with antlers,"caribou is a herbivore, which makes it different from cougar",No
2527,2028,caribou and cougar can be discriminated with antlers,"caribou can be used for travel, which makes it different from cougar",No
2527,6275,caribou and cougar can be discriminated with antlers,"caribou have (a) antlers or tusks, which makes it different from cougar",Yes
2527,6008,caribou and cougar can be discriminated with antlers,"caribou is a has horns, which makes it different from cougar",Yes
2527,4444,caribou and cougar can be discriminated with antlers,"caribou have (a) antler, which makes it different from cougar",Yes
3581,9169,shirt and socks can be discriminated with sleeves,"shirt have (a) sleeves, which makes it different from socks",Yes
3581,2298,shirt and socks can be discriminated with sleeves,"shirt can be found on your upper torso, which makes it different from socks",No
1239,6746,alligator and iguana can be discriminated with swims,"alligator is a amphibian, which makes it different from iguana",No
1239,12634,alligator and iguana can be discriminated with swims,"alligator can be found in the water, which makes it different from iguana",Yes
1239,1416,alligator and iguana can be discriminated with swims,"alligator is dangerous, which makes it different from iguana",No
1239,5246,alligator and iguana can be discriminated with swims,"alligator can be found in a river, which makes it different from iguana",Yes
1239,2449,alligator and iguana can be discriminated with swims,"alligator can go under underwater, which makes it different from iguana",Yes
1250,6585,lobster and chicken can be discriminated with swims,"lobster is a water animal, which makes it different from chicken",Yes
1251,13562,trumpet and guitar can be discriminated with valves,"trumpet can be played with mouth, which makes it different from guitar",No
1251,13566,trumpet and guitar can be discriminated with valves,"trumpet can usually be played  with mouth, which makes it different from guitar",No
1251,5370,trumpet and guitar can be discriminated with valves,"trumpet can be blown into, which makes it different from guitar",No
1251,289,trumpet and guitar can be discriminated with valves,"trumpet is a brass instrument, which makes it different from guitar",No
1251,10559,trumpet and guitar can be discriminated with valves,"trumpet have (a) tube, which makes it different from guitar",No
1251,12873,trumpet and guitar can be discriminated with valves,"trumpet is a wind instrument, which makes it different from guitar",No
1255,7675,kite and falcon can be discriminated with string,"kite can be found at a beach, which makes it different from falcon",No
1478,11876,shoes and trousers can be discriminated with buckles,"shoes can be found on your feet, which makes it different from trousers",No
1478,5642,shoes and trousers can be discriminated with buckles,"shoes can be found foot, which makes it different from trousers",No
1478,2593,shoes and trousers can be discriminated with buckles,"shoes can be used for feet, which makes it different from trousers",No
1478,1748,shoes and trousers can be discriminated with buckles,"shoes can be used for wearing on your feet, which makes it different from trousers",No
1258,5195,boat and airplane can be discriminated with floats,"boat can float, which makes it different from airplane",Yes
1258,11781,boat and airplane can be discriminated with floats,"boat can be found on water, which makes it different from airplane",No
1266,4697,boat and raft can be discriminated with motor,"boat is made of metal, which makes it different from raft",No
1266,6961,boat and raft can be discriminated with motor,"boat have (a) engine, which makes it different from raft",Yes
1266,6130,boat and raft can be discriminated with motor,"boat have (a) motor, which makes it different from raft",Yes
1266,12694,boat and raft can be discriminated with motor,"boat have (a) an engine, which makes it different from raft",Yes
1327,14377,skirt and pants can be discriminated with colourful,"skirt can be used for by mainly women, which makes it different from pants",No
1327,6610,skirt and pants can be discriminated with colourful,"skirt is a typically female clothing item, which makes it different from pants",No
1274,10588,eagle and woodpecker can be discriminated with claws,"eagle have (a) large wing span, which makes it different from woodpecker",No
1274,7625,eagle and woodpecker can be discriminated with claws,"eagle is a predator, which makes it different from woodpecker",No
1274,472,eagle and woodpecker can be discriminated with claws,"eagle have (a) large wingspan, which makes it different from woodpecker",No
3611,13885,shirt and shoes can be discriminated with buttons,"shirt can be found on your upper torso, which makes it different from shoes",No
3611,8540,shirt and shoes can be discriminated with buttons,"shirt have (a) sleeves, which makes it different from shoes",No
3611,11298,shirt and shoes can be discriminated with buttons,"shirt is a piece of clothing, which makes it different from shoes",No
1759,13885,shirt and shoes can be discriminated with sleeves,"shirt can be found on your upper torso, which makes it different from shoes",No
1759,8540,shirt and shoes can be discriminated with sleeves,"shirt have (a) sleeves, which makes it different from shoes",No
1759,11298,shirt and shoes can be discriminated with sleeves,"shirt is a piece of clothing, which makes it different from shoes",No
1753,4529,tray and cupboard can be discriminated with square,"tray is made of /mostly made of metal, which makes it different from cupboard",No
1287,10850,catfish and crab can be discriminated with garbage,"catfish is a fish, which makes it different from crab",No
1287,3636,catfish and crab can be discriminated with garbage,"catfish have (a) fins, which makes it different from crab",No
3929,14549,bag and sack can be discriminated with handles,"bag can be found on your upper torso, which makes it different from sack",No
3929,11091,bag and sack can be discriminated with handles,"bag is worn by woman (usually), which makes it different from sack",No
2087,5418,vulture and kite can be discriminated with flies,"vulture is a predator, which makes it different from kite",No
2087,12822,vulture and kite can be discriminated with flies,"vulture have (a) large wing span, which makes it different from kite",No
2087,8715,vulture and kite can be discriminated with flies,"vulture is a alive, which makes it different from kite",No
2087,10734,vulture and kite can be discriminated with flies,"vulture is able to be domesticated, which makes it different from kite",No
2087,4677,vulture and kite can be discriminated with flies,"vulture can attack others, which makes it different from kite",No
2594,9318,fridge and dishwasher can be discriminated with drawers,"fridge can make things cold, which makes it different from dishwasher",No
2594,10554,fridge and dishwasher can be discriminated with drawers,"fridge can keep food fresh, which makes it different from dishwasher",No
2594,9327,fridge and dishwasher can be discriminated with drawers,"fridge can change temperature of things, which makes it different from dishwasher",No
2594,6977,fridge and dishwasher can be discriminated with drawers,"fridge can be used for storing food, which makes it different from dishwasher",Yes
1299,9318,fridge and dishwasher can be discriminated with shelves,"fridge can make things cold, which makes it different from dishwasher",No
1299,10554,fridge and dishwasher can be discriminated with shelves,"fridge can keep food fresh, which makes it different from dishwasher",No
1299,9327,fridge and dishwasher can be discriminated with shelves,"fridge can change temperature of things, which makes it different from dishwasher",No
1299,6977,fridge and dishwasher can be discriminated with shelves,"fridge can be used for storing food, which makes it different from dishwasher",No
1301,305,vulture and eagle can be discriminated with talons,"vulture have (a) long beak, which makes it different from eagle",No
1303,1853,boots and jeans can be discriminated with soles,"boots can be found on your feet, which makes it different from jeans",No
1303,9254,boots and jeans can be discriminated with soles,"boots can be found foot, which makes it different from jeans",No
1303,13116,boots and jeans can be discriminated with soles,"boots can be used for feet, which makes it different from jeans",No
1303,6876,boots and jeans can be discriminated with soles,"boots can be used for wearing on your feet, which makes it different from jeans",No
1305,131,cod and chicken can be discriminated with gills,"cod is a fish, which makes it different from chicken",Yes
1305,1838,cod and chicken can be discriminated with gills,"cod is a water animal, which makes it different from chicken",No
1305,8777,cod and chicken can be discriminated with gills,"cod can be found at sea, which makes it different from chicken",No
1305,3205,cod and chicken can be discriminated with gills,"cod have (a) fins, which makes it different from chicken",No
3493,2566,pants and shirt can be discriminated with cuffs,"pants can be found on lower body, which makes it different from shirt",No
3493,5772,pants and shirt can be discriminated with cuffs,"pants is worn below the waist, which makes it different from shirt",No
3493,15372,pants and shirt can be discriminated with cuffs,"pants is a worn on the lower body, which makes it different from shirt",No
3493,13617,pants and shirt can be discriminated with cuffs,"pants can be used for covering legs, which makes it different from shirt",No
3493,6928,pants and shirt can be discriminated with cuffs,"pants is part of (a) lower waistline, which makes it different from shirt",No
3070,2566,pants and shirt can be discriminated with loops,"pants can be found on lower body, which makes it different from shirt",No
3070,5772,pants and shirt can be discriminated with loops,"pants is worn below the waist, which makes it different from shirt",No
3070,15372,pants and shirt can be discriminated with loops,"pants is a worn on the lower body, which makes it different from shirt",No
3070,13617,pants and shirt can be discriminated with loops,"pants can be used for covering legs, which makes it different from shirt",No
3070,6928,pants and shirt can be discriminated with loops,"pants is part of (a) lower waistline, which makes it different from shirt",No
1679,13262,crocodile and goat can be discriminated with animals,"crocodile is eat meat, which makes it different from goat",No
1679,13685,crocodile and goat can be discriminated with animals,"crocodile is a teeth, which makes it different from goat",No
1679,11854,crocodile and goat can be discriminated with animals,"crocodile is carnivorous, which makes it different from goat",No
2227,1823,eagle and stork can be discriminated with claws,"eagle have (a) large wing span, which makes it different from stork",No
2227,11278,eagle and stork can be discriminated with claws,"eagle is a predator, which makes it different from stork",No
1324,369,lemon and pepper can be discriminated with oval,"lemon is a fruit, which makes it different from pepper",No
1331,1758,wasp and beetle can be discriminated with stings,"wasp can fly, which makes it different from beetle",No
1331,4230,wasp and beetle can be discriminated with stings,"wasp have (a) wings, which makes it different from beetle",No
1331,5728,wasp and beetle can be discriminated with stings,"wasp is typically able to fly, which makes it different from beetle",No
1331,15056,wasp and beetle can be discriminated with stings,"wasp can flying, which makes it different from beetle",No
2526,1758,wasp and beetle can be discriminated with stinger,"wasp can fly, which makes it different from beetle",No
2526,4230,wasp and beetle can be discriminated with stinger,"wasp have (a) wings, which makes it different from beetle",No
2526,5728,wasp and beetle can be discriminated with stinger,"wasp is typically able to fly, which makes it different from beetle",No
2526,15056,wasp and beetle can be discriminated with stinger,"wasp can flying, which makes it different from beetle",No
1336,1880,rattlesnake and snail can be discriminated with scales,"rattlesnake is a long animal, which makes it different from snail",No
1336,6878,rattlesnake and snail can be discriminated with scales,"rattlesnake is a reptile, which makes it different from snail",No
3406,1880,rattlesnake and snail can be discriminated with bites,"rattlesnake is a long animal, which makes it different from snail",No
3406,6878,rattlesnake and snail can be discriminated with bites,"rattlesnake is a reptile, which makes it different from snail",No
2952,1880,rattlesnake and snail can be discriminated with slithers,"rattlesnake is a long animal, which makes it different from snail",No
2952,6878,rattlesnake and snail can be discriminated with slithers,"rattlesnake is a reptile, which makes it different from snail",No
3759,2792,bagpipe and trombone can be discriminated with bag,"bagpipe is made of strings, which makes it different from trombone",No
1344,14226,mug and bottle can be discriminated with message,"mug have (a) handle, which makes it different from bottle",No
1344,9775,mug and bottle can be discriminated with message,"mug is made of ceramic materials, which makes it different from bottle",No
1345,785,magazine and radio can be discriminated with pages,"magazine is made of paper, which makes it different from radio",Yes
1346,4103,kettle and freezer can be discriminated with boils,"kettle can be plugged in, which makes it different from freezer",No
1346,12619,kettle and freezer can be discriminated with boils,"kettle can be found on a countertop, which makes it different from freezer",No
1346,6757,kettle and freezer can be discriminated with boils,"kettle can be used for heating items up, which makes it different from freezer",Yes
2154,2901,orange and garlic can be discriminated with sections,"orange have (a) usually inedible skin, which makes it different from garlic",No
2154,13653,orange and garlic can be discriminated with sections,"orange is a red  or orang, which makes it different from garlic",No
2154,9117,orange and garlic can be discriminated with sections,"orange can be found on a tree or bush, which makes it different from garlic",No
2154,3615,orange and garlic can be discriminated with sections,"orange is a citrus fruit, which makes it different from garlic",No
2154,152,orange and garlic can be discriminated with sections,"orange is a fruit, which makes it different from garlic",No
2154,1842,orange and garlic can be discriminated with sections,"orange is a citrus fruit, which makes it different from garlic",No
2154,505,orange and garlic can be discriminated with sections,"orange have (a) seeds, which makes it different from garlic",No
1727,225,mole and raccoon can be discriminated with burrows,"mole can go underground, which makes it different from raccoon",Yes
1727,94,mole and raccoon can be discriminated with burrows,"mole is 4 letters long, which makes it different from raccoon",No
1727,7397,mole and raccoon can be discriminated with burrows,"mole can be found underground, which makes it different from raccoon",Yes
1350,225,mole and raccoon can be discriminated with holes,"mole can go underground, which makes it different from raccoon",Yes
1350,94,mole and raccoon can be discriminated with holes,"mole is 4 letters long, which makes it different from raccoon",No
1350,7397,mole and raccoon can be discriminated with holes,"mole can be found underground, which makes it different from raccoon",Yes
2086,14502,pants and dress can be discriminated with seams,"pants can keep legs warm, which makes it different from dress",No
2086,8927,pants and dress can be discriminated with seams,"pants can be found on lower body, which makes it different from dress",No
2086,621,pants and dress can be discriminated with seams,"pants is worn below the waist, which makes it different from dress",No
2086,9312,pants and dress can be discriminated with seams,"pants is part of (a) pair, which makes it different from dress",No
2086,2773,pants and dress can be discriminated with seams,"pants is a worn on the lower body, which makes it different from dress",No
2086,4266,pants and dress can be discriminated with seams,"pants have (a) two seperate pant legs, which makes it different from dress",No
2086,4616,pants and dress can be discriminated with seams,"pants can be used for covering legs, which makes it different from dress",No
2086,2489,pants and dress can be discriminated with seams,"pants can keep 2 legs covered, which makes it different from dress",No
1357,13779,bottle and tray can be discriminated with lid,"bottle is made of metal, which makes it different from tray",No
3818,13779,bottle and tray can be discriminated with cork,"bottle is made of metal, which makes it different from tray",No
1360,8231,spatula and brush can be discriminated with rubber,"spatula is made of /mostly made of metal, which makes it different from brush",No
1361,14485,alligator and rattlesnake can be discriminated with swims,"alligator can live in water, which makes it different from rattlesnake",Yes
1361,6606,alligator and rattlesnake can be discriminated with swims,"alligator have (a)  4 limbs, which makes it different from rattlesnake",No
1361,975,alligator and rattlesnake can be discriminated with swims,"alligator is a amphibian, which makes it different from rattlesnake",Yes
1361,11186,alligator and rattlesnake can be discriminated with swims,"alligator is living in water, which makes it different from rattlesnake",Yes
1361,11665,alligator and rattlesnake can be discriminated with swims,"alligator can walk on 4 legs, which makes it different from rattlesnake",No
1361,14861,alligator and rattlesnake can be discriminated with swims,"alligator have (a) legs, which makes it different from rattlesnake",No
1361,2835,alligator and rattlesnake can be discriminated with swims,"alligator can be found in the water, which makes it different from rattlesnake",Yes
1361,11502,alligator and rattlesnake can be discriminated with swims,"alligator can go under underwater, which makes it different from rattlesnake",Yes
2359,3848,tank and barrel can be discriminated with sizes,"tank is made for violence, which makes it different from barrel",No
2359,8093,tank and barrel can be discriminated with sizes,"tank is a weapon, which makes it different from barrel",No
2359,3675,tank and barrel can be discriminated with sizes,"tank can be used for shooting, which makes it different from barrel",No
2359,6870,tank and barrel can be discriminated with sizes,"tank can destroy a building, which makes it different from barrel",No
2359,7347,tank and barrel can be discriminated with sizes,"tank can be used for firing artillery, which makes it different from barrel",No
2359,8657,tank and barrel can be discriminated with sizes,"tank can used in war, which makes it different from barrel",No
2359,8464,tank and barrel can be discriminated with sizes,"tank can use electricity, which makes it different from barrel",No
1364,1109,wheel and clamp can be discriminated with rims,"wheel can be found kitchen, which makes it different from clamp",No
1364,3500,wheel and clamp can be discriminated with rims,"wheel is part of (a) tire, which makes it different from clamp",No
1364,652,wheel and clamp can be discriminated with rims,"wheel can be used for a vehicle, which makes it different from clamp",No
1365,1639,kite and hawk can be discriminated with plastic,"kite is part of (a) wild life, which makes it different from hawk",No
1365,7973,kite and hawk can be discriminated with plastic,"kite can be found at a beach, which makes it different from hawk",No
1365,7676,kite and hawk can be discriminated with plastic,"kite have (a) large wingspan, which makes it different from hawk",No
2971,13918,plate and pipe can be discriminated with sizes,"plate is part of a car, which makes it different from pipe",No
3947,11635,canoe and yacht can be discriminated with tips,"canoe is colored red, which makes it different from yacht",No
1367,11635,canoe and yacht can be discriminated with fibreglass,"canoe is colored red, which makes it different from yacht",No
3916,10229,flute and piano can be discriminated with thin,"flute can be used for blowing, which makes it different from piano",No
3916,1363,flute and piano can be discriminated with thin,"flute have (a) reed to make it work, which makes it different from piano",No
3916,4499,flute and piano can be discriminated with thin,"flute can be played with mouth, which makes it different from piano",No
3916,1801,flute and piano can be discriminated with thin,"flute have (a) valves, which makes it different from piano",No
3916,10212,flute and piano can be discriminated with thin,"flute can be held in hand, which makes it different from piano",No
3916,3121,flute and piano can be discriminated with thin,"flute can be blown into, which makes it different from piano",No
3916,10028,flute and piano can be discriminated with thin,"flute is a wind instrument, which makes it different from piano",No
1370,10229,flute and piano can be discriminated with holes,"flute can be used for blowing, which makes it different from piano",No
1370,1363,flute and piano can be discriminated with holes,"flute have (a) reed to make it work, which makes it different from piano",No
1370,4499,flute and piano can be discriminated with holes,"flute can be played with mouth, which makes it different from piano",No
1370,1801,flute and piano can be discriminated with holes,"flute have (a) valves, which makes it different from piano",No
1370,10212,flute and piano can be discriminated with holes,"flute can be held in hand, which makes it different from piano",No
1370,3121,flute and piano can be discriminated with holes,"flute can be blown into, which makes it different from piano",No
1370,10028,flute and piano can be discriminated with holes,"flute is a wind instrument, which makes it different from piano",No
1386,6238,tank and wheel can be discriminated with sizes,"tank is a vessel, which makes it different from wheel",No
1386,12349,tank and wheel can be discriminated with sizes,"tank have (a) an engine, which makes it different from wheel",No
1386,3820,tank and wheel can be discriminated with sizes,"tank is made for violence, which makes it different from wheel",No
1386,4675,tank and wheel can be discriminated with sizes,"tank can be used for shooting, which makes it different from wheel",No
1386,10767,tank and wheel can be discriminated with sizes,"tank can destroy a building, which makes it different from wheel",No
1386,11756,tank and wheel can be discriminated with sizes,"tank is consuming fuel, which makes it different from wheel",No
1386,2307,tank and wheel can be discriminated with sizes,"tank can be used for land suitable one, which makes it different from wheel",No
1386,8407,tank and wheel can be discriminated with sizes,"tank can used in war, which makes it different from wheel",No
1386,10379,tank and wheel can be discriminated with sizes,"tank can use electricity, which makes it different from wheel",No
2632,8295,prune and peach can be discriminated with wrinkled,"prune can be eaten in one bite, which makes it different from peach",No
1398,12757,caribou and hyena can be discriminated with herds,"caribou have (a) horn, which makes it different from hyena",No
1398,4171,caribou and hyena can be discriminated with herds,"caribou is a herbivore, which makes it different from hyena",No
1398,9423,caribou and hyena can be discriminated with herds,"caribou have (a) antlers or tusks, which makes it different from hyena",No
1398,13802,caribou and hyena can be discriminated with herds,"caribou can be used for travel, which makes it different from hyena",No
1398,12963,caribou and hyena can be discriminated with herds,"caribou is a has horns, which makes it different from hyena",No
1398,9199,caribou and hyena can be discriminated with herds,"caribou have (a) antler, which makes it different from hyena",No
2314,807,wheel and truck can be discriminated with rolls,"wheel have (a) two rows of seats, which makes it different from truck",No
3511,807,wheel and truck can be discriminated with rims,"wheel have (a) two rows of seats, which makes it different from truck",No
3059,4894,candle and chandelier can be discriminated with wick,"candle can be set alight with match, which makes it different from chandelier",No
3059,8965,candle and chandelier can be discriminated with wick,"candle can be used for camping gear, which makes it different from chandelier",No
3059,7808,candle and chandelier can be discriminated with wick,"candle is a nice smelling object, which makes it different from chandelier",No
1413,3092,dishwasher and toilet can be discriminated with buttons,"dishwasher is a electrical appliance, which makes it different from toilet",No
1413,6894,dishwasher and toilet can be discriminated with buttons,"dishwasher can be plugged in, which makes it different from toilet",No
1413,10019,dishwasher and toilet can be discriminated with buttons,"dishwasher is made of /mostly made of metal, which makes it different from toilet",No
1413,12394,dishwasher and toilet can be discriminated with buttons,"dishwasher is part of (a) kitchen appliance, which makes it different from toilet",No
1413,3750,dishwasher and toilet can be discriminated with buttons,"dishwasher is a appliance in the kitchen, which makes it different from toilet",No
2378,8669,seagull and sparrow can be discriminated with garbage,"seagull have (a) large wingspan, which makes it different from sparrow",No
2378,6332,seagull and sparrow can be discriminated with garbage,"seagull is a predator, which makes it different from sparrow",No
3780,13724,cat and cow can be discriminated with mice,"cat have (a) fur, which makes it different from cow",No
3780,14331,cat and cow can be discriminated with mice,"cat is carnivorous, which makes it different from cow",No
3780,11874,cat and cow can be discriminated with mice,"cat is a typical pet, which makes it different from cow",No
3780,9490,cat and cow can be discriminated with mice,"cat is a common pet, which makes it different from cow",No
3780,5109,cat and cow can be discriminated with mice,"cat can be kept inside a bedroom, which makes it different from cow",No
3780,8041,cat and cow can be discriminated with mice,"cat can be used for food products, which makes it different from cow",No
3780,12204,cat and cow can be discriminated with mice,"cat is fluffy, which makes it different from cow",No
1431,11734,cucumber and broccoli can be discriminated with seeds,"cucumber is a fruit, which makes it different from broccoli",No
1444,7633,pear and garlic can be discriminated with stem,"pear is yellow, which makes it different from garlic",No
1444,8497,pear and garlic can be discriminated with stem,"pear can be found on a tree or bush, which makes it different from garlic",No
1444,11951,pear and garlic can be discriminated with stem,"pear is a fruit, which makes it different from garlic",No
3220,13055,prune and pineapple can be discriminated with wrinkled,"prune can be eaten in one bite, which makes it different from pineapple",No
3220,12583,prune and pineapple can be discriminated with wrinkled,"prune have (a) single hard pit, which makes it different from pineapple",No
3159,106,airplane and jet can be discriminated with propeller,"airplane have (a) the ability to fly, which makes it different from jet",No
1449,106,airplane and jet can be discriminated with crashes,"airplane have (a) the ability to fly, which makes it different from jet",No
1451,4590,screwdriver and pencil can be discriminated with heads,"screwdriver can be used for driving screws, which makes it different from pencil",No
1451,8736,screwdriver and pencil can be discriminated with heads,"screwdriver is made of /mostly made of metal, which makes it different from pencil",No
1451,13040,screwdriver and pencil can be discriminated with heads,"screwdriver can be used for drawing, which makes it different from pencil",No
1451,3703,screwdriver and pencil can be discriminated with heads,"screwdriver is a construction tool, which makes it different from pencil",No
1456,1720,cat and squirrel can be discriminated with claws,"cat is a common pet, which makes it different from squirrel",No
3719,14165,garlic and broccoli can be discriminated with bulbs,"garlic is a purple vegetable, which makes it different from broccoli",No
3719,3501,garlic and broccoli can be discriminated with bulbs,"garlic is a fruit, which makes it different from broccoli",No
1462,15221,typewriter and paintbrush can be discriminated with bell,"typewriter can be used for writing, which makes it different from paintbrush",No
1462,9548,typewriter and paintbrush can be discriminated with bell,"typewriter can to paint, which makes it different from paintbrush",No
1462,1545,typewriter and paintbrush can be discriminated with bell,"typewriter can be used for drawing, which makes it different from paintbrush",No
1462,4166,typewriter and paintbrush can be discriminated with bell,"typewriter have (a) keyboard, which makes it different from paintbrush",No
2960,15221,typewriter and paintbrush can be discriminated with electronic,"typewriter can be used for writing, which makes it different from paintbrush",No
2960,9548,typewriter and paintbrush can be discriminated with electronic,"typewriter can to paint, which makes it different from paintbrush",No
2960,1545,typewriter and paintbrush can be discriminated with electronic,"typewriter can be used for drawing, which makes it different from paintbrush",No
2960,4166,typewriter and paintbrush can be discriminated with electronic,"typewriter have (a) keyboard, which makes it different from paintbrush",No
1471,9343,tiger and crocodile can be discriminated with claws,"tiger is a type of big cat, which makes it different from crocodile",No
1471,7233,tiger and crocodile can be discriminated with claws,"tiger is a like a cat, which makes it different from crocodile",No
1471,2973,tiger and crocodile can be discriminated with claws,"tiger have (a) fur, which makes it different from crocodile",No
1471,12033,tiger and crocodile can be discriminated with claws,"tiger have (a) horn, which makes it different from crocodile",No
1471,9010,tiger and crocodile can be discriminated with claws,"tiger have (a)  mane (hair on it), which makes it different from crocodile",No
1471,4934,tiger and crocodile can be discriminated with claws,"tiger is fluffy, which makes it different from crocodile",No
2976,6735,saxophone and piano can be discriminated with reeds,"saxophone can be used for blowing, which makes it different from piano",No
2976,2077,saxophone and piano can be discriminated with reeds,"saxophone have (a) reed to make it work, which makes it different from piano",Yes
2976,14088,saxophone and piano can be discriminated with reeds,"saxophone can be played with mouth, which makes it different from piano",No
2976,8924,saxophone and piano can be discriminated with reeds,"saxophone have (a) valves, which makes it different from piano",No
2976,7815,saxophone and piano can be discriminated with reeds,"saxophone is made of strings, which makes it different from piano",No
2976,11414,saxophone and piano can be discriminated with reeds,"saxophone can be held in hand, which makes it different from piano",No
