reference_id,candidate_id,reference_statement,candidate_statement,overlap
935,11860,harp and saxophone can be discriminated with wood,"harp have (a) strings, which makes it different from saxophone",No
935,11691,harp and saxophone can be discriminated with wood,"harp is made of strings, which makes it different from saxophone",No
936,9960,squirrel and rattlesnake can be discriminated with legs,"squirrel have (a)  4 limbs, which makes it different from rattlesnake",Yes
936,9561,squirrel and rattlesnake can be discriminated with legs,"squirrel is part of (a) water, which makes it different from rattlesnake",No
936,7502,squirrel and rattlesnake can be discriminated with legs,"squirrel can walk on 4 legs, which makes it different from rattlesnake",Yes
936,1115,squirrel and rattlesnake can be discriminated with legs,"squirrel have (a) legs, which makes it different from rattlesnake",Yes
936,8285,squirrel and rattlesnake can be discriminated with legs,"squirrel is a mammal, which makes it different from rattlesnake",No
936,11340,squirrel and rattlesnake can be discriminated with legs,"squirrel have (a) hair/fur, which makes it different from rattlesnake",No
936,8139,squirrel and rattlesnake can be discriminated with legs,"squirrel is four-legged, which makes it different from rattlesnake",Yes
937,3732,gown and shoes can be discriminated with silk,"gown can be found on your upper torso, which makes it different from shoes",No
937,333,gown and shoes can be discriminated with silk,"gown is a piece of clothing, which makes it different from shoes",No
937,10922,gown and shoes can be discriminated with silk,"gown can be found above the feet, which makes it different from shoes",No
937,13961,gown and shoes can be discriminated with silk,"gown have (a) sleeves, which makes it different from shoes",No
937,8812,gown and shoes can be discriminated with silk,"gown can be used for covering legs, which makes it different from shoes",No
3637,13720,neck and hand can be discriminated with necklace,"neck can be found on furniture, which makes it different from hand",No
3637,937,neck and hand can be discriminated with necklace,"neck is mostly of cylindrical shape, which makes it different from hand",No
3538,9451,hare and deer can be discriminated with carrots,"hare can be held, which makes it different from deer",No
3538,3976,hare and deer can be discriminated with carrots,"hare is a herbivore, which makes it different from deer",Yes
949,1071,strawberry and pear can be discriminated with seeds,"strawberry can be eaten in one bite, which makes it different from pear",No
949,3597,strawberry and pear can be discriminated with seeds,"strawberry is a berry, which makes it different from pear",No
949,13984,strawberry and pear can be discriminated with seeds,"strawberry is a red  or orang, which makes it different from pear",No
955,4008,chandelier and lantern can be discriminated with sparkly,"chandelier can be found on the ceiling, which makes it different from lantern",No
955,1504,chandelier and lantern can be discriminated with sparkly,"chandelier can be found on a wall or ceiling, which makes it different from lantern",No
955,13173,chandelier and lantern can be discriminated with sparkly,"chandelier can be used for providing light, which makes it different from lantern",No
2018,10332,cat and spider can be discriminated with claws,"cat is a common pet, which makes it different from spider",No
2018,1764,cat and spider can be discriminated with claws,"cat is four-legged, which makes it different from spider",No
2018,14161,cat and spider can be discriminated with claws,"cat have (a) tail, which makes it different from spider",No
2018,6672,cat and spider can be discriminated with claws,"cat can jump, which makes it different from spider",No
1684,2205,hose and bolts can be discriminated with nozzle,"hose can shoot stuff out, which makes it different from bolts",No
1684,11585,hose and bolts can be discriminated with nozzle,"hose is a vessel, which makes it different from bolts",No
1684,11037,hose and bolts can be discriminated with nozzle,"hose can be wrapped around something, which makes it different from bolts",No
1684,4837,hose and bolts can be discriminated with nozzle,"hose can provide water, which makes it different from bolts",No
1684,4250,hose and bolts can be discriminated with nozzle,"hose can transport liquids, which makes it different from bolts",No
1598,2205,hose and bolts can be discriminated with nylon,"hose can shoot stuff out, which makes it different from bolts",No
1598,11585,hose and bolts can be discriminated with nylon,"hose is a vessel, which makes it different from bolts",No
1598,11037,hose and bolts can be discriminated with nylon,"hose can be wrapped around something, which makes it different from bolts",No
1598,4837,hose and bolts can be discriminated with nylon,"hose can provide water, which makes it different from bolts",No
1598,4250,hose and bolts can be discriminated with nylon,"hose can transport liquids, which makes it different from bolts",No
2925,11540,jacket and boots can be discriminated with sleeves,"jacket can be found on your upper torso, which makes it different from boots",No
2925,10884,jacket and boots can be discriminated with sleeves,"jacket have (a) sleeves, which makes it different from boots",Yes
2925,10367,jacket and boots can be discriminated with sleeves,"jacket can be found upper part of body, which makes it different from boots",No
2925,12948,jacket and boots can be discriminated with sleeves,"jacket is a piece of clothing, which makes it different from boots",No
966,10045,daughter and cousin can be discriminated with female,"daughter is exclusively female, which makes it different from cousin",Yes
966,6533,daughter and cousin can be discriminated with female,"daughter is a direct or immediate relation, which makes it different from cousin",No
966,8344,daughter and cousin can be discriminated with female,"daughter have (a) multiple people pictured, which makes it different from cousin",No
966,5740,daughter and cousin can be discriminated with female,"daughter is a direct relation, which makes it different from cousin",No
966,1757,daughter and cousin can be discriminated with female,"daughter is a direct relation with you, which makes it different from cousin",No
966,2038,daughter and cousin can be discriminated with female,"daughter is a family member, which makes it different from cousin",No
966,11926,daughter and cousin can be discriminated with female,"daughter have (a) a blood relation with you, which makes it different from cousin",No
966,1422,daughter and cousin can be discriminated with female,"daughter can become pregnant, which makes it different from cousin",Yes
966,9085,daughter and cousin can be discriminated with female,"daughter is a child, which makes it different from cousin",No
966,5067,daughter and cousin can be discriminated with female,"daughter is female, which makes it different from cousin",Yes
966,6909,daughter and cousin can be discriminated with female,"daughter is part of (a) close blood relative, which makes it different from cousin",No
966,12929,daughter and cousin can be discriminated with female,"daughter is a family, which makes it different from cousin",No
966,2560,daughter and cousin can be discriminated with female,"daughter is a picture of a female, which makes it different from cousin",Yes
971,4507,trumpet and harp can be discriminated with gold,"trumpet is made of strings, which makes it different from harp",No
971,2654,trumpet and harp can be discriminated with gold,"trumpet can usually be played  with mouth, which makes it different from harp",No
971,2043,trumpet and harp can be discriminated with gold,"trumpet is a wind instrument, which makes it different from harp",No
973,1800,fan and rock can be discriminated with guard,"fan is a mostly black in colour, which makes it different from rock",No
973,4596,fan and rock can be discriminated with guard,"fan can be turned on, which makes it different from rock",No
973,8903,fan and rock can be discriminated with guard,"fan can be used for electronic uses, which makes it different from rock",No
973,12851,fan and rock can be discriminated with guard,"fan can consume electricity, which makes it different from rock",No
973,3972,fan and rock can be discriminated with guard,"fan have (a) turning elements(knobs, wheels, etc.), which makes it different from rock",No
973,14739,fan and rock can be discriminated with guard,"fan is round shaped, which makes it different from rock",No
973,838,fan and rock can be discriminated with guard,"fan is a electric, which makes it different from rock",No
973,2706,fan and rock can be discriminated with guard,"fan can be found at an electronics store, which makes it different from rock",No
1383,9825,elephant and rabbit can be discriminated with peanuts,"elephant can be used for human transport, which makes it different from rabbit",No
1383,260,elephant and rabbit can be discriminated with peanuts,"elephant can kill a human, which makes it different from rabbit",No
1383,5764,elephant and rabbit can be discriminated with peanuts,"elephant can be used for riding, which makes it different from rabbit",No
975,9825,elephant and rabbit can be discriminated with tusks,"elephant can be used for human transport, which makes it different from rabbit",No
975,260,elephant and rabbit can be discriminated with tusks,"elephant can kill a human, which makes it different from rabbit",No
975,5764,elephant and rabbit can be discriminated with tusks,"elephant can be used for riding, which makes it different from rabbit",No
3503,3190,camel and giraffe can be discriminated with hump,"camel can fly, which makes it different from giraffe",No
3208,11456,blouse and jeans can be discriminated with collar,"blouse can be found on your upper torso, which makes it different from jeans",No
3208,5030,blouse and jeans can be discriminated with collar,"blouse have (a) sleeves, which makes it different from jeans",No
988,11379,shirt and pants can be discriminated with collar,"shirt can be found on your upper torso, which makes it different from pants",No
988,3333,shirt and pants can be discriminated with collar,"shirt have (a) sleeves, which makes it different from pants",No
2519,1678,hare and beaver can be discriminated with jumps,"hare have (a) long ear, which makes it different from beaver",No
991,4150,broom and willow can be discriminated with bristles,"broom is a man made thing, which makes it different from willow",No
991,9496,broom and willow can be discriminated with bristles,"broom is a tool, which makes it different from willow",No
992,1580,brush and pen can be discriminated with bristles,"brush can be used for brushing, which makes it different from pen",No
992,4297,brush and pen can be discriminated with bristles,"brush can be used for hair, which makes it different from pen",No
992,4727,brush and pen can be discriminated with bristles,"brush have (a) bushy tail, which makes it different from pen",No
992,13482,brush and pen can be discriminated with bristles,"brush can be used for grooming, which makes it different from pen",No
992,15347,brush and pen can be discriminated with bristles,"brush can be used for drawing, which makes it different from pen",No
993,8347,tiger and buffalo can be discriminated with claws,"tiger is a type of big cat, which makes it different from buffalo",No
993,13738,tiger and buffalo can be discriminated with claws,"tiger is a like a cat, which makes it different from buffalo",No
2080,2218,jeans and shoes can be discriminated with denim,"jeans is a piece of clothing, which makes it different from shoes",No
2080,2930,jeans and shoes can be discriminated with denim,"jeans can be found above the feet, which makes it different from shoes",No
2080,12551,jeans and shoes can be discriminated with denim,"jeans can be used for covering legs, which makes it different from shoes",No
2080,14891,jeans and shoes can be discriminated with denim,"jeans can keep 2 legs covered, which makes it different from shoes",No
2080,958,jeans and shoes can be discriminated with denim,"jeans is covering the legs, which makes it different from shoes",No
999,2218,jeans and shoes can be discriminated with zipper,"jeans is a piece of clothing, which makes it different from shoes",No
999,2930,jeans and shoes can be discriminated with zipper,"jeans can be found above the feet, which makes it different from shoes",No
999,12551,jeans and shoes can be discriminated with zipper,"jeans can be used for covering legs, which makes it different from shoes",No
999,14891,jeans and shoes can be discriminated with zipper,"jeans can keep 2 legs covered, which makes it different from shoes",No
999,958,jeans and shoes can be discriminated with zipper,"jeans is covering the legs, which makes it different from shoes",No
1850,1655,shoes and skirt can be discriminated with sizes,"shoes is part of (a) pair, which makes it different from skirt",No
1850,14966,shoes and skirt can be discriminated with sizes,"shoes can be found on your feet, which makes it different from skirt",No
1850,10569,shoes and skirt can be discriminated with sizes,"shoes can be used for wearing on your feet, which makes it different from skirt",No
1850,13919,shoes and skirt can be discriminated with sizes,"shoes can be found foot, which makes it different from skirt",No
1850,12091,shoes and skirt can be discriminated with sizes,"shoes can be used for feet, which makes it different from skirt",No
1160,1655,shoes and skirt can be discriminated with laces,"shoes is part of (a) pair, which makes it different from skirt",No
1160,14966,shoes and skirt can be discriminated with laces,"shoes can be found on your feet, which makes it different from skirt",No
1160,10569,shoes and skirt can be discriminated with laces,"shoes can be used for wearing on your feet, which makes it different from skirt",No
1160,13919,shoes and skirt can be discriminated with laces,"shoes can be found foot, which makes it different from skirt",No
1160,12091,shoes and skirt can be discriminated with laces,"shoes can be used for feet, which makes it different from skirt",No
1961,1655,shoes and skirt can be discriminated with buckles,"shoes is part of (a) pair, which makes it different from skirt",No
1961,14966,shoes and skirt can be discriminated with buckles,"shoes can be found on your feet, which makes it different from skirt",No
1961,10569,shoes and skirt can be discriminated with buckles,"shoes can be used for wearing on your feet, which makes it different from skirt",No
1961,13919,shoes and skirt can be discriminated with buckles,"shoes can be found foot, which makes it different from skirt",No
1961,12091,shoes and skirt can be discriminated with buckles,"shoes can be used for feet, which makes it different from skirt",No
1005,1861,fingers and arm can be discriminated with tap,"fingers is plural, which makes it different from arm",No
1005,8521,fingers and arm can be discriminated with tap,"fingers is part of (a) hands(including wrist), which makes it different from arm",No
1005,765,fingers and arm can be discriminated with tap,"fingers is a plural, which makes it different from arm",No
1005,11942,fingers and arm can be discriminated with tap,"fingers have (a) nails, which makes it different from arm",No
1006,2556,bridge and gate can be discriminated with large,"bridge have (a) start with a b, which makes it different from gate",No
1006,857,bridge and gate can be discriminated with large,"bridge is a public building (typically), which makes it different from gate",No
1006,9731,bridge and gate can be discriminated with large,"bridge have (a)  place for worship, which makes it different from gate",No
1006,3962,bridge and gate can be discriminated with large,"bridge is beginning with a letter b, which makes it different from gate",No
1523,553,corn and garlic can be discriminated with cobs,"corn is a vegetable, which makes it different from garlic",No
1009,9461,nose and tongue can be discriminated with nostrils,"nose is part of (a) makeup regimen, which makes it different from tongue",No
1011,12827,pencil and scissors can be discriminated with graphite,"pencil can be used for writing/drawing, which makes it different from scissors",No
1011,3651,pencil and scissors can be discriminated with graphite,"pencil can be used for cutting, which makes it different from scissors",No
1011,9207,pencil and scissors can be discriminated with graphite,"pencil can be used for writing, which makes it different from scissors",No
1011,13158,pencil and scissors can be discriminated with graphite,"pencil can writing, which makes it different from scissors",No
1016,6307,cello and tuba can be discriminated with wood,"cello can be used for sound, which makes it different from tuba",No
1016,9267,cello and tuba can be discriminated with wood,"cello have (a) strings, which makes it different from tuba",No
1016,10702,cello and tuba can be discriminated with wood,"cello can easily carried around, which makes it different from tuba",No
1016,2700,cello and tuba can be discriminated with wood,"cello is made of strings, which makes it different from tuba",No
1024,12904,olive and garlic can be discriminated with black,"olive is green, which makes it different from garlic",No
1574,1665,plug and clamp can be discriminated with prongs,"plug can be found at an electronics store, which makes it different from clamp",No
1574,2320,plug and clamp can be discriminated with prongs,"plug can be found kitchen, which makes it different from clamp",No
1574,2850,plug and clamp can be discriminated with prongs,"plug is a electric, which makes it different from clamp",No
1574,5703,plug and clamp can be discriminated with prongs,"plug can be used for electronic uses, which makes it different from clamp",No
3837,6668,skirt and blouse can be discriminated with colourful,"skirt can be found on lower body, which makes it different from blouse",No
3837,54,skirt and blouse can be discriminated with colourful,"skirt is worn below the waist, which makes it different from blouse",No
3837,2033,skirt and blouse can be discriminated with colourful,"skirt is a worn on the lower body, which makes it different from blouse",No
3837,10986,skirt and blouse can be discriminated with colourful,"skirt can be used for covering legs, which makes it different from blouse",No
3837,11466,skirt and blouse can be discriminated with colourful,"skirt is part of (a) lower waistline, which makes it different from blouse",No
1035,4631,razor and pencil can be discriminated with electrical,"razor have (a) sharp cutting edge, which makes it different from pencil",No
1035,6089,razor and pencil can be discriminated with electrical,"razor can be used for grooming, which makes it different from pencil",No
1035,10919,razor and pencil can be discriminated with electrical,"razor can be used for hair, which makes it different from pencil",No
1035,3889,razor and pencil can be discriminated with electrical,"razor is made of /mostly made of metal, which makes it different from pencil",No
1035,2146,razor and pencil can be discriminated with electrical,"razor can be used for drawing, which makes it different from pencil",No
1463,7177,trousers and socks can be discriminated with zippers,"trousers can be used for covering legs, which makes it different from socks",No
1463,12574,trousers and socks can be discriminated with zippers,"trousers can be found above the feet, which makes it different from socks",No
1053,11105,gorilla and camel can be discriminated with bananas,"gorilla is a predator, which makes it different from camel",No
1053,15111,gorilla and camel can be discriminated with bananas,"gorilla can walk on 2 feet, which makes it different from camel",No
1054,12620,sofa and carpet can be discriminated with armrests,"sofa is a furniture, which makes it different from carpet",No
1054,4300,sofa and carpet can be discriminated with armrests,"sofa is made of wood, which makes it different from carpet",No
1056,2703,frog and goat can be discriminated with green,"frog is a teeth, which makes it different from goat",No
1056,7192,frog and goat can be discriminated with green,"frog can be used for food products, which makes it different from goat",No
1056,14157,frog and goat can be discriminated with green,"frog can be kept inside a bedroom, which makes it different from goat",No
1056,7020,frog and goat can be discriminated with green,"frog is carnivorous, which makes it different from goat",No
1063,10494,chicken and potato can be discriminated with flies,"chicken is a n animal, which makes it different from potato",No
1063,11639,chicken and potato can be discriminated with flies,"chicken is a meat or animal, which makes it different from potato",No
1063,6294,chicken and potato can be discriminated with flies,"chicken is a animal, which makes it different from potato",No
1063,13634,chicken and potato can be discriminated with flies,"chicken can eating, which makes it different from potato",No
1064,4255,arm and finger can be discriminated with elbow,"arm is part of (a) pair, which makes it different from finger",No
1064,14794,arm and finger can be discriminated with elbow,"arm is made of a whole body part, which makes it different from finger",No
1064,1724,arm and finger can be discriminated with elbow,"arm can be found on furniture, which makes it different from finger",No
1064,7439,arm and finger can be discriminated with elbow,"arm can be used for waving, which makes it different from finger",No
1064,1712,arm and finger can be discriminated with elbow,"arm is part of (a) pair/no more than two, which makes it different from finger",No
1064,9310,arm and finger can be discriminated with elbow,"arm is something humans have two of, which makes it different from finger",No
1064,4718,arm and finger can be discriminated with elbow,"arm have (a) more than 1 finger, which makes it different from finger",No
1064,6440,arm and finger can be discriminated with elbow,"arm is part of (a) pair (comes in pairs), which makes it different from finger",No
1065,14405,flute and cello can be discriminated with long,"flute can usually be played  with mouth, which makes it different from cello",No
1065,6949,flute and cello can be discriminated with long,"flute is a wind instrument, which makes it different from cello",No
3768,14488,coconut and lemon can be discriminated with milk,"coconut have (a) hard shell, which makes it different from lemon",No
2979,6018,rabbit and tomato can be discriminated with carrots,"rabbit is a n animal, which makes it different from tomato",No
2979,1119,rabbit and tomato can be discriminated with carrots,"rabbit is a meat or animal, which makes it different from tomato",No
2979,10516,rabbit and tomato can be discriminated with carrots,"rabbit is a animal, which makes it different from tomato",No
2979,4349,rabbit and tomato can be discriminated with carrots,"rabbit is furry, which makes it different from tomato",No
3531,10951,cannon and grenade can be discriminated with balls,"cannon can be used for shooting, which makes it different from grenade",No
3531,14949,cannon and grenade can be discriminated with balls,"cannon can be used for firing artillery, which makes it different from grenade",Yes
3531,14987,cannon and grenade can be discriminated with balls,"cannon have (a) wheels, which makes it different from grenade",No
2376,13581,bed and bedroom can be discriminated with mattress,"bed is made of wood, which makes it different from bedroom",No
2376,7785,bed and bedroom can be discriminated with mattress,"bed is a furniture, which makes it different from bedroom",No
2376,5238,bed and bedroom can be discriminated with mattress,"bed is placed horizontally (longest dimension), which makes it different from bedroom",No
2376,1780,bed and bedroom can be discriminated with mattress,"bed is a component of a home, which makes it different from bedroom",No
2376,3069,bed and bedroom can be discriminated with mattress,"bed is part of (a) set of furniture, which makes it different from bedroom",No
1069,13581,bed and bedroom can be discriminated with headboard,"bed is made of wood, which makes it different from bedroom",No
1069,7785,bed and bedroom can be discriminated with headboard,"bed is a furniture, which makes it different from bedroom",No
1069,5238,bed and bedroom can be discriminated with headboard,"bed is placed horizontally (longest dimension), which makes it different from bedroom",No
1069,1780,bed and bedroom can be discriminated with headboard,"bed is a component of a home, which makes it different from bedroom",No
1069,3069,bed and bedroom can be discriminated with headboard,"bed is part of (a) set of furniture, which makes it different from bedroom",No
1986,7029,closet and door can be discriminated with bars,"closet can be used for storage, which makes it different from door",No
2773,15000,rattlesnake and turtle can be discriminated with fangs,"rattlesnake is a reptile, which makes it different from turtle",No
2773,8104,rattlesnake and turtle can be discriminated with fangs,"rattlesnake is dangerous, which makes it different from turtle",Yes
1475,15000,rattlesnake and turtle can be discriminated with scales,"rattlesnake is a reptile, which makes it different from turtle",No
1475,8104,rattlesnake and turtle can be discriminated with scales,"rattlesnake is dangerous, which makes it different from turtle",No
1813,15000,rattlesnake and turtle can be discriminated with slender,"rattlesnake is a reptile, which makes it different from turtle",No
1813,8104,rattlesnake and turtle can be discriminated with slender,"rattlesnake is dangerous, which makes it different from turtle",No
1080,2203,father and brother can be discriminated with old,"father is a parentage relation, which makes it different from brother",No
1082,449,plug and tap can be discriminated with prongs,"plug can be used for electronic uses, which makes it different from tap",No
1082,5483,plug and tap can be discriminated with prongs,"plug is a electronic device, which makes it different from tap",No
1082,1455,plug and tap can be discriminated with prongs,"plug is round shaped, which makes it different from tap",No
1082,806,plug and tap can be discriminated with prongs,"plug can be found at an electronics store, which makes it different from tap",No
1751,13536,cod and lobster can be discriminated with scales,"cod is a fish, which makes it different from lobster",Yes
1751,3678,cod and lobster can be discriminated with scales,"cod can be found at sea, which makes it different from lobster",No
1751,478,cod and lobster can be discriminated with scales,"cod have (a) fins, which makes it different from lobster",No
1086,6937,trombone and clarinet can be discriminated with gold,"trombone have (a) start with a t, which makes it different from clarinet",No
1086,968,trombone and clarinet can be discriminated with gold,"trombone is a brass instrument, which makes it different from clarinet",Yes
1086,2776,trombone and clarinet can be discriminated with gold,"trombone is made of brass, which makes it different from clarinet",Yes
1440,8570,rabbit and elephant can be discriminated with carrots,"rabbit can be domesticated, which makes it different from elephant",No
1440,5329,rabbit and elephant can be discriminated with carrots,"rabbit have (a) fur, which makes it different from elephant",No
1440,14420,rabbit and elephant can be discriminated with carrots,"rabbit is a common pet, which makes it different from elephant",No
1440,14153,rabbit and elephant can be discriminated with carrots,"rabbit is part of (a) jumping, which makes it different from elephant",No
1440,7518,rabbit and elephant can be discriminated with carrots,"rabbit have (a)  mane (hair on it), which makes it different from elephant",No
1440,3907,rabbit and elephant can be discriminated with carrots,"rabbit is domesticable (usually), which makes it different from elephant",No
1440,8243,rabbit and elephant can be discriminated with carrots,"rabbit is fluffy, which makes it different from elephant",No
1097,13357,cottage and bridge can be discriminated with fireplace,"cottage have (a) roof, which makes it different from bridge",No
1097,7165,cottage and bridge can be discriminated with fireplace,"cottage can be used for sleeping in, which makes it different from bridge",No
1513,3522,crab and cod can be discriminated with sideways,"crab have (a) shell, which makes it different from cod",No
1513,2482,crab and cod can be discriminated with sideways,"crab have (a) legs/tentacles, which makes it different from cod",No
1513,420,crab and cod can be discriminated with sideways,"crab have (a) legs, which makes it different from cod",No
1107,10689,blouse and trousers can be discriminated with sleeves,"blouse can be found on your upper torso, which makes it different from trousers",No
1107,5983,blouse and trousers can be discriminated with sleeves,"blouse have (a) sleeves, which makes it different from trousers",Yes
1470,9257,bagpipe and harp can be discriminated with bag,"bagpipe is made of strings, which makes it different from harp",No
1470,3565,bagpipe and harp can be discriminated with bag,"bagpipe can usually be played  with mouth, which makes it different from harp",No
1470,4070,bagpipe and harp can be discriminated with bag,"bagpipe is a wind instrument, which makes it different from harp",No
1113,12563,elephant and hyena can be discriminated with peanuts,"elephant have (a) horn, which makes it different from hyena",No
1113,7636,elephant and hyena can be discriminated with peanuts,"elephant have (a) horns, which makes it different from hyena",No
1113,11107,elephant and hyena can be discriminated with peanuts,"elephant can be used for travel, which makes it different from hyena",No
1113,12703,elephant and hyena can be discriminated with peanuts,"elephant have (a) antlers or tusks, which makes it different from hyena",No
1113,10753,elephant and hyena can be discriminated with peanuts,"elephant is a has horns, which makes it different from hyena",No
1113,8064,elephant and hyena can be discriminated with peanuts,"elephant have (a) horn or antler, which makes it different from hyena",No
1116,3846,tomato and potato can be discriminated with seeds,"tomato is a n ingredient for sauce, which makes it different from potato",No
1116,7304,tomato and potato can be discriminated with seeds,"tomato can eating, which makes it different from potato",No
1120,12759,hawk and falcon can be discriminated with soars,"hawk is a alive, which makes it different from falcon",No
1120,7893,hawk and falcon can be discriminated with soars,"hawk is a predator, which makes it different from falcon",No
1124,13811,elbow and arm can be discriminated with joint,"elbow is a joint, which makes it different from arm",Yes
1124,8494,elbow and arm can be discriminated with joint,"elbow have (a) less than three joints, which makes it different from arm",Yes
1124,10618,elbow and arm can be discriminated with joint,"elbow is a specific joint, which makes it different from arm",Yes
1124,13426,elbow and arm can be discriminated with joint,"elbow can carrying objects, which makes it different from arm",No
2268,12565,seagull and vulture can be discriminated with garbage,"seagull is usually mostly white colored, which makes it different from vulture",No
1128,5618,comb and knife can be discriminated with thin,"comb can be used for grooming, which makes it different from knife",No
1128,11738,comb and knife can be discriminated with thin,"comb can be used for hair, which makes it different from knife",No
1129,15369,coconut and cucumber can be discriminated with round,"coconut is a fruit, which makes it different from cucumber",No
2142,13233,boots and dress can be discriminated with rubber,"boots can keep legs warm, which makes it different from dress",No
2142,4811,boots and dress can be discriminated with rubber,"boots can be found on lower body, which makes it different from dress",No
2142,6872,boots and dress can be discriminated with rubber,"boots is part of (a) pair, which makes it different from dress",No
2142,10749,boots and dress can be discriminated with rubber,"boots can be found on your feet, which makes it different from dress",No
2142,11522,boots and dress can be discriminated with rubber,"boots can be used for wearing on your feet, which makes it different from dress",No
2142,6592,boots and dress can be discriminated with rubber,"boots can be found foot, which makes it different from dress",No
2142,3341,boots and dress can be discriminated with rubber,"boots can be used for feet, which makes it different from dress",No
3404,13233,boots and dress can be discriminated with soles,"boots can keep legs warm, which makes it different from dress",No
3404,4811,boots and dress can be discriminated with soles,"boots can be found on lower body, which makes it different from dress",No
3404,6872,boots and dress can be discriminated with soles,"boots is part of (a) pair, which makes it different from dress",No
3404,10749,boots and dress can be discriminated with soles,"boots can be found on your feet, which makes it different from dress",Yes
3404,11522,boots and dress can be discriminated with soles,"boots can be used for wearing on your feet, which makes it different from dress",Yes
3404,6592,boots and dress can be discriminated with soles,"boots can be found foot, which makes it different from dress",Yes
3404,3341,boots and dress can be discriminated with soles,"boots can be used for feet, which makes it different from dress",Yes
2109,3781,pants and coat can be discriminated with zippers,"pants can be found on lower body, which makes it different from coat",No
2109,7947,pants and coat can be discriminated with zippers,"pants is worn below the waist, which makes it different from coat",No
2109,14713,pants and coat can be discriminated with zippers,"pants is a worn on the lower body, which makes it different from coat",No
2109,6869,pants and coat can be discriminated with zippers,"pants have (a) two seperate pant legs, which makes it different from coat",No
2109,14114,pants and coat can be discriminated with zippers,"pants is part of (a) lower waistline, which makes it different from coat",No
1138,13834,bagpipe and accordion can be discriminated with bag,"bagpipe can usually be played  with mouth, which makes it different from accordion",No
1138,2589,bagpipe and accordion can be discriminated with bag,"bagpipe is a wind instrument, which makes it different from accordion",No
1141,11637,garlic and celery can be discriminated with bulbs,"garlic is a purple vegetable, which makes it different from celery",No
1141,15093,garlic and celery can be discriminated with bulbs,"garlic is a fruit, which makes it different from celery",No
1516,9174,mole and otter can be discriminated with claws,"mole is 4 letters long, which makes it different from otter",No
2864,9174,mole and otter can be discriminated with burrows,"mole is 4 letters long, which makes it different from otter",No
1143,9174,mole and otter can be discriminated with holes,"mole is 4 letters long, which makes it different from otter",No
3103,14711,scissors and brush can be discriminated with blades,"scissors is made of /mostly made of metal, which makes it different from brush",No
3103,9886,scissors and brush can be discriminated with blades,"scissors is made of only metal, which makes it different from brush",No
3103,13288,scissors and brush can be discriminated with blades,"scissors have (a) sharp edge, which makes it different from brush",Yes
3103,9166,scissors and brush can be discriminated with blades,"scissors have (a) sharp cutting edge, which makes it different from brush",Yes
2813,11075,duck and pigeon can be discriminated with bill,"duck can be found at a beach, which makes it different from pigeon",No
2813,6793,duck and pigeon can be discriminated with bill,"duck can be a household pet, which makes it different from pigeon",No
1765,6103,tank and cannon can be discriminated with guns,"tank is a vessel, which makes it different from cannon",No
1765,15353,tank and cannon can be discriminated with guns,"tank have (a) caterpillar treads, which makes it different from cannon",No
1765,9330,tank and cannon can be discriminated with guns,"tank can use electricity, which makes it different from cannon",No
2480,6103,tank and cannon can be discriminated with tracks,"tank is a vessel, which makes it different from cannon",No
2480,15353,tank and cannon can be discriminated with tracks,"tank have (a) caterpillar treads, which makes it different from cannon",No
2480,9330,tank and cannon can be discriminated with tracks,"tank can use electricity, which makes it different from cannon",No
1159,12148,avocado and grapefruit can be discriminated with pit,"avocado have (a) stone inside, which makes it different from grapefruit",Yes
1159,15361,avocado and grapefruit can be discriminated with pit,"avocado have (a) big seed, which makes it different from grapefruit",Yes
1159,5567,avocado and grapefruit can be discriminated with pit,"avocado have (a) single hard pit, which makes it different from grapefruit",Yes
1159,5282,avocado and grapefruit can be discriminated with pit,"avocado is sweet, which makes it different from grapefruit",No
1159,10598,avocado and grapefruit can be discriminated with pit,"avocado have (a) one big hard seed, which makes it different from grapefruit",Yes
1159,2751,avocado and grapefruit can be discriminated with pit,"avocado have (a) edible skin, which makes it different from grapefruit",No
1164,12714,trombone and guitar can be discriminated with valve,"trombone can be played with mouth, which makes it different from guitar",No
1164,13076,trombone and guitar can be discriminated with valve,"trombone can usually be played  with mouth, which makes it different from guitar",No
1164,13268,trombone and guitar can be discriminated with valve,"trombone can be blown into, which makes it different from guitar",No
1164,11383,trombone and guitar can be discriminated with valve,"trombone is a brass instrument, which makes it different from guitar",No
1164,12026,trombone and guitar can be discriminated with valve,"trombone have (a) tube, which makes it different from guitar",No
1164,13588,trombone and guitar can be discriminated with valve,"trombone is a wind instrument, which makes it different from guitar",No
1169,3404,lobster and shrimp can be discriminated with claws,"lobster have (a) big claws, which makes it different from shrimp",Yes
1169,14956,lobster and shrimp can be discriminated with claws,"lobster have (a) claws, which makes it different from shrimp",Yes
1169,12044,lobster and shrimp can be discriminated with claws,"lobster have (a) red shell when cooked, which makes it different from shrimp",No
1173,9143,celery and broccoli can be discriminated with stringy,"celery is something people usually eat raw, which makes it different from broccoli",No
1179,5693,father and uncle can be discriminated with children,"father is a direct relation, which makes it different from uncle",No
1179,10001,father and uncle can be discriminated with children,"father is a direct relation with you, which makes it different from uncle",No
1179,6402,father and uncle can be discriminated with children,"father is a parentage relation, which makes it different from uncle",Yes
2251,7819,prune and cherry can be discriminated with seeds,"prune is a dried fruit, which makes it different from cherry",No
